#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.7 0.157143 0.7 0.769231 0.0641025 0.769231 0.941176 -0.00367647 0.941176 8.625 8.875 26199 119 299 327
9.00 0.833333 -0.025641 0.833333 0.759036 0.0591457 0.759036 0.85 0.0127451 0.85 8.875 9.125 46751 424 1065 1086
9.25 0.754902 0.00490969 0.754902 0.774194 0.225806 0.056879 0.825704 0.174296 0.0860639 9.125 9.375 220480 2875 6823 6461
9.50 0.686441 0.134369 0.114762 0.771323 0.157249 0.115027 0.786727 0.15445 0.0849238 9.375 9.625 809112 10123 15218 13569
9.75 0.753004 0.156087 0.152729 0.788076 0.14008 0.1404 0.824361 0.114163 0.117734 9.625 9.875 2.25860e+06 32144 37168 30583
10.00 0.900245 0.045513 0.0985282 0.915942 0.0367479 0.0938435 0.924135 0.0310888 0.0884017 9.875 10.125 3.469e+06 69725 72746 56333
10.25 0.937999 0.015066 0.0773172 0.939815 0.0194195 0.0717946 0.943789 0.0126467 0.0730841 10.125 10.375 2.55483e+06 72806 70932 52733
10.50 0.943036 0.0140885 0.0740366 0.951941 0.00814569 0.0659683 0.957725 0.00446749 0.0631291 10.375 10.625 1.6142e+06 59304 55607 40063
10.75 0.944258 0.0119316 0.0613381 0.952125 0.0103348 0.0669482 0.94996 0.0107696 0.0650679 10.625 10.875 1.00295e+06 46820 40749 27996
11.00 0.944669 0.00921124 0.0674872 0.95279 0.00711513 0.0633541 0.951519 0.00525361 0.0704094 10.875 11.125 617861 36138 28371 18875
11.25 0.93798 0.00448895 0.0683656 0.948294 0.000938654 0.0692272 0.94826 0.00685108 0.0679314 11.125 11.375 363803 25484 18584 12142
11.50 0.921246 0.00248253 0.0683412 0.931089 0.0029211 0.0616435 0.927143 0.00878757 0.0643079 11.375 11.625 213360 15211 12071 7400
11.75 0.869542 0.00250828 0.0567141 0.877646 0.00512284 0.0551811 0.875519 0.00501823 0.0606268 11.625 11.875 124801 4959 7838 4702
12.00 0.782759 -0.00458956 0.0625751 0.714037 0.0162692 0.0471534 0.713298 0.017551 0.0491488 11.875 12.125 72590 545 5354 2978
12.25 0.706667 0.0188236 0.04 0.509259 0.021294 0.0360187 0.463293 0.0317641 0.0341292 12.125 12.375 41826 91 3488 1814
12.50 0.5 0.0625 0.0833333 0.277877 0.0511352 0.0294777 0.260563 0.050859 0.0428214 12.375 12.625 23759 17 1986 1140
12.75 0.6 0 0.2 0.168521 0.0570175 0.026586 0.178392 0.0377206 0.0278412 12.625 12.875 13616 5 702 851
13.00 0 0 0 0.0923077 0.0592075 0.0165501 0.0813492 0.00994591 0.0112557 12.875 13.125 7487 1 71 527
13.25 1 0 1 0 0.125 0 0.0344828 0.0185676 0.00222469 13.125 13.375 4079 1 9 382
13.50 0 0 0 1 0 0 0.0181818 0.0110865 0.00874786 13.375 13.625 2114 0 1 225
13.75 0 0 0 0 0 0 0.0294118 0.0153644 0.0144864 13.625 13.875 1060 0 0 71
14.00 0 0 0 0 0 0 0.125 0.0178571 0.125 13.875 14.125 492 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 214 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 48 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 19 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
