#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0645243 0 0 0.0652538 0 0 0.0782609 0 0 0.056391 0 0 0.122449 0 8.625 8.875 56842 55049 1793 230 266 49
9.00 2.09361e-05 0.0985146 1.0468e-05 0 0.106171 0 0 0.10771 0 0 0.10574 0 0 0.0797872 0 8.875 9.125 100747 95529 5218 882 993 188
9.25 4.82771e-06 0.0810042 2.41386e-06 2.49345e-05 0.116394 0 0 0.114161 0 0 0.12712 0 0 0.128901 0 9.125 9.375 454380 414275 40105 6885 7607 1474
9.50 6.57371e-06 0.056363 3.28685e-06 1.53644e-05 0.129414 5.12132e-06 3.14545e-05 0.150321 0 0 0.170732 0 0 0.173725 0 9.375 9.625 1.71647e+06 1.52121e+06 195256 31792 27142 4864
9.75 6.34187e-05 0.0659944 2.35215e-05 9.12074e-05 0.145489 3.42066e-05 8.86345e-05 0.190069 2.53282e-05 0.000224513 0.217534 0.000112261 0 0.209216 0 9.625 9.875 3.88490e+06 3.35863e+06 526273 78976 53449 8919
10.00 5.05097e-05 0.0525691 2.6539e-05 4.81556e-05 0.14002 1.35691e-05 9.75781e-05 0.173787 3.9013e-05 4.69241e-05 0.201748 1.56115e-05 0 0.197786 0 9.875 10.125 4.16879e+06 3.50428e+06 664513 102482 63933 10481
10.25 5.37614e-06 0.0383368 8.96024e-07 2.35553e-05 0.138251 3.32842e-06 4.11459e-05 0.169051 0 0.000106479 0.18885 3.48114e-05 0 0.178082 0 10.125 10.375 2.82643e+06 2.23208e+06 594347 97215 56349 8980
10.50 1.56071e-06 0.031318 0 1.25175e-05 0.138741 -1.50484e-07 1.14768e-05 0.161634 1.14768e-05 4.46439e-05 0.172781 -2.11462e-06 0.000143554 0.16499 -2.47717e-07 10.375 10.625 1.7608e+06 1.28147e+06 479330 87132 44799 6966
10.75 0 0.0263784 -2.69649e-06 5.54251e-05 0.139297 -8.99188e-06 5.58145e-05 0.150278 -3.96197e-06 0.000184326 0.166701 -4.38355e-05 0 0.161009 -0.000203087 10.625 10.875 1.08451e+06 741704 342805 71666 32551 4985
11.00 2.33255e-06 0.0253035 -2.33255e-06 0.000458011 0.138232 -6.16173e-05 0.000198555 0.141759 -6.09049e-05 0.00146985 0.167914 -0.00017029 0.00094399 0.166207 -0.000386682 10.875 11.125 620850 428715 192135 50364 21771 3178
11.25 4.43164e-05 0.0271176 -1.61151e-05 0.00428659 0.145122 -0.000443952 0.00253562 0.136432 -0.000250708 0.00900901 0.167186 -0.00117874 0.00911271 0.148756 0.000263153 11.125 11.375 347828 248215 99613 33128 14430 2085
11.50 0.000607249 0.0290223 -3.48993e-05 0.0336619 0.148226 0 0.0173874 0.13656 0.000402898 0.0517916 0.152882 0.00607338 0.0630861 0.138413 0.00255543 11.375 11.625 194098 143269 50829 17829 9461 1173
11.75 0.00955149 0.0386719 0.000380098 0.147754 0.136039 0.0217128 0.0703982 0.122963 0.00536212 0.182317 0.155215 0.0309604 0.227001 0.119697 0.0494088 11.625 11.875 107554 81558 25996 5199 6560 837
12.00 0.0744376 0.0553309 0.0156964 0.401436 0.0970128 0.0561734 0.295203 0.0924782 0.045665 0.447727 0.0968769 0.0564827 0.49262 0.0765808 0.0451061 11.875 12.125 58699 45743 12956 542 4400 542
12.25 0.311075 0.0530156 0.0434989 0.688885 0.0345665 0.0321956 0.604167 0.088141 0.0625 0.701861 0.0377628 0.0339739 0.810458 0.0178253 0.0482426 12.125 12.375 31310 25219 6091 48 2794 306
12.50 0.661342 0.102411 0.0994999 0.876928 0.0428911 0.0475312 1 0 0 0.863111 0.0480716 0.0519031 0.903084 0.030837 0.0346626 12.375 12.625 16249 13397 2852 5 1556 227
12.75 0.892257 0.0571757 0.104726 0.948117 0.0274926 0.039868 1 0 1 0.895216 0.0591215 0.0577999 0.974843 0.0062893 0.0261248 12.625 12.875 8156 6961 1195 1 439 159
13.00 0.960035 0.0117543 0.0443726 0.98 0.00437498 0.0190456 0 0 0 0.977273 0 0.0227273 0.956522 0.0217391 0.0224558 12.875 13.125 3853 3403 450 0 44 92
13.25 0.972312 0.00257564 0.0103027 0.974522 0 0.0142574 0 0 0 1 0 0 0.983871 0 0.0322581 13.125 13.375 1710 1553 157 0 3 62
13.50 0.979592 0.00470954 0 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 691 637 54 0 0 37
