#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0610557 0.111805 0.050507 0.117369 0.223411 0.0880614 -0.0116628 0.0101904 0.0718801 -0.0116628 0.0101904 0.0718801 7.2 7.4 116964 10300 93 0 0
7.5 0.0617091 0.122619 0.051691 0.160082 0.188713 0.141337 -0.0127577 0.0109506 0.0720949 -0.0127577 0.0109506 0.0720949 7.4 7.6 85366 8393 81 0 0
7.7 0.0624415 0.127637 0.0510899 0.119772 0.237961 0.0935588 -0.0135616 0.0117546 0.0727757 -0.0135616 0.0117546 0.0727757 7.6 7.8 61142 6355 90 0 0
7.9 0.0661907 0.135459 0.0533402 0.0820624 0.297168 0.0561803 -0.0147118 0.0125102 0.0682571 -0.0147118 0.0125102 0.0682571 7.8 8 41977 4388 62 0 0
8.1 0.0703674 0.131244 0.0558814 0.178643 0.217368 0.146951 -0.0177859 0.0153988 0.0687055 -0.0177859 0.0153988 0.0687055 8 8.2 27946 2870 56 0 0
8.3 0.068334 0.127191 0.0484238 0.184282 0.234318 0.132177 -0.0194222 0.015716 0.0697498 -0.0194222 0.015716 0.0697498 8.2 8.4 18379 1903 54 0 0
8.5 0.0811806 0.106079 0.0594654 0.186309 0.180442 0.130368 -0.0188194 0.0148632 0.0699346 -0.0188194 0.0148632 0.0699346 8.4 8.6 11963 1070 39 0 0
8.7 0.0819357 0.109345 0.0575035 0.246938 0.114387 0.209655 -0.0183682 0.0130951 0.0737591 -0.0183682 0.0130951 0.0737591 8.6 8.8 7681 658 49 0 0
8.9 0.0978525 0.0747985 0.0732904 0.250161 0.140849 0.201256 -0.0225664 0.0164688 0.0700017 -0.0225664 0.0164688 0.0700017 8.8 9 4902 382 33 0 0
9.1 0.103377 0.077907 0.0773028 0.293098 0.0773595 0.246528 -0.0283308 0.0217948 0.0662133 -0.0283308 0.0217948 0.0662133 9 9.2 2817 205 28 0 0
9.3 0.109987 0.0951547 0.0797701 0.230333 0.111569 0.19939 -0.042394 0.0358864 0.0599682 -0.042394 0.0358864 0.0599682 9.2 9.4 1709 105 11 0 0
9.5 0.100635 0.072782 0.0608942 0.109448 0.103653 0.0928483 -0.0209864 0.0138179 0.087355 -0.0209864 0.0138179 0.087355 9.4 9.6 1027 74 23 0 0
9.7 0.0961586 0.0906751 0.0819541 0.177111 0.0876448 0.138661 -0.0371747 0.025614 0.0595174 -0.0371747 0.025614 0.0595174 9.6 9.8 583 45 14 0 0
9.9 0.109187 0.0827484 0.112302 0.299663 0.00744694 0.326189 -0.03367 0.0263973 0.0660084 -0.03367 0.0263973 0.0660084 9.8 10 318 21 9 0 0
10.1 -0.0432432 0.313285 -0.0150742 -0.0432432 0.286049 0.0219741 -0.0432432 0.0336279 0.067254 -0.0432432 0.0336279 0.067254 10 10.2 192 7 2 0 0
10.3 0.14186 0.200997 0.20586 -0.0581395 0.0581395 0.0471236 -0.0581395 0.0581395 0.0643094 -0.0581395 0.0581395 0.0643094 10.2 10.4 91 5 0 0 0
10.5 -0.0487805 0.484264 0.0312195 -0.0487805 0.0487805 0.0449695 -0.0487805 0.0487805 0.0637195 -0.0487805 0.0487805 0.0637195 10.4 10.6 43 2 2 0 0
10.7 -0.103448 0.103448 -0.00344828 -0.103448 0.103448 0.00369458 -0.103448 0.103448 0.0141988 -0.103448 0.103448 0.0141988 10.6 10.8 30 1 0 0 0
10.9 0 0 0.111111 0 0 0.111111 0 0 0.111111 0 0 0.111111 10.8 11 12 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 4 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 1 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
