#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.875 0.125 0.208333 0.804878 0.195122 0.0303683 0.9 0.1 0.0944444 8.625 8.875 31738 118 353 466
9.00 0.837209 0.00150037 0.139535 0.816794 0.183206 0.0635888 0.794286 0.205714 0.0252326 8.875 9.125 52839 382 1127 1366
9.25 0.687719 0.193233 0.0344423 0.760226 0.133391 0.0315334 0.745783 0.139931 0.0202587 9.125 9.375 229799 2319 5580 6337
9.50 0.640523 0.151144 0.0457033 0.698258 0.164756 0.0753071 0.743047 0.128953 0.0667314 9.375 9.625 755475 6635 10694 11098
9.75 0.656523 0.167196 0.0928446 0.702282 0.152066 0.100941 0.761432 0.128877 0.0948331 9.625 9.875 2.0179e+06 21934 26851 25489
10.00 0.869767 0.0571854 0.0702417 0.889352 0.0533248 0.0663301 0.909887 0.0392214 0.064245 9.875 10.125 3.16475e+06 57146 63217 57136
10.25 0.926379 0.0256885 0.049391 0.939901 0.0185122 0.0560497 0.942215 0.016336 0.0561832 10.125 10.375 2.41726e+06 62011 65951 56080
10.50 0.939118 0.0150278 0.0504932 0.947609 0.011488 0.0466824 0.948309 0.0134327 0.0469061 10.375 10.625 1.54281e+06 50592 52638 43275
10.75 0.935963 0.0152872 0.0427827 0.952743 0.00742936 0.0464931 0.951986 0.00833303 0.0446694 10.625 10.875 960017 38777 38911 31155
11.00 0.925151 0.0129735 0.0379363 0.946049 0.00944984 0.0421883 0.947175 0.00651342 0.045568 10.875 11.125 594105 29811 27210 21196
11.25 0.908214 0.0118065 0.0415572 0.931301 0.00759494 0.044907 0.940652 0.00551325 0.0443664 11.125 11.375 355656 21816 17545 13536
11.50 0.866999 0.00894397 0.0417497 0.897473 0.00347894 0.0409092 0.914487 0.00446832 0.0460855 11.375 11.625 210599 13344 11333 8339
11.75 0.800715 0.0147018 0.0348981 0.827365 0.0052706 0.0397527 0.856787 0.000443935 0.0471691 11.625 11.875 124451 4518 7233 5367
12.00 0.69419 0.0242012 0.0253155 0.674673 0.0196487 0.0372386 0.705597 0.0144533 0.0401526 11.875 12.125 72792 544 4903 3406
12.25 0.606557 0.0456166 0.0375919 0.472368 0.0216737 0.0337644 0.466488 0.0302955 0.0338924 12.125 12.375 42280 85 3163 2053
12.50 0.285714 0.130952 0.0357143 0.271154 0.0492614 0.012965 0.258768 0.0427551 0.0236967 12.375 12.625 24572 17 1935 1297
12.75 0.333333 0.166667 0 0.191071 0.0566844 0.0157242 0.170635 0.0371015 0.0251804 12.625 12.875 14290 4 672 886
13.00 0 0 0 0.09375 0.053791 0.0143849 0.0923077 0.0264307 0.00929611 12.875 13.125 7949 0 69 567
13.25 0 0 0 0 0.1 0 0.0630137 0.0401382 0.00402493 13.125 13.375 4496 0 12 388
13.50 0 0 0 0 0 0 0.0175439 0.0300752 0.000227842 13.375 13.625 2418 0 0 244
13.75 0 0 0 0 0 0 0 0.04 -0.012987 13.625 13.875 1241 0 0 78
14.00 0 0 0 0 0 0 0.1 0.1 0 13.875 14.125 607 0 0 10
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 290 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 104 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 40 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
