#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.642857 0 0 0.6 0 0 0 0 8.625 8.875 132514 144 65 0
9.00 0 0.540816 0 0 0.566667 0 0 0 0 8.875 9.125 220387 571 258 2
9.25 0 0.692623 0 0 0.598361 0 0 0.333333 0 9.125 9.375 841574 5571 2551 40
9.50 0 0.677419 0 0 0.833333 0 0 0.714286 0 9.375 9.625 2.63548e+06 35799 13619 243
9.75 0.666667 0.0833333 0.666667 0 0.836066 -0.230769 0 0.703704 0 9.625 9.875 4.74566e+06 83306 25755 438
10.00 0.666667 0.171958 0.266667 1 -0.0689655 1 0 0.9 0 9.875 10.125 4.0196e+06 93458 26759 474
10.25 0.861111 0.0138889 0.253423 0.555556 0.444444 -0.110082 0 0.833333 0 10.125 10.375 2.59869e+06 88644 23621 383
10.50 0.866071 0.0065701 0.203043 0.84375 0.0663624 0.178865 0 0.782609 0 10.375 10.625 1.61698e+06 81512 19608 347
10.75 0.810924 0.0572927 0.143889 0.784091 0.0704545 0.143926 0 0.909091 0 10.625 10.875 942121 61084 13584 239
11.00 0.792415 0.0724497 0.128866 0.796512 0.0368217 0.138942 1 0 0.5 10.875 11.125 510913 41465 8890 139
11.25 0.764509 0.0698106 0.107989 0.731383 0.0895125 0.122181 0.833333 0.166667 0.3 11.125 11.375 272061 26132 5939 96
11.50 0.756125 0.0736115 0.103227 0.752212 0.0659694 0.137853 0.6 0.257143 0.1 11.375 11.625 143024 12806 3988 61
11.75 0.734091 0.0703962 0.113312 0.709169 0.0667646 0.118181 0.428571 0.238095 0.0285714 11.625 11.875 73704 3492 2653 34
12.00 0.783784 0.0244354 0.121622 0.676017 0.0492579 0.120988 0.6 0.15 0.1 11.875 12.125 36625 338 1735 28
12.25 0.666667 0 0.333333 0.622821 0.0657344 0.0692495 0.642857 0.0714286 0.0714285 12.125 12.375 17490 8 1085 22
12.50 0 0 0 0.501484 0.0395928 0.0790699 0.25 0.15 0.25 12.375 12.625 7932 0 527 8
12.75 0 0 0 0.452632 0.0646098 0.0990962 0.375 0 0.125 12.625 12.875 3312 0 140 9
13.00 0 0 0 0.454545 -0.0545455 0.287879 0.428571 0 0.142857 12.875 13.125 1242 0 16 10
13.25 0 0 0 0 0 0 0.666667 0 0.333333 13.125 13.375 400 0 0 3
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 121 0 0 1
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 20 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 1 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
