#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.00162259 0.0240915 0.00227162 -0.00162259 0.00162259 0.0298556 -0.00162259 0.00162259 0.0298556 -0.00162259 0.00162259 0.0298556 8.625 8.875 6184 21 0 0 0
9 -0.00375885 0.00346971 0.0235651 -0.00375885 0.00346971 0.0302154 -0.00375885 0.00346971 0.0302154 -0.00375885 0.00346971 0.0302154 8.875 9.125 6942 25 0 0 0
9.25 -0.00290424 0.00290424 0.0147567 -0.00290424 0.00266876 0.0317111 -0.00290424 0.00266876 0.0317111 -0.00290424 0.00266876 0.0317111 9.125 9.375 12772 32 0 0 0
9.5 0.0357073 0.0351676 0.0358515 -0.00684586 0.00612524 0.0483534 -0.00684586 0.00612524 0.0483534 -0.00684586 0.00612524 0.0483534 9.375 9.625 13924 47 0 0 0
9.75 0.0804399 0.0756509 0.032881 -0.00884583 0.00744173 0.070907 -0.00884583 0.00744173 0.070907 -0.00884583 0.00744173 0.070907 9.625 9.875 7178 56 0 0 0
10 0.089337 0.072114 0.089337 -0.010663 0.00973574 0.0741771 -0.010663 0.00973574 0.0741771 -0.010663 0.00973574 0.0741771 9.875 10.125 2177 20 0 0 0
10.25 0.100052 0.10447 0.102131 -0.024948 0.022869 0.108108 -0.024948 0.022869 0.108108 -0.024948 0.022869 0.108108 10.125 10.375 489 8 0 0 0
10.5 -0.0253165 0.208861 0.101266 -0.0253165 0.0253165 0.151899 -0.0253165 0.0253165 0.151899 -0.0253165 0.0253165 0.151899 10.375 10.625 81 2 0 0 0
10.75 0 0 0.166667 0 0 0.166667 0 0 0.166667 0 0 0.166667 10.625 10.875 12 0 0 0 0
11 0 0 0 0 0 0 0 0 0 0 0 0 10.875 11.125 0 0 0 0 0
11.25 0 0 0 0 0 0 0 0 0 0 0 0 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
