#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000104749 0.0218344 7.44694e-05 0.0015914 0.130439 0.00139179 0.00236139 0.164841 0.0019784 0.00419287 0.177611 0.00381456 0 0.185185 0 7.2 7.4 605038 439146 165892 31761 6678 68
7.5 0.000202434 0.020995 0.000169193 0.00244229 0.12609 0.00208484 0.00347421 0.158297 0.00285784 0.00572312 0.167632 0.005053 0.0285714 0.193651 0.0285714 7.4 7.6 486590 335912 150678 31374 6465 70
7.7 0.000387554 0.0209791 0.000322531 0.00394689 0.120008 0.00314815 0.00617431 0.144728 0.00508001 0.00851846 0.159539 0.00690579 0.0333333 0.159649 0.0333333 7.6 7.8 382890 255448 127442 29477 5987 60
7.9 0.000621268 0.0221737 0.000474564 0.00612076 0.11689 0.00461611 0.0084673 0.14103 0.00613439 0.0123857 0.152154 0.00931001 0.0166667 0.114481 0.0166667 7.8 8 293607 194763 98844 25628 5248 60
8.1 0.00113934 0.0234206 0.000895136 0.0101572 0.114905 0.00730636 0.0129582 0.138768 0.00931894 0.0182899 0.156572 0.0134095 0 0.103448 0 8 8.2 223828 150087 73741 21608 4374 44
8.3 0.00203622 0.0258565 0.00151419 0.0164385 0.115499 0.0113558 0.0197294 0.126484 0.0138196 0.0288254 0.150795 0.0189244 0 0.172414 0 8.2 8.4 170216 114919 55297 18551 3712 36
8.5 0.00398799 0.0287514 0.00297249 0.0257995 0.111875 0.0168456 0.0276181 0.121199 0.0184872 0.0419125 0.159797 0.0228553 0.0322581 0.185133 0.0322581 8.4 8.6 129889 89268 40621 15135 3221 31
8.7 0.00643333 0.0316831 0.004299 0.0381898 0.107558 0.0233644 0.0353721 0.11397 0.0208755 0.072469 0.134334 0.0436085 0.047619 0.190476 0.047619 8.6 8.8 98891 69171 29720 12213 2746 21
8.9 0.0103491 0.0344597 0.00559894 0.0491249 0.117875 0.0240024 0.0387054 0.111978 0.0194704 0.0746869 0.149303 0.0317827 0.1 0.15 0.1 8.8 9 74844 53531 21313 9146 2236 20
9.1 0.0177431 0.0337556 0.00823308 0.0753851 0.110392 0.0336098 0.0502637 0.100868 0.0224582 0.118077 0.130612 0.0547458 0.105263 0.167464 0.0464396 9 9.2 56116 40861 15255 6446 1914 19
9.3 0.0281339 0.0335069 0.0115359 0.100522 0.118687 0.040678 0.0542341 0.100136 0.0214123 0.159548 0.14211 0.0584014 0.375 0.075 0.25 9.2 9.4 42013 31279 10734 4204 1592 16
9.5 0.0386012 0.0393798 0.0112242 0.130198 0.126268 0.0405472 0.0524793 0.0981099 0.0195413 0.195906 0.14182 0.0592516 0.133333 0.2 0 9.4 9.6 31205 23678 7527 2420 1368 15
9.7 0.0603105 0.036978 0.0173594 0.162157 0.122042 0.0405768 0.0616883 0.0906346 0.0190054 0.230064 0.137406 0.0511168 0.125 0.075 0.125 9.6 9.8 23381 18355 5026 1232 1091 8
9.9 0.0778439 0.0432552 0.0170864 0.207411 0.109255 0.0550701 0.0628272 0.0777668 0.0111743 0.279348 0.106522 0.0708277 0 0.25 0 9.8 10 17734 14118 3616 573 920 6
10.1 0.11026 0.0345999 0.0237337 0.248915 0.112141 0.0536848 0.0666667 0.113514 0.0161252 0.338983 0.112306 0.0605471 0.285714 0.214286 0.103896 10 10.2 13500 10965 2535 255 767 14
10.3 0.14199 0.0380653 0.018948 0.31936 0.09857 0.0673999 0.12037 0.132155 0.0354647 0.422809 0.0881968 0.097161 0.625 0.0416667 0.25 10.2 10.4 10377 8564 1813 108 719 8
10.5 0.172095 0.0438073 0.0143322 0.327751 0.101226 0.0441928 0.170732 0.0911731 0.0626236 0.400709 0.101206 0.0566638 0.555556 0.15873 0.0555556 10.4 10.6 7855 6601 1254 41 564 9
10.7 0.204583 0.0443855 0.0146013 0.35019 0.106586 0.037605 0.25 0.125 0.138889 0.3825 0.109066 0.040871 0.4 0.266667 0.0666667 10.6 10.8 5679 4888 791 8 400 5
10.9 0.223811 0.05902 0.0137856 0.397849 0.0909898 0.063196 0.142857 0.0238095 0.142857 0.399194 0.0988609 0.0645782 0.833333 0.166667 0.233333 10.8 11 3682 3217 465 7 248 6
11.1 0.237004 0.0933994 0.00899766 0.419492 0.101342 0.0645297 0 0 0 0.386861 0.128064 0.0599383 1 0 0.5 11 11.2 2025 1789 236 0 137 3
11.3 0.272379 0.0798942 0.0200637 0.369048 0.137995 0.0392604 0 0 0 0.232558 0.175605 -0.0232558 0.5 0.166667 0.5 11.2 11.4 866 782 84 0 43 2
11.5 0.294118 0.131523 0.0524115 0.409091 0.153409 0.101399 0 0 0 0.3 0.154545 0.1 0 1 0 11.4 11.6 260 238 22 0 10 0
11.7 0.176471 0.240196 -0.0110294 1 -0.333333 1 0 0 0 1 -1 1 0 0 0 11.6 11.8 35 34 1 0 1 0
11.9 0.166667 0.333333 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 6 6 0 0 0 0
12.1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
