#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0113522 0.0945486 0.0108715 0.0129484 0.108193 0.0125372 0.0182143 0.120163 0.0175969 0.0174432 0.111136 0.0165947 7.2 7.4 686590 180950 30090 23602 11005
7.5 0.0121051 0.094808 0.0111941 0.0115012 0.103742 0.0106624 0.0182641 0.119823 0.016684 0.013522 0.110239 0.0120648 7.4 7.6 554114 154352 27162 21121 9674
7.7 0.0119092 0.0976731 0.0100802 0.0114908 0.104963 0.00995111 0.0167598 0.12009 0.0137599 0.0135071 0.111564 0.010741 7.6 7.8 449946 135029 25144 18385 8319
7.9 0.0114484 0.0943398 0.0084432 0.0104054 0.0975499 0.00784079 0.0156749 0.117899 0.0109052 0.0172451 0.108449 0.0122437 7.8 8 373649 126373 24683 17160 7585
8.1 0.0110556 0.0886302 0.00573002 0.0095916 0.0936393 0.00457322 0.0157982 0.114474 0.0081058 0.0148201 0.102049 0.00745195 8 8.2 307218 112366 23069 15253 6580
8.3 0.013049 0.084793 0.00224938 0.0116456 0.0848095 0.00323862 0.0197182 0.105015 0.00336415 0.0159553 0.102008 0.00279618 8.2 8.4 244416 92200 20294 13117 5538
8.5 0.0150961 0.081835 -0.00248588 0.0145929 0.0855711 -0.000521847 0.0189915 0.100594 -0.00447034 0.0188263 0.0931084 -0.00341754 8.4 8.6 192367 72662 17183 10894 4622
8.7 0.0209908 0.0781451 -0.00673512 0.0198114 0.0688747 -0.00490201 0.0269538 0.0992035 -0.0102195 0.0252489 0.0897439 -0.00989384 8.6 8.8 149757 56352 14443 9079 3769
8.9 0.0299903 0.0769231 -0.0113162 0.024605 0.0637307 -0.00741606 0.0420459 0.0892099 -0.013759 0.0387398 0.0929868 -0.0154357 8.8 9 117642 43507 11772 7304 3088
9.1 0.0487641 0.073373 -0.0114977 0.0319995 0.0555285 -0.00781328 0.0603848 0.0904418 -0.0141923 0.068495 0.0761314 -0.00673727 9 9.2 93132 34401 9345 6277 2575
9.3 0.0705669 0.0729732 -0.00751723 0.0366481 0.0552242 -0.0044696 0.0893192 0.0891261 -0.0136721 0.0827034 0.0924475 -0.018091 9.2 9.4 75948 27832 7317 5339 2297
9.5 0.104428 0.0662459 0.00135504 0.0407849 0.057331 0.0019981 0.142805 0.0633175 0.00640027 0.145039 0.064068 0.00825052 9.4 9.6 63711 22777 5544 4698 1900
9.7 0.133218 0.065762 0.0140862 0.0444852 0.0571097 0.00870967 0.184356 0.0594075 0.021021 0.175684 0.073779 0.00738806 9.6 9.8 55970 19733 3901 4393 1760
9.9 0.157561 0.0619101 0.0175148 0.0187227 0.0726697 0.011547 0.209331 0.055086 0.0239983 0.223275 0.0572783 0.0123941 9.8 10 50785 17362 2692 4232 1663
10.1 0.184109 0.0551918 0.0189296 -0.0255495 0.0856604 0.020924 0.243615 0.0442181 0.0297476 0.256424 0.0346869 0.0296063 10 10.2 47375 15205 1565 4048 1615
10.3 0.183572 0.0560934 0.0171051 -0.0804515 0.10003 0.0120581 0.231339 0.0570724 0.0197435 0.26296 0.0419428 0.0190623 10.2 10.4 44569 13477 821 3923 1580
10.5 0.186631 0.0589545 0.0224319 -0.0786996 0.0959346 0.0387874 0.225345 0.0498455 0.025496 0.25933 0.0550594 0.0187614 10.4 10.6 40078 11208 357 3597 1432
10.7 0.181583 0.046395 0.022645 -0.0417078 0.116394 0.036844 0.200478 0.0454589 0.0177087 0.282431 0.0277122 0.0386395 10.6 10.8 31951 8208 130 2830 1195
10.9 0.187754 0.0274689 0.0338139 0.0959902 0.0775515 0.0802024 0.173605 0.0248765 0.0340665 0.280834 0.0222162 0.0309674 10.8 11 20896 5074 41 1674 897
11.1 0.15911 0.0169528 0.0301605 0.129595 0.110989 0.159636 0.0841672 0.0218832 0.0291591 0.265819 0.00938749 0.0487012 11 11.2 10623 2392 10 689 519
11.3 0.127545 0.0102797 0.0407258 0.0751849 0.192461 0.811239 -0.0672202 0.0537581 0.0113983 0.25302 -0.001342 0.107346 11.2 11.4 3787 678 4 158 194
11.5 0.0546253 0.0265116 0.0230303 -0.832041 0.053651 0.0504063 -0.0542635 0.0368491 0.18795 0.116235 0.0225201 0.048249 11.4 11.6 924 150 0 27 58
11.7 0.0586785 0.0333461 0.111204 -0.857988 -0.0056482 0.0758353 -0.857988 0.00633985 0.0750262 -0.000845313 0.111956 0.0539333 11.6 11.8 181 12 0 0 7
11.9 -1 1.07407 0 -1 0.1 0 -1 0.1 0 -1 1.05263 0 11.8 12 18 0 0 0 0
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 3 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
