#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0388377 0.0592385 0.0387976 0.0499002 0.0808383 0.0499002 0.0705128 0.102564 0.0705128 0.0494506 0.0741758 0.0494506 0.0521472 0.0736196 0.0521472 8.625 8.875 26954 24950 2004 156 364 326
9.00 0.0520963 0.0794598 0.0520728 0.055135 0.0931534 0.055135 0.0594796 0.0966543 0.0594796 0.0467056 0.0975813 0.0467056 0.0543383 0.092901 0.0543383 8.875 9.125 48651 42575 6076 538 1199 1141
9.25 0.0383885 0.068404 0.0383727 0.0621534 0.0980789 0.0621271 0.0600402 0.0968113 0.0600402 0.0651285 0.097561 0.0649967 0.066072 0.103115 0.066072 9.125 9.375 228186 190135 38051 3481 7585 6614
9.50 0.0264462 0.0495996 0.0264055 0.077702 0.104568 0.0772723 0.0794548 0.101646 0.0791223 0.0906802 0.117741 0.0898221 0.0939157 0.129431 0.0934273 9.375 9.625 845645 738595 107050 12032 17479 14332
9.75 0.0325209 0.0607078 0.0319398 0.0895737 0.115372 0.0867952 0.095836 0.125059 0.093431 0.118131 0.145503 0.113942 0.127931 0.151649 0.123614 9.625 9.875 2.37434e+06 2.0616e+06 312748 35759 40582 30579
10.00 0.0228557 0.046592 0.0219632 0.081782 0.113528 0.0736037 0.0878996 0.121802 0.0798464 0.10557 0.13328 0.0929331 0.107282 0.138861 0.0949865 9.875 10.125 3.55466e+06 2.97225e+06 582414 73163 74216 52693
10.25 0.0168231 0.0367576 0.0154843 0.0748788 0.114266 0.0598765 0.0803705 0.120567 0.0656671 0.0954501 0.1281 0.0726541 0.0934354 0.126222 0.0702562 10.125 10.375 2.59315e+06 2.03381e+06 559344 75687 71870 48868
10.50 0.0125035 0.029473 0.0102177 0.0688119 0.108668 0.0396413 0.0743979 0.113939 0.0441707 0.0876817 0.118577 0.0432749 0.0853109 0.116221 0.0421121 10.375 10.625 1.63502e+06 1.20486e+06 430158 62112 55941 37041
10.75 0.0107782 0.0240637 0.00646608 0.0780976 0.100796 0.0197386 0.0769246 0.105503 0.0227952 0.0976299 0.10671 0.0173774 0.0945093 0.102353 0.015404 10.625 10.875 1.01582e+06 713106 302711 49438 41053 26135
11.00 0.012825 0.0222077 0.00307553 0.106284 0.088643 -0.000816591 0.0973099 0.092464 0.00302676 0.125968 0.0950627 -0.00413769 0.128982 0.0876377 -0.0045379 10.875 11.125 624235 422691 201544 38177 28666 17452
11.25 0.0212797 0.0238803 0.000507327 0.168303 0.0771517 -0.0108379 0.141065 0.0721182 -0.00841342 0.194919 0.0776948 -0.0104953 0.201214 0.0758353 -0.0114408 11.125 11.375 365345 250332 115013 26697 18541 11202
11.50 0.0471567 0.0238551 0.00120042 0.278775 0.0652994 -0.00556424 0.212314 0.0623927 -0.0102045 0.312289 0.0707518 -0.0043416 0.323377 0.0635142 -0.00331932 11.375 11.625 213927 149947 63980 15722 12165 6964
11.75 0.111442 0.0268331 0.00700581 0.430688 0.0489777 0.00615528 0.33734 0.049537 0.00648713 0.451848 0.0529299 0.00423962 0.488631 0.0445141 0.00865936 11.625 11.875 124431 89069 35362 5075 7954 4310
12.00 0.233923 0.0267466 0.018161 0.606465 0.0342429 0.0163634 0.522689 0.0351887 0.0207128 0.624522 0.0316991 0.0183421 0.629056 0.0293822 0.013979 11.875 12.125 72236 52530 19706 595 5489 2774
12.25 0.424688 0.0198561 0.0385876 0.759095 0.019922 0.0249217 0.767123 0.0356936 0.0290281 0.748879 0.0223004 0.0261476 0.785215 0.0186587 0.0284586 12.125 12.375 41597 31124 10473 73 3568 1718
12.50 0.628395 0.0226955 0.0684214 0.870343 0.0157161 0.0326419 0.95 0.05 0.0125 0.857426 0.0177054 0.0313163 0.88961 0.0146865 0.026244 12.375 12.625 23409 17933 5476 20 2020 1078
12.75 0.79261 0.0285355 0.0693558 0.935118 0.00978023 0.028625 1 0 0 0.899718 0.0159968 0.0374507 0.938776 0.0119198 0.0241259 12.625 12.875 13251 10338 2913 6 708 784
13.00 0.896505 0.0185848 0.0557545 0.968254 0.00435841 0.022812 1 0 0 0.953125 0.015129 0.0324901 0.967347 0.00796169 0.0180869 12.875 13.125 7314 5865 1449 2 64 490
13.25 0.9476 0.00941324 0.0395356 0.976712 0.00666714 0.00624824 1 0 0 1 0 0 0.983051 0.0030216 0.00376087 13.125 13.375 3917 3187 730 2 12 354
