#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0071511 0.0396914 0.00610434 0.0434783 0.156522 0.0434783 0 0 0 0 0 0 0 0 0 7.2 7.4 4404 4335 69 0 0 0
7.5 0.012575 0.0405487 0.0119026 0.0322581 0.174638 0.0322581 0 0 0 0 0 0 0 0 0 7.4 7.6 3561 3499 62 0 0 0
7.7 0.00778354 0.0525549 0.00703649 0.0196078 0.238457 0.0196078 0 0 0 0 0 0 0 0 0 7.6 7.8 2749 2698 51 0 0 0
7.9 0.0115546 0.0499955 0.0109567 0.157895 0.119883 0.157895 0 0 0 0 0 0 0 0 0 7.8 8 1942 1904 38 0 0 0
8.1 0.0170118 0.0492044 0.0170118 0.04 0.264348 0.04 0 0 0 0 0 0 0 0 0 8 8.2 1377 1352 25 0 0 0
8.3 0.0114155 0.0578343 0.0114155 0 0.296296 0 0 0 0 0 0 0 0 0 0 8.2 8.4 895 876 19 0 0 0
8.5 0.0142349 0.051615 0.0142349 0.0833333 0.25 0.0833333 0 0 0 0 0 0 0 0 0 8.4 8.6 574 562 12 0 0 0
8.7 0.0231788 0.040888 0.0231788 0.222222 0.0634921 0.222222 0 0 0 0 0 0 0 0 0 8.6 8.8 311 302 9 0 0 0
8.9 0.0121951 0.0519074 0.0121951 0 0.25 0 0 0 0 0 0 0 0 0 0 8.8 9 166 164 2 0 0 0
9.1 0.0454545 0.018648 0.0454545 0 0.25 0 0 0 0 0 0 0 0 0 0 9 9.2 112 110 2 0 0 0
9.3 0 0.0731707 0 0 0 0 0 0 0 0 0 0 0 0 0 9.2 9.4 52 50 2 0 0 0
9.5 0.0416667 0.0261299 0.0416667 0 0 0 0 0 0 0 0 0 0 0 0 9.4 9.6 24 24 0 0 0 0
9.7 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 9.6 9.8 10 10 0 0 0 0
9.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 4 4 0 0 0 0
10.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 1 1 0 0 0 0
10.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 0 0 0 0 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 0 0 0 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 0 0 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 0 0 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
