#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.21706e-05 0.021068 2.49042e-05 0.000548297 0.128358 0.000472307 0.000915643 0.160584 0.000818521 0.00138622 0.172261 0.00121467 0 0.171717 0 7.2 7.4 621991 450551 171440 33856 9378 219
7.5 6.36145e-05 0.0196319 3.46996e-05 0.000945085 0.12338 0.000834435 0.0014161 0.151871 0.00128837 0.00101879 0.16597 0.000773151 0 0.156863 0 7.4 7.6 505607 345833 159774 33896 8834 210
7.7 0.000136826 0.0187666 9.05926e-05 0.00151185 0.11617 0.00127437 0.00240369 0.139819 0.0020148 0.00318237 0.158904 0.00251578 0 0.162162 0 7.6 7.8 400026 263108 136918 31618 8170 204
7.9 0.000331921 0.0188986 0.0002637 0.00295229 0.115278 0.00224043 0.00393926 0.137712 0.00298616 0.00762406 0.149421 0.00577421 0 0.136646 0 7.8 8 310584 201855 108729 27924 7214 168
8.1 0.000445293 0.0203658 0.000293727 0.00485231 0.112782 0.00326041 0.00601604 0.132786 0.00386641 0.00902972 0.145872 0.0064168 0.0148148 0.146724 0.0148148 8 8.2 237389 154954 82435 23936 6091 135
8.3 0.00114727 0.0210673 0.000752654 0.00834979 0.113645 0.00528598 0.0104053 0.123952 0.00652579 0.0116568 0.146781 0.00731463 0.016129 0.150538 0.00937228 8.2 8.4 183434 121157 62277 20086 5233 124
8.5 0.00219333 0.0240876 0.0013826 0.014754 0.112108 0.00890129 0.014209 0.119084 0.0085817 0.0252936 0.145302 0.0139073 0.0190476 0.206759 0.00755337 8.4 8.6 140534 94377 46157 16750 4428 105
8.7 0.00413492 0.0259251 0.00238186 0.0245516 0.111425 0.0127792 0.0197373 0.110328 0.00998704 0.0388874 0.137651 0.0195932 0.0454545 0.158847 0.0221987 8.6 8.8 108220 73762 34458 13325 3703 88
8.9 0.0072953 0.0286457 0.00364759 0.0411309 0.108107 0.0189975 0.0288332 0.0994846 0.013881 0.0662273 0.132129 0.0270646 0.0454545 0.145022 0.0298295 8.8 9 82065 57023 25042 10370 3035 66
9.1 0.0131198 0.0289679 0.00539259 0.0628596 0.103846 0.0228621 0.0374652 0.0848736 0.0173507 0.0925787 0.122988 0.0313847 0.12 0.092766 0.0575 9 9.2 62455 44208 18247 7180 2668 50
9.3 0.0215726 0.0331212 0.00694459 0.0871803 0.11087 0.0320392 0.0383621 0.0939605 0.0151952 0.137708 0.127177 0.0509155 0.166667 0.211712 0.0315315 9.2 9.4 46895 34071 12824 4640 2164 36
9.5 0.0358785 0.0350461 0.0106398 0.11904 0.113252 0.0399554 0.0479882 0.0842849 0.0154438 0.178629 0.129718 0.055721 0.0930233 0.231301 -0.00453772 9.4 9.6 35922 26757 9165 2709 1853 43
9.7 0.059194 0.0339867 0.016974 0.154996 0.11589 0.040828 0.0465269 0.0859608 0.0080389 0.232275 0.127551 0.057373 0.206897 0.137931 0.0735632 9.6 9.8 27199 20644 6555 1526 1481 29
