#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.00369275 0.0555222 0.00346912 0.00512258 0.0764727 0.00512258 0 0 0 0 0 0 0 0 0 8.625 8.875 186065 183332 2733 0 0 0
9.00 0.00535637 0.0666638 0.00509837 0.00701169 0.0791319 0.00701169 0 0 0 0 0 0 0 0 0 8.875 9.125 262686 259691 2995 1 0 0
9.25 0.00485998 0.0562847 0.00449496 0.00821124 0.0785703 0.00756722 0 0.25 0 0 0 0 0 0 0 9.125 9.375 625349 619138 6211 8 0 0
9.50 0.00734742 0.0659415 0.0067114 0.0141193 0.103152 0.012725 0.0655738 0.163934 0.0491803 0 0 0 0 0 0 9.375 9.625 1.10711e+06 1.08487e+06 22239 61 0 0
9.75 0.0118817 0.0864289 0.0107074 0.0315256 0.147063 0.0280312 0.0431034 0.232759 0.0431034 0 0 0 0 0 0 9.625 9.875 1.00582e+06 968299 37525 116 0 0
10.00 0.012025 0.0895795 0.0108989 0.0652302 0.195145 0.0561623 0.151515 0.218182 0.133333 0 0 0 0 0 0 9.875 10.125 533976 499958 34018 165 0 0
10.25 0.0152264 0.0882101 0.0137653 0.0946572 0.221214 0.0778391 0.208955 0.335821 0.163501 0 0 0 0 0 0 10.125 10.375 227488 208060 19428 134 0 0
10.50 0.0202699 0.092772 0.0184407 0.1136 0.207155 0.0892382 0.2 0.306329 0.149367 0 0 0 0 0 0 10.375 10.625 87739 80908 6831 80 0 0
10.75 0.0285968 0.0988602 0.0247407 0.119374 0.163544 0.0825187 0.152778 0.319444 0.0956349 0 0 0 0 0 0 10.625 10.875 31348 29304 2044 72 0 0
11.00 0.0431025 0.108758 0.0346717 0.146179 0.143556 0.102918 0.266667 0.311111 0.177778 0 0 0 0 0 0 10.875 11.125 10091 9489 602 45 0 0
11.25 0.0526119 0.114179 0.0395522 0.171429 0.135714 0.113458 0.3 0.133333 0.2 0 0 0 0 0 0 11.125 11.375 2820 2680 140 30 0 0
11.50 0.0732824 0.138931 0.0549618 0.1 0.1 0.0666667 0.133333 0.133333 0.0666667 0 0 0 0 0 0 11.375 11.625 685 655 30 15 0 0
11.75 0.122951 0.122951 0.0983607 0 0.2 0 0 0 0 0 0 0 0 0 0 11.625 11.875 127 122 5 4 0 0
12.00 0.0588235 0.117647 0.0588235 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 18 17 1 0 0 0
12.25 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 4 4 0 0 0 0
12.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0 0
13.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
