#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 9.84449e-06 0.0128436 9.84449e-06 -0.000549753 0.212952 0.00458875 -0.000549753 0.000542273 0.064983 -0.000549753 0.000542273 0.064983 8.625 8.875 270967 3574 7 0 0
9 5.67513e-05 0.0101503 5.67513e-05 -0.000858371 0.000858371 0.0124578 -0.000858371 0.000849066 0.0894357 -0.000858371 0.000849066 0.0905361 8.875 9.125 434255 4371 72 1 0
9.25 0.000839583 0.0333242 0.000839583 0.00187557 0.0550108 0.00187557 -0.00130576 0.0273627 0.00332138 -0.00130576 0.00127653 0.0841648 9.125 9.375 1.35273e+06 18645 943 22 0
9.5 0.00164838 0.0294901 0.0015537 0.00543856 0.0813509 0.00525964 0.0172518 0.131076 0.017317 -0.00188699 0.00180153 0.0682711 9.375 9.625 3.24558e+06 133225 8054 209 0
9.75 0.00578491 0.0511975 0.00540569 0.0216409 0.117069 0.0194815 0.0397057 0.115688 0.0321821 -0.00333228 0.00316829 0.0737645 9.625 9.875 3.80135e+06 295047 17699 395 0
10 0.0142653 0.0741452 0.0131069 0.0374104 0.155297 0.0332649 0.0715543 0.131845 0.0630764 -0.00339213 0.00320145 0.0745024 9.875 10.125 2.66088e+06 301007 20783 467 0
10.25 0.0359457 0.123286 0.0320497 0.064904 0.180053 0.0546472 0.0723832 0.1981 0.0664971 -0.00406311 0.00381399 0.0669794 10.125 10.375 1.49964e+06 255269 21793 484 0
10.5 0.0526466 0.130392 0.0443116 0.0860693 0.176739 0.0676925 0.075804 0.220658 0.0592496 -0.00588615 0.00551857 0.0650385 10.375 10.625 775024 149318 16160 355 0
10.75 0.0756332 0.130777 0.058131 0.111012 0.178791 0.0822823 0.130007 0.191799 0.0978576 -0.00999293 0.00921989 0.0678765 10.625 10.875 380157 61932 11107 250 0
11 0.0999868 0.117972 0.0715804 0.141438 0.16638 0.0992391 0.230972 0.130305 0.154694 -0.0190284 0.0165696 0.0779561 10.875 11.125 179807 25669 7123 144 0
11.25 0.129718 0.103368 0.0787013 0.161281 0.136436 0.0992689 0.281628 0.130805 0.159501 -0.0335899 0.0271593 0.0949508 11.125 11.375 79866 9577 4172 92 0
11.5 0.149656 0.0792864 0.0723964 0.149353 0.0833599 0.0720488 0.358053 0.106764 0.211507 -0.0552799 0.0370975 0.095874 11.375 11.625 33230 3201 2072 75 0
11.75 0.155755 0.049694 0.0617597 0.0886597 0.0342071 0.0255759 0.331488 0.0495041 0.157851 -0.0885124 0.0542975 0.105124 11.625 11.875 13103 1003 587 50 0
12 0.147993 0.027447 0.0605724 -0.000701949 0.0162909 0.0214947 0.317018 0.0941372 0.149086 -0.124159 0.0598747 0.111163 11.875 12.125 4625 316 81 34 0
12.25 0.0955407 0.0294453 0.0493214 0.0743542 0.0369004 0.120849 0.268799 0.0332103 0.174252 -0.175646 0.0701107 0.098893 12.125 12.375 1414 59 4 9 0
12.5 0.112313 0.101119 0.00584576 -0.262687 0.0716418 0.104478 0.126202 0.0771145 0.0447761 -0.262687 0.0716418 0.104478 12.375 12.625 359 24 0 18 0
12.75 -0.352273 0.113636 0.147727 -0.352273 0.113636 0.147727 -0.352273 0.113636 0.147727 -0.352273 0.113636 0.147727 12.625 12.875 89 1 0 0 0
13 -0.3 0.1 0 -0.3 0.1 0 -0.3 0.1 0 -0.3 0.1 0 12.875 13.125 10 0 0 0 0
13.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.125 13.375 1 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
