#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00449997 0.103686 0.00404209 0.00728132 0.138509 0.00640926 0.00835804 0.148882 0.00695328 -0.000341488 0.000294872 0.0259828 7.2 7.4 579111 154499 28336 4483 0
7.5 0.00605307 0.105785 0.00520323 0.00978538 0.13392 0.00833468 0.00941025 0.144298 0.00807384 -0.000580453 0.000497799 0.0248241 7.4 7.6 462876 138991 28073 4304 0
7.7 0.00788109 0.0939134 0.00643366 0.0118129 0.126805 0.00962951 0.0195125 0.129515 0.0156877 -0.000890454 0.000771698 0.0258285 7.6 7.8 358824 114005 25820 3921 0
7.9 0.0106666 0.093067 0.00826471 0.0165751 0.114606 0.0127938 0.0197751 0.136382 0.0138687 -0.00142729 0.00120148 0.0273408 7.8 8 272735 87069 22497 3443 0
8.1 0.0166335 0.0849601 0.0126033 0.0236247 0.109855 0.0179464 0.0370733 0.126931 0.0262109 -0.00248044 0.00210563 0.029502 8 8.2 205821 64717 19115 2958 0
8.3 0.0237909 0.0852881 0.0176535 0.0319755 0.102474 0.023533 0.0444886 0.11237 0.0314921 -0.004214 0.0035185 0.0322209 8.2 8.4 155654 47206 16082 2505 0
8.5 0.0291183 0.0831153 0.0191301 0.0333884 0.0975246 0.0202944 0.0460989 0.116499 0.0287757 -0.00608328 0.0046739 0.0351768 8.4 8.6 116911 34061 13022 2108 0
8.7 0.0403027 0.0937146 0.0250956 0.0415778 0.0995172 0.026276 0.0721113 0.118076 0.0438714 -0.0100197 0.00698867 0.0363742 8.6 8.8 88136 24661 10485 1802 0
8.9 0.0533774 0.0954833 0.0300364 0.0428497 0.093011 0.0260988 0.0919451 0.130452 0.0514868 -0.0149303 0.00930276 0.0373275 8.8 9 65532 17509 7892 1469 0
9.1 0.0624964 0.0974986 0.0340103 0.0434061 0.0826102 0.0274335 0.0905045 0.131229 0.0432245 -0.0228035 0.0124242 0.0357275 9 9.2 49172 12204 5543 1315 0
9.3 0.0852174 0.0936594 0.0427883 0.03771 0.0838335 0.0273767 0.169177 0.0919196 0.086033 -0.0310117 0.0135631 0.0403098 9.2 9.4 35789 8380 3536 1059 0
9.5 0.100349 0.0991315 0.0420109 0.0380472 0.0766391 0.0257901 0.176127 0.124056 0.0671638 -0.0449136 0.0165499 0.0406144 9.4 9.6 26757 5583 2013 846 0
9.7 0.125579 0.092399 0.0551435 0.0238515 0.0651369 0.0299016 0.211636 0.110032 0.0804739 -0.0597139 0.0193213 0.0435196 9.6 9.8 19385 3794 1077 726 0
9.9 0.118357 0.110204 0.0447586 -0.0208066 0.0738764 0.00861765 0.179154 0.142445 0.0563278 -0.0816431 0.0240318 0.0439579 9.8 10 14304 2570 526 602 0
10.1 0.139039 0.0990522 0.0550473 0.00973076 0.0441361 0.0516106 0.232215 0.104076 0.0651987 -0.0997931 0.0184952 0.0489781 10 10.2 10444 1746 210 503 0
10.3 0.150871 0.0900829 0.064523 -0.00444742 0.0238619 0.063284 0.245411 0.109682 0.071373 -0.1368 0.0221785 0.0439084 10.2 10.4 7798 1241 68 416 0
10.5 0.14593 0.0905292 0.0634257 -0.0160118 0.0921258 0.0852428 0.244858 0.0740099 0.089923 -0.158869 0.0201381 0.0432834 10.4 10.6 5687 771 28 322 0
10.7 0.148859 0.0746448 0.0564893 0.159358 0.0648558 0.193548 0.206024 0.0638466 0.0709088 -0.173976 0.0189819 0.055459 10.6 10.8 3974 508 9 250 0
10.9 0.167838 0.0765781 0.05429 0.0592854 0.23133 0.256042 0.191836 0.0905656 0.0510886 -0.190715 0.0193272 0.0580055 10.8 11 2501 304 4 149 0
11.1 0.212808 0.0357482 0.0734375 -0.187192 0.0285205 0.0790665 0.165749 0.064899 0.0468574 -0.187192 0.0122287 0.0916711 11 11.2 1348 130 1 68 0
11.3 0.125714 0.135469 0.0177329 -0.234286 0.0375945 0.0794398 0.148067 0.115779 0.0473719 -0.234286 0.0375945 0.0794398 11.2 11.4 575 50 0 34 0
11.5 0.232143 0.101441 0.14881 -0.142857 -0.00420168 0.162406 0.220779 0.139731 0.163961 -0.142857 -0.00420168 0.162406 11.4 11.6 198 16 0 11 0
11.7 -0.241379 0.559561 0.0344828 -0.241379 0.105016 0.091954 -0.241379 0.190359 0.0711207 -0.241379 0.105016 0.091954 11.6 11.8 29 0 0 0 0
11.9 0 0 0.5 0 0 0.5 0 0 0.5 0 0 0.5 11.8 12 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
