#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.995939 0.00406092 0.0851953 0.993805 0.000289202 0.0771386 1 -0.00456023 0.0809578 7.2 7.4 695225 28958 24118 13243
7.5 0.990446 0.00955415 0.0970923 0.997859 0.000674367 0.0866668 0.995643 0.00192022 0.0803171 7.4 7.6 565906 26143 21413 11673
7.7 0.99537 0.0015384 0.0913672 0.994331 0.00235766 0.0850242 1 -0.00153607 0.0885874 7.6 7.8 460184 23798 18664 10091
7.9 0.992656 0.00142682 0.0865754 0.993498 0.00257528 0.0834505 1 -0.00248754 0.0911145 7.8 8 380563 22658 17137 8999
8.1 0.990318 0.00094825 0.0854614 0.994326 0.00140023 0.0860258 0.988372 0.00367033 0.0757507 8 8.2 313354 21414 15412 7878
8.3 0.994152 -0.00226563 0.0869837 0.998403 -0.00464475 0.0886115 0.996875 -0.00314456 0.105341 8.2 8.4 251335 19081 13436 6653
8.5 0.997159 -0.00574803 0.0907649 0.990654 0.00186074 0.0804871 0.984906 0.00149733 0.0912489 8.4 8.6 197899 16656 11233 5343
8.7 0.984507 0.00193125 0.0737051 0.988924 0.000995338 0.0857676 0.977124 0.00711006 0.0971242 8.6 8.8 154904 13813 9495 4566
8.9 0.979856 0.00016886 0.0749187 0.964539 0.0124599 0.0768015 0.961644 0.0144246 0.0881075 8.8 9 121917 11449 7671 3764
9.1 0.980114 -0.00583076 0.0736809 0.965563 0.00315744 0.0798752 0.912807 0.0401552 0.0654381 9 9.2 98032 9335 6381 3196
9.3 0.972715 -0.00163686 0.0549371 0.922807 0.0307065 0.0520087 0.893271 0.0408195 0.0727586 9.2 9.4 80388 7493 5618 2679
9.5 0.970588 -0.0073294 0.0553173 0.909181 0.0146189 0.0761847 0.886973 0.019164 0.0835544 9.4 9.6 68554 5659 4992 2419
9.7 0.937608 0.00572503 0.0403579 0.848819 0.0314162 0.0549769 0.833063 0.0278919 0.0694849 9.6 9.8 59954 4120 4577 2254
9.9 0.923423 0.00913471 0.0295687 0.794437 0.0310155 0.0491046 0.74094 0.0616494 0.023603 9.8 10 54520 2853 4234 2046
10.1 0.921147 0.00113285 0.0375648 0.737251 0.0310827 0.0270299 0.726351 0.0363789 0.0451174 10 10.2 50703 1730 4196 2073
10.3 0.903226 0.0130533 0.0282258 0.661885 0.0388297 0.0169209 0.627254 0.0578393 0.0193707 10.2 10.4 47915 909 3963 1925
10.5 0.858586 0.0242971 0.0306289 0.6341 0.0149704 0.027504 0.561254 0.0259112 0.0214306 10.4 10.6 42558 420 3730 1779
10.7 0.758065 0.0567503 0.0203596 0.617849 0.0137593 0.0252758 0.478781 0.0226652 0.0236243 10.6 10.8 34125 159 2907 1436
10.9 0.8 0.05 0.05 0.60731 0.001001 0.0549023 0.417414 0.0160419 0.0336926 10.8 11 22144 38 1714 1050
11.1 1 0 0.285714 0.569915 0.00879872 0.0722626 0.296907 0.0435597 0.0133574 11 11.2 11252 14 719 598
11.3 0.5 0.5 0.5 0.571429 -0.0089286 0.115546 0.278846 0.0175965 0.0660802 11.2 11.4 4162 2 153 234
11.5 1 0 1 0.538462 0.188811 0.188462 0.307692 -0.0620783 0.211538 11.4 11.6 1026 1 16 53
11.7 0 0 0 0 0 0 0 0.176471 0 11.6 11.8 213 0 0 10
11.9 0 0 0 0 0 0 0 0 0 11.8 12 42 0 0 2
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
