#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.47606e-05 0.0209636 -9.79726e-06 1.715e-05 0.122939 -1.28379e-05 0 0.145996 -2.57155e-05 0 0.165738 -6.11733e-05 0 0.146249 0 7.2 7.4 649161 474234 174927 34189 16533 2071
7.5 2.741e-05 0.0200927 7.28008e-06 2.44933e-05 0.122051 -9.93225e-06 0 0.139241 -2.97309e-05 0 0.161252 -6.83434e-05 0 0.145784 0 7.4 7.6 528141 364831 163310 33731 15404 1849
7.7 1.06969e-05 0.0187462 -4.58127e-06 4.0024e-05 0.11705 -2.85107e-06 9.04432e-05 0.130552 3.70287e-05 6.94107e-05 0.153232 1.89788e-06 0 0.139353 0 7.6 7.8 430366 280456 149910 33170 14407 1747
7.9 2.30106e-05 0.018596 -1.32514e-06 0.000165465 0.110986 0 0.00023188 0.120519 8.57882e-05 0.000463213 0.145247 4.30098e-05 0 0.133784 0 7.8 8 344206 217291 126915 30188 12953 1508
8.1 6.48547e-05 0.0185187 8.65279e-06 0.000434933 0.109933 2.87042e-05 0.000646806 0.117527 7.85636e-05 0.00108627 0.139475 6.46276e-05 0 0.133225 0 8 8.2 270775 169610 101165 26283 11047 1321
8.3 0.000103999 0.0190165 -1.33564e-05 0.00124469 0.108466 0.000307612 0.0016563 0.11343 0.000598054 0.00149669 0.14369 1.59838e-06 0.00487329 0.124615 0.00376832 8.2 8.4 212548 134617 77931 22339 9354 1026
8.5 0.000349611 0.0188623 1.60295e-05 0.00284303 0.107009 0.000558275 0.0024036 0.1072 0.00035342 0.00439333 0.144274 0.000458803 0.0129611 0.120175 0.00551431 8.4 8.6 165979 105832 60147 19138 7739 1003
8.7 0.000876046 0.0183229 6.81507e-06 0.00564029 0.109188 0.00131191 0.00335592 0.104742 0.000202112 0.0110531 0.141462 0.00297231 0.00651042 0.133608 -0.00404058 8.6 8.8 128894 83329 45565 15495 6514 768
8.9 0.00249143 0.0199753 0.000215519 0.013876 0.109984 0.00288621 0.00868846 0.0937288 0.0013158 0.0258169 0.135028 0.00491829 0.0158479 0.128465 0.00182917 8.8 9 99471 65023 34448 12085 5539 631
9.1 0.00596507 0.0206969 0.00085575 0.027437 0.10451 0.0055597 0.0124041 0.0839528 0.00123967 0.0440171 0.124769 0.0067613 0.032882 0.112076 0.00136941 9 9.2 76972 51131 25841 8868 4680 517
9.3 0.0117101 0.0233962 0.00099407 0.0525202 0.101824 0.00990828 0.0213877 0.0792062 0.00477477 0.0789474 0.116284 0.0148261 0.0748792 0.0928423 0.0186995 9.2 9.4 59434 40051 19383 5938 3876 414
9.5 0.0251291 0.024771 0.00299439 0.0859981 0.0956918 0.0126832 0.0328613 0.0779349 0.00368606 0.121257 0.115681 0.0170714 0.12828 0.103648 0.0231748 9.4 9.6 46653 31955 14698 3743 3340 343
9.7 0.0483256 0.0246799 0.00919532 0.134742 0.0943986 0.0263734 0.041704 0.0746507 0.00515373 0.182534 0.105738 0.0324002 0.227129 0.0839075 0.0514105 9.6 9.8 37894 26487 11407 2230 2920 317
9.9 0.0852492 0.0239945 0.0152529 0.200571 0.0846812 0.0323768 0.0665045 0.0671126 0.0189622 0.267606 0.0746236 0.0448096 0.307407 0.0918021 0.0179337 9.8 10 32201 23097 9104 1233 2627 270
10.1 0.137635 0.0228429 0.0196309 0.271358 0.0773491 0.0415985 0.0858995 0.0724171 0.0188824 0.34865 0.0698488 0.0463054 0.365854 0.0743173 0.0297192 10 10.2 28021 20518 7503 617 2481 246
10.3 0.189999 0.029146 0.0192858 0.339822 0.0727421 0.0330213 0.127517 0.0718697 0.0150548 0.406179 0.0704919 0.0339694 0.479675 0.0488423 0.052362 10.2 10.4 24738 18779 5959 298 2201 246
10.5 0.268633 0.0199733 0.0257304 0.415158 0.0638949 0.0351804 0.148438 0.083044 0.0452117 0.477426 0.0584435 0.0393111 0.53304 0.056434 0.0291935 10.4 10.6 21226 16476 4750 128 1927 227
10.7 0.323797 0.0335635 0.0151723 0.476856 0.0617328 0.0191603 0.142857 0.132143 0.00223215 0.511252 0.0624565 0.0165747 0.634518 0.040279 0.0242614 10.6 10.8 16536 13317 3219 49 1422 197
10.9 0.381488 0.044262 0.00719926 0.5375 0.0749401 0.0165277 0.421053 0.134503 0.126935 0.52349 0.0724333 0.014718 0.666667 0.0522876 0.0233101 10.8 11 11058 8978 2080 19 894 147
11.1 0.434909 0.0710528 0.00680611 0.584601 0.0835507 0.0127776 0.8 0.2 0.2 0.510251 0.0526492 0.0232376 0.762376 0.0661952 0.0320392 11 11.2 5876 4824 1052 5 439 101
11.3 0.491812 0.0997682 0.00701562 0.621387 0.126121 0.0161241 0.5 0.5 0.5 0.48366 0.107249 0.0143864 0.795455 0.0681818 0.0454546 11.2 11.4 2239 1893 346 2 153 44
11.5 0.574338 0.129642 0.032144 0.723077 0.101247 0.00879121 0 0 0 0.55 0.142308 0.05 0.888889 0.111111 0.0555556 11.4 11.6 556 491 65 0 20 9
11.7 0.555556 0.240561 -0.0227576 0.75 0.173077 0.0833333 0 0 0 0.666667 0.333333 0.666667 1 0 0 11.6 11.8 93 81 12 0 3 2
11.9 1 0 0.285714 0 1 0 0 0 0 0 0 0 0 0 0 11.8 12 5 5 0 0 0 0
12.1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
