#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0749386 0.0620551 0.0678826 0.0866581 0.0763621 0.0797941 0.0735294 0.0735294 0.0735294 0.102902 0.0791557 0.0923483 0.0851064 0.0744681 0.0829787 8.625 8.875 34077 31746 2331 136 379 470
9.00 0.121789 0.102289 0.109604 0.109432 0.109432 0.101572 0.115169 0.106742 0.109551 0.106401 0.110727 0.100346 0.130314 0.0968641 0.119861 8.875 9.125 55282 48666 6616 356 1156 1435
9.25 0.104669 0.0974857 0.0935057 0.122219 0.108115 0.107629 0.114105 0.107368 0.0985263 0.125765 0.107574 0.112297 0.130681 0.110866 0.115741 9.125 9.375 236417 203517 32900 2375 5717 6359
9.50 0.0582656 0.0618143 0.046602 0.127157 0.101925 0.0861591 0.112566 0.100978 0.0829195 0.137859 0.110079 0.0938656 0.152314 0.110749 0.101331 9.375 9.625 758110 687009 71101 6645 10547 11043
9.75 0.098214 0.0871836 0.057039 0.186221 0.124259 0.0834693 0.191017 0.13075 0.088747 0.228045 0.146558 0.0976102 0.239042 0.145136 0.0990319 9.625 9.875 2.00433e+06 1.79123e+06 213096 21328 26429 25142
10.00 0.0770998 0.0621415 0.0389937 0.194963 0.115405 0.0585443 0.199658 0.121542 0.0614126 0.228089 0.125267 0.0609762 0.232231 0.129099 0.0564929 9.875 10.125 3.1413e+06 2.63879e+06 502516 56101 62743 56685
10.25 0.0666075 0.0458379 0.0301782 0.213057 0.0989334 0.0413094 0.221585 0.109721 0.0429505 0.247189 0.109313 0.0430261 0.24418 0.107897 0.0412477 10.125 10.375 2.40517e+06 1.89633e+06 508840 61042 65905 55709
10.50 0.0663902 0.0374365 0.0252867 0.236345 0.0884229 0.0357466 0.240479 0.0904842 0.0383532 0.273619 0.0923226 0.0352812 0.268709 0.0931356 0.0351827 10.375 10.625 1.53637e+06 1.14289e+06 393475 49838 52712 43255
10.75 0.07388 0.0308791 0.0223262 0.286687 0.070012 0.0309771 0.280607 0.0726069 0.031574 0.321149 0.0770911 0.029912 0.316506 0.0760867 0.0257218 10.625 10.875 955946 681172 274774 38210 38904 31140
11.00 0.0892289 0.0265722 0.0232071 0.351852 0.0658714 0.0277337 0.33059 0.0627614 0.0290566 0.383763 0.067185 0.0248607 0.3754 0.0656517 0.024112 10.875 11.125 591962 405048 186914 29408 27087 21276
11.25 0.119367 0.0253126 0.023362 0.416922 0.0497843 0.0256618 0.386181 0.0503619 0.0315923 0.436448 0.0521103 0.022192 0.449076 0.0501488 0.0190746 11.125 11.375 354720 242488 112232 21521 17521 13530
11.50 0.170734 0.0185047 0.0250012 0.490243 0.0408795 0.022712 0.439939 0.0336075 0.0321226 0.503214 0.0435049 0.020294 0.530479 0.0452675 0.0192993 11.375 11.625 210187 146233 63954 13120 11357 8432
11.75 0.234006 0.0137784 0.0309843 0.572833 0.0320624 0.0209204 0.497339 0.0348988 0.0235382 0.58542 0.0352743 0.0194633 0.601974 0.0275589 0.0163553 11.625 11.875 124322 88109 36213 4510 7188 5369
12.00 0.311419 0.0240677 0.0344099 0.654396 0.0269528 0.0149095 0.616487 0.0205361 0.0286496 0.66537 0.0249142 0.018249 0.66931 0.0272399 0.0124158 11.875 12.125 72720 52020 20700 558 4883 3405
12.25 0.410626 0.0357497 0.0452232 0.727003 0.0260596 0.018647 0.714286 0.043956 0.0352734 0.727389 0.0277591 0.0207589 0.729938 0.0270171 0.0214977 12.125 12.375 42355 31245 11110 84 3129 2081
12.50 0.5184 0.0577682 0.056201 0.801279 0.0294698 0.0230291 0.928571 0.0089286 0.0119047 0.797221 0.0339208 0.0262112 0.811639 0.0282608 0.0245947 12.375 12.625 24604 18505 6099 14 1943 1306
12.75 0.631675 0.0581279 0.0653143 0.85183 0.0246497 0.0352786 1 0 0 0.814869 0.0350569 0.036081 0.85872 0.0245955 0.0350614 12.625 12.875 14354 10993 3361 6 686 906
13.00 0.723663 0.0539545 0.0693244 0.897688 0.0232561 0.0257366 0 0 0 0.917808 0.0313443 0.0124028 0.890877 0.0250447 0.02185 12.875 13.125 7976 6246 1730 0 73 559
13.25 0.793311 0.0523574 0.0704496 0.934537 0.0110249 0.0343986 0 0 0 0.909091 0.0909091 0.0909091 0.937337 0.0134829 0.0320113 13.125 13.375 4534 3648 886 0 11 383
