#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00110849 0.0934972 0.000989659 0.00186058 0.12873 0.00164786 0.00174284 0.137081 0.00133715 -6.29105e-05 0.115335 2.64358e-05 7.2 7.4 613252 168175 32753 7753 114
7.5 0.00159425 0.0935338 0.00134175 0.0026245 0.121981 0.00222993 0.00355877 0.135068 0.00310922 -0.000131774 0.129094 -5.70913e-05 7.4 7.6 496185 154691 32290 7316 141
7.7 0.00233304 0.0923761 0.00193193 0.00342472 0.114278 0.00263157 0.00631503 0.132467 0.00553298 0.00843471 0.129002 0.00846526 7.6 7.8 389888 131797 30465 6922 116
7.9 0.00369403 0.0882614 0.00293109 0.00557881 0.112444 0.00435324 0.00800527 0.125251 0.00637227 0.00772272 0.10013 0.00775082 7.8 8 300917 103405 26795 6084 121
8.1 0.00669575 0.087789 0.00474094 0.00868786 0.105057 0.00602776 0.0158062 0.119401 0.0115314 0.009397 0.119706 0.00949378 8 8.2 230046 77681 22708 5144 97
8.3 0.0114926 0.0880426 0.00809456 0.0150302 0.0984477 0.0109975 0.0177027 0.123134 0.0109897 0.0312032 0.188811 0.0313913 8.2 8.4 175970 57891 19261 4148 61
8.5 0.0169114 0.0849255 0.0111551 0.0174788 0.0918657 0.0110783 0.0341199 0.110736 0.021782 0.0314739 0.145667 0.031778 8.4 8.6 134187 43122 15912 3636 58
8.7 0.0261338 0.0792527 0.0151797 0.0219951 0.080304 0.0120697 0.0481683 0.113881 0.0278017 0.0342436 0.140582 0.0227737 8.6 8.8 102708 31483 12684 3134 50
8.9 0.0366352 0.0880935 0.0200243 0.0256302 0.0789203 0.0146125 0.0632668 0.118144 0.0274517 0.0434846 0.139519 0.0243824 8.8 9 77991 22891 9719 2610 38
9.1 0.0503662 0.0866023 0.0235819 0.0246087 0.0777362 0.0118163 0.093872 0.11081 0.0378924 -0.0158206 0.17349 -0.00733925 9 9.2 58806 16393 6802 2115 23
9.3 0.067991 0.0873653 0.0291839 0.0195908 0.0689131 0.0127335 0.11662 0.0977663 0.0484202 0.121507 0.0721921 0.0692 9.2 9.4 44057 11476 4326 1766 27
9.5 0.0869463 0.0922316 0.0355872 0.0143308 0.0639101 0.0145355 0.14205 0.11974 0.0465517 0.119222 0.117084 0.0452431 9.4 9.6 33232 8279 2547 1577 19
9.7 0.113844 0.0879429 0.046527 0.00225481 0.0618667 0.0156892 0.1833 0.0956692 0.0658247 -0.00954757 0.14106 0.00425512 9.6 9.8 24844 5602 1279 1285 21
9.9 0.109516 0.102825 0.037803 -0.0172612 0.0715827 0.0118646 0.191289 0.105695 0.0552597 0.295712 0.0498248 0.225286 9.8 10 19195 4073 661 1057 16
10.1 0.138852 0.092946 0.0486685 -0.0297531 0.0567778 0.0324804 0.214359 0.0924678 0.0498206 0.161579 0.146639 0.0643632 10 10.2 14756 2844 258 937 11
10.3 0.148537 0.0911946 0.0519435 -0.0728329 0.113935 0.0174359 0.236996 0.071916 0.0665089 0.0508959 0.212705 -0.0265244 10.2 10.4 11496 2120 118 777 20
