#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00504559 0.00852254 0.00504559 -0.0027204 0.0172624 0.000776293 0.0140701 0.0059879 0.0140701 -0.00485715 0.0225372 -0.00227046 8.625 8.875 26575 1885 144 359 312
9 0.00655978 0.0218832 0.00655978 0.0132027 0.0363251 0.0132027 0.00576939 0.0156751 0.00576939 0.00665348 0.0264628 0.00667739 8.875 9.125 47540 5717 492 1126 1107
9.25 0.0275108 0.0315667 0.0274662 0.0198385 0.0270693 0.0198543 0.0310166 0.0350885 0.030894 0.0323189 0.0345049 0.0323295 9.125 9.375 225016 36236 3236 7221 6646
9.5 0.054787 0.0554725 0.0541562 0.0518175 0.0562183 0.0509399 0.0677483 0.0693308 0.0671474 0.0767475 0.0733787 0.0757948 9.375 9.625 830180 102223 11232 16362 14246
9.75 0.0613223 0.0553128 0.0572661 0.0691849 0.0671276 0.0655525 0.0916321 0.085027 0.0855242 0.106041 0.089659 0.0986782 9.625 9.875 2.32574e+06 304033 34384 39192 31011
10 0.06339 0.066705 0.0522875 0.0687426 0.0747219 0.0578955 0.0884931 0.0859186 0.0698783 0.0906832 0.0908797 0.07276 9.875 10.125 3.52118e+06 579193 71767 73554 55363
10.25 0.0642598 0.0721495 0.0437203 0.0692996 0.080697 0.0484222 0.0865474 0.0890578 0.0549823 0.0828214 0.088162 0.0520483 10.125 10.375 2.57816e+06 557565 74743 71619 51310
