#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.583333 0.416667 0.0119047 0.653846 0.167582 0.042735 0.787879 0.15949 0.0678788 8.625 8.875 45915 62 168 234
9.00 0.621622 0.137415 -0.00337839 0.761905 0.0714285 0.0619048 0.810811 0.0891892 0.022932 8.875 9.125 69287 231 655 834
9.25 0.595556 0.182222 -0.0125526 0.773554 0.114645 0.0437043 0.776687 0.0919569 0.0534822 9.125 9.375 271441 1597 4041 4983
9.50 0.64604 0.125302 0.0552805 0.677698 0.135151 0.0536433 0.712076 0.12743 0.0705426 9.375 9.625 776361 5351 8395 9628
9.75 0.610436 0.119444 0.091776 0.662945 0.113607 0.0984557 0.711852 0.102295 0.0925046 9.625 9.875 1.94406e+06 18290 22990 23377
10.00 0.847593 0.0496861 0.0588588 0.878334 0.0395026 0.056723 0.892489 0.0380365 0.052034 9.875 10.125 3.03344e+06 50779 58235 55923
10.25 0.914396 0.029551 0.0478463 0.931542 0.0199724 0.0445865 0.934501 0.0180968 0.0422215 10.125 10.375 2.34455e+06 56455 62352 57124
10.50 0.923035 0.0222493 0.0363283 0.941283 0.0162366 0.0355355 0.942204 0.0144646 0.0392747 10.375 10.625 1.50204e+06 45723 50220 44916
10.75 0.920865 0.0196511 0.0357552 0.943243 0.0106376 0.0395867 0.945547 0.0110492 0.0341121 10.625 10.875 934761 34120 37184 32456
11.00 0.915772 0.0142641 0.0378772 0.93625 0.0134586 0.0343356 0.94044 0.0100635 0.0357352 10.875 11.125 578429 26291 25864 22165
11.25 0.883966 0.0163652 0.0355086 0.91844 0.00762331 0.0374948 0.931927 0.00867271 0.0374752 11.125 11.375 349152 19553 16789 14237
11.50 0.831507 0.0153878 0.0411556 0.867001 0.0126398 0.0290047 0.898727 0.00842941 0.0351183 11.375 11.625 207951 12161 10786 8924
11.75 0.774464 0.0104493 0.0388474 0.803085 0.0111329 0.0304464 0.843476 0.00414324 0.0414498 11.625 11.875 123313 4300 6805 5650
12.00 0.654088 0.0286914 0.0374214 0.630146 0.0233561 0.0286548 0.684015 0.0167693 0.0300521 11.875 12.125 72453 505 4614 3628
12.25 0.553846 0.0318681 0.0436421 0.47683 0.0224047 0.031526 0.471616 0.0339727 0.0198831 12.125 12.375 42300 82 2956 2183
12.50 0.294118 0.0695187 0.0718954 0.306842 0.0516074 0.0176229 0.290991 0.0439014 0.0220982 12.375 12.625 24848 20 1848 1363
12.75 0.333333 0.166667 0 0.238095 0.0629574 0.0169999 0.188946 0.0480403 0.0191091 12.625 12.875 14475 6 612 919
13.00 0 0 0 0.16129 0.0387097 0.0343062 0.115686 0.0373536 0.0156863 12.875 13.125 8204 1 70 573
13.25 0 0 0 0 0.142857 0 0.0968661 0.043535 0.0103796 13.125 13.375 4569 0 9 375
13.50 0 0 0 0 0 0 0.0362903 0.0467136 0.00363726 13.375 13.625 2512 0 0 268
13.75 0 0 0 0 0 0 0.0277778 0.0388889 0.0136933 13.625 13.875 1373 0 0 78
14.00 0 0 0 0 0 0 0.2 0.1 0.0888889 13.875 14.125 676 0 0 11
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 338 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 131 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 59 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
