#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0123477 0.0193882 0.0103307 0.0312337 0.00917056 0.0332293 0.0338614 0.0280387 0.0270513 -0.00303958 0.0247826 0.00077606 8.625 8.875 29106 2046 103 351 398
9 0.00113871 0.00995169 0.00291864 0.0122819 0.00162022 0.0121554 -0.000613891 0.0135901 0.00475264 -0.000766322 0.010914 0.00120223 8.875 9.125 49345 6032 408 1067 1242
9.25 0.0238577 0.0137029 0.021723 0.0215908 0.00693519 0.0211824 0.0235757 0.0213983 0.0211576 0.0233158 0.014396 0.0214486 9.125 9.375 220813 31706 2289 5565 6117
9.5 0.0734773 0.0426693 0.0544678 0.0622333 0.0394419 0.0462434 0.090203 0.047233 0.0655143 0.100113 0.0586392 0.0743208 9.375 9.625 756186 73747 6944 11048 11138
9.75 0.0835484 0.0371959 0.0342426 0.0874568 0.04921 0.0388858 0.122998 0.0546871 0.0515077 0.137944 0.0580304 0.0566988 9.625 9.875 2.05008e+06 228856 23463 28366 26032
10 0.103567 0.05431 0.0245771 0.107568 0.0578876 0.0279849 0.134364 0.0652286 0.0304547 0.140958 0.0655739 0.030893 9.875 10.125 3.21761e+06 520556 59408 64788 56486
10.25 0.124169 0.0607933 0.02116 0.131023 0.065442 0.0235342 0.15444 0.0706057 0.0220924 0.153979 0.0690314 0.0219287 10.125 10.375 2.44285e+06 520577 63880 66705 54770
