#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.833333 0 0 0.894737 0 0 0.818182 0 8.625 8.875 31708 240 388 210
9.00 0 0.78 0 0 0.73494 0 0 0.78022 0 8.875 9.125 57345 813 1391 741
9.25 0 0.777202 0 0 0.805226 0 0 0.818533 0 9.125 9.375 276372 5795 9435 5365
9.50 0 0.814324 0 0 0.861773 0 0 0.857909 0 9.375 9.625 1.14238e+06 22046 25825 12926
9.75 0.318182 0.538744 -0.0151515 0.25 0.6341 -0.0513699 0.333333 0.575255 0 9.625 9.875 3.10937e+06 58291 53289 24387
10.00 0.333333 0.587325 -0.1 0.666667 0.258494 0.333333 0.666667 0.269991 0.166667 9.875 10.125 3.94001e+06 91500 77178 33708
10.25 1 -0.0555093 0.333333 0 0.948893 -0.666667 0 0.951219 0 10.125 10.375 2.75941e+06 88992 70433 29629
10.50 1 -0.0357143 0.173025 1 -0.0210527 0.163575 0 0.947368 -0.785875 10.375 10.625 1.72364e+06 76020 55134 22413
10.75 0.833333 0.121677 0 0.833333 0.126667 -0.00372559 1 -0.0438932 0.160829 10.625 10.875 1.06981e+06 62671 40136 15771
11.00 0.882353 0.0604945 0.0579776 0.953488 -0.00172365 0.126413 0.916667 0.03 0.0921276 10.875 11.125 640206 46818 27433 10155
11.25 0.944134 -0.00123709 0.1263 0.957747 -0.00874048 0.141637 0.912 0.0243208 0.116963 11.125 11.375 367485 31616 17722 6502
11.50 0.946565 -0.0115237 0.137854 0.928721 0.00238675 0.119176 0.91601 0.00807327 0.139161 11.375 11.625 210497 17697 11718 3939
11.75 0.913545 -0.0142158 0.110746 0.891264 0.00109297 0.102427 0.887268 0.00149614 0.105268 11.625 11.875 120543 5557 7936 2564
12.00 0.824324 0.00087893 0.0716927 0.782609 0.00511175 0.0737358 0.735991 0.026917 0.0628926 11.875 12.125 68215 601 5404 1576
12.25 0.847458 -0.00130379 0.0974576 0.566493 0.0306866 0.0500999 0.544274 0.0324524 0.0468713 12.125 12.375 38161 71 3475 1050
12.50 0.666667 0.102564 0 0.362222 0.0458045 0.0529571 0.326625 0.0460868 0.0543324 12.375 12.625 21035 19 1989 691
12.75 0.666667 0 0.166667 0.22293 0.0528176 0.0591234 0.231225 0.0446368 0.0358675 12.625 12.875 11313 6 651 521
13.00 1 0 0 0.169811 0.0701887 0.0377358 0.145631 0.0188851 0.0359537 12.875 13.125 5867 1 55 311
13.25 0 0 0 0.5 0 0 0.0588235 0.0150681 0.00490196 13.125 13.375 2914 0 2 207
13.50 0 0 0 0 0 0 0.0396825 0.0233096 0.00489993 13.375 13.625 1371 0 0 130
13.75 0 0 0 0 0 0 0.0888889 0.00413436 0.0222222 13.625 13.875 615 0 0 46
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 235 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 66 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 11 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
