#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0517604 0.1304 0.0446085 0.0982 0.196192 0.0838822 0.0864979 0.290022 0.0865004 -0.00725211 0.00660387 0.0624166 7.2 7.4 327831 58530 4457 32 0
7.5 0.0552913 0.129477 0.0457567 0.0979832 0.201152 0.0802171 0.147613 0.132602 0.0979945 -0.00794304 0.00714381 0.0635827 7.4 7.6 245573 47664 4286 45 0
7.7 0.0573292 0.128937 0.0472668 0.112724 0.179786 0.0903051 0.164729 0.131511 0.129937 -0.00918358 0.00818032 0.0637292 7.6 7.8 179480 35963 3921 23 0
7.9 0.0572159 0.135728 0.0440366 0.106876 0.190499 0.0787603 0.0222613 0.245052 -0.0150652 -0.0122215 0.0106818 0.059797 7.8 8 129103 25433 3325 29 0
8.1 0.0682365 0.130606 0.0496216 0.122284 0.170265 0.087742 0.0762742 0.253434 0.0579426 -0.0146349 0.0125744 0.0613819 8 8.2 91406 17678 2863 22 0
8.3 0.0728189 0.129522 0.054255 0.121581 0.181944 0.0900503 0.158606 0.250072 0.159285 -0.0178642 0.0148715 0.0612757 8.2 8.4 64790 11667 2345 17 0
8.5 0.0831168 0.121962 0.0571849 0.134029 0.168414 0.090584 0.192569 0.216566 0.154582 -0.0217166 0.0173405 0.0621493 8.4 8.6 45306 7593 1984 14 0
8.7 0.0860185 0.121889 0.0595984 0.151068 0.145512 0.100021 0.117611 0.355927 0.118729 -0.025246 0.0188276 0.0619359 8.6 8.8 31489 5069 1503 14 0
8.9 0.0883575 0.125638 0.0505645 0.144548 0.15266 0.0865907 0.344265 0.172927 0.27441 -0.0307346 0.020905 0.0655416 8.8 9 21404 3216 1238 8 0
9.1 0.102816 0.107986 0.0618805 0.140826 0.124659 0.0873157 0.211563 0.208256 0.160029 -0.0384374 0.0261509 0.0615908 9 9.2 14886 2138 1032 16 0
9.3 0.101254 0.103157 0.0607286 0.11618 0.11197 0.0710061 0.0808963 0.319674 0.0811436 -0.0441037 0.0273984 0.0666812 9.2 9.4 9726 1314 705 8 0
9.5 0.130387 0.0709722 0.0842118 0.116465 0.0765966 0.0744199 0.382874 0.179255 0.306703 -0.0456975 0.0249731 0.0671107 9.4 9.6 6560 761 444 7 0
9.7 0.107917 0.101718 0.0549641 0.105984 0.0862933 0.0621065 0.233804 0.291466 0.252093 -0.0519104 0.0277072 0.062338 9.6 9.8 4258 463 285 7 0
9.9 0.116285 0.074517 0.0721032 0.0817067 0.0747991 0.0532215 -0.0601852 0.44161 0.00479677 -0.0601852 0.0313043 0.0634951 9.8 10 2631 255 148 4 0
10.1 0.0718207 0.128298 0.0361551 0.0409873 0.0891976 0.0416856 -0.0656793 0.675552 -0.00026378 -0.0656793 0.0279796 0.072465 10 10.2 1713 160 75 3 0
10.3 0.0560018 0.109695 0.0297374 -0.0339603 0.152164 -0.0129224 0.253918 0.424526 0.274956 -0.0794148 0.0322551 0.065457 10.2 10.4 1053 96 44 3 0
10.5 0.132766 0.0151536 0.0864045 0.0286846 0.0809811 0.0792137 0.678685 0.139497 0.712492 -0.0713154 0.0295818 0.0819263 10.4 10.6 680 49 20 4 0
10.7 0.042345 0.111402 0.0762247 0.0799794 0.175272 0.171284 0.246646 0.278464 0.337305 -0.0866873 0.0424069 0.0639976 10.6 10.8 354 31 6 3 0
10.9 -0.0764706 0.264075 -0.0154626 -0.0764706 0.272189 0.0468171 -0.0764706 0.489514 0.0351573 -0.0764706 0.0372549 0.0688286 10.8 11 183 13 3 2 0
11.1 0.29386 0.10614 0.377193 -0.0394737 0.00614035 0.136997 -0.0394737 0.47995 0.0956614 -0.0394737 0.0037594 0.149206 11 11.2 79 3 0 1 0
11.3 0.277778 0.602222 0.361111 -0.0555556 0.0222222 0.116858 0.444444 0.433604 0.569444 -0.0555556 0.0222222 0.116858 11.2 11.4 39 3 0 2 0
11.5 0 0 0.153846 0 0 0.16129 0 0 0.153846 0 0 0.16129 11.4 11.6 11 0 0 0 0
11.7 -0.2 0.2 0 -0.2 0.2 0 -0.2 0.2 0 -0.2 0.2 0 11.6 11.8 5 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
