#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00557733 0.0565988 0.00503118 0.0515746 0.165137 0.0450088 0.088377 0.217949 0.0741119 0.0833333 0.264981 0.0611111 0 0 0 7.2 7.4 366316 295661 70655 6642 96 0
7.5 0.00639036 0.056691 0.0057609 0.054579 0.163242 0.0469437 0.0876623 0.221183 0.0716974 0.059322 0.261066 0.0341119 0 0 0 7.4 7.6 277251 218767 58484 6468 118 0
7.7 0.00834545 0.0574387 0.0074289 0.0559194 0.168944 0.0451797 0.0863573 0.234135 0.0658052 0.0795455 0.251282 0.0568182 0 0 0 7.6 7.8 203582 159608 43974 5732 88 0
7.9 0.0103177 0.0564867 0.00898415 0.0678724 0.16474 0.0533226 0.108288 0.222184 0.0825605 0.102564 0.248085 0.0775641 0 0 0 7.8 8 147750 116014 31736 5116 78 0
8.1 0.0127993 0.0573932 0.0108741 0.073227 0.167309 0.0528326 0.119858 0.222016 0.0878481 0.122807 0.271132 0.0920378 0 0 0 8 8.2 105753 84067 21686 4230 57 0
8.3 0.0160981 0.0587047 0.0135159 0.086555 0.165617 0.0591933 0.137601 0.210859 0.0972301 0.126984 0.21917 0.0793651 0 0 0 8.2 8.4 74953 60442 14511 3452 63 0
8.5 0.0198423 0.0589542 0.0154918 0.0949295 0.175997 0.0611359 0.137714 0.220474 0.0845144 0.20339 0.13532 0.166353 0 0 0 8.4 8.6 52964 43241 9723 2861 59 0
8.7 0.0234274 0.0631375 0.0172261 0.116737 0.168955 0.0734673 0.166667 0.203015 0.106824 0.0454545 0.301484 0.0221987 0 0 0 8.6 8.8 37628 31032 6596 2358 44 0
8.9 0.0299825 0.0593718 0.021032 0.122666 0.164964 0.0722944 0.157954 0.194368 0.0935406 0.21875 0.296402 0.144676 0 0 0 8.8 9 25977 21746 4231 1779 32 0
9.1 0.0401029 0.0591606 0.0261076 0.135281 0.170378 0.0805369 0.16092 0.177875 0.0947745 0.357143 0.201681 0.228111 0 0 0 9 9.2 17933 15161 2772 1392 28 0
