#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0474424 0.0765284 0.0331267 0.0498068 0.0873486 0.0365364 0.0663569 0.0936879 0.0447336 0.063292 0.0905741 0.0422964 7.2 7.4 704267 184055 27794 24731 15981
7.5 0.0480997 0.0753589 0.028102 0.0509939 0.0822346 0.0320837 0.0648038 0.0905463 0.0360078 0.0606208 0.0881894 0.0337084 7.4 7.6 579496 157991 25337 21870 14020
7.7 0.0539605 0.0751698 0.0247837 0.0546687 0.0812587 0.0276103 0.0668829 0.090009 0.027084 0.0604129 0.0865023 0.0242905 7.6 7.8 471649 133567 22289 19173 12136
7.9 0.0597534 0.0768819 0.0191218 0.0607029 0.0782576 0.0217045 0.0709472 0.0869424 0.0223673 0.0623759 0.0873305 0.0145988 7.8 8 385541 118589 20615 17226 10647
8.1 0.0604559 0.0752413 0.00985189 0.0584557 0.0743225 0.0102219 0.0727064 0.0833385 0.00902669 0.0697723 0.0774346 0.00981199 8 8.2 318290 109233 19829 15530 9603
8.3 0.0637797 0.0634563 0.0022817 0.0624317 0.06632 0.00317221 0.0787265 0.0735353 0.00252291 0.0784364 0.0688506 0.00166877 8.2 8.4 257624 94539 18259 13775 8062
8.5 0.0721657 0.0566171 -0.00295518 0.0711821 0.0542149 0.00073424 0.0876489 0.0653838 -0.00230579 0.0867467 0.0609909 -0.00176863 8.4 8.6 203679 76616 15562 11647 6722
8.7 0.0843959 0.05502 -0.00638679 0.0820731 0.0494173 -0.00386512 0.0963134 0.0684383 -0.00953685 0.0970718 0.0716571 -0.0127993 8.6 8.8 160429 60803 13211 9664 5731
8.9 0.102764 0.0555186 -0.00857696 0.0955175 0.0475159 -0.00280271 0.117078 0.067236 -0.0123342 0.125791 0.0677937 -0.00372624 8.8 9 127306 47966 11107 8097 4647
9.1 0.12532 0.0560006 -0.0042734 0.104274 0.0509077 -0.00439198 0.150526 0.0606 -0.00295512 0.151979 0.0613664 -0.0041959 9 9.2 103465 38723 9280 6820 3940
