#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.997392 -0.000359774 0.100272 0.995163 0.00369906 0.0910422 0.991892 0.000731885 0.095902 7.2 7.4 692403 29712 24203 12350
7.5 0.99532 0.00468022 0.101523 0.998601 0.00139862 0.0822872 1 0 0.0974478 7.4 7.6 560057 26637 21418 10971
7.7 0.998317 -0.0012151 0.101941 0.996683 0.00331676 0.0928624 0.996479 0.00352114 0.0855877 7.6 7.8 456003 24546 18652 9442
7.9 0.993103 -0.000456393 0.0940431 0.99637 0.00235099 0.0933333 0.988636 0.00849831 0.0884581 7.8 8 377547 23284 17114 8393
8.1 0.985685 0.00380445 0.0823891 0.996094 -0.00141293 0.0947846 1 -0.00242132 0.0839623 8 8.2 310017 22185 15307 7402
8.3 0.995546 -0.00703996 0.0985594 0.990654 0.00351024 0.0908745 1 -0.00488997 0.110472 8.2 8.4 248472 19682 13328 6274
8.5 0.988889 -0.000653565 0.0957018 0.983254 0.00726134 0.0775787 0.968421 0.0202795 0.09087 8.4 8.6 195646 16639 11091 5124
8.7 0.989754 -0.000473857 0.0919439 0.975877 0.00722575 0.0879716 0.988506 -0.00127167 0.120859 8.6 8.8 152429 14117 9268 4155
8.9 0.980565 0.0017668 0.076795 0.977778 -0.00235879 0.096121 0.925781 0.0463858 0.0777512 8.8 9 119717 11612 7516 3540
9.1 0.981752 -0.00477809 0.0729972 0.953488 0.0174111 0.0755169 0.900709 0.0386048 0.0736415 9 9.2 95983 9380 6426 2926
9.3 0.973077 0 0.0574033 0.910569 0.0377752 0.0608959 0.896848 0.0340981 0.0871394 9.2 9.4 78963 7381 5563 2570
9.5 0.964912 -0.00310183 0.0536104 0.871429 0.0395303 0.0556391 0.882979 0.0180867 0.092455 9.4 9.6 66288 5744 4893 2281
9.7 0.944099 0.00721151 0.0306045 0.847355 0.0239238 0.0726608 0.800391 0.0645792 0.045047 9.6 9.8 58020 3999 4428 2021
9.9 0.930939 0 0.0362024 0.785066 0.0325134 0.0510595 0.767913 0.0417424 0.0500833 9.8 10 52878 2752 4286 1896
10.1 0.930894 -0.0035587 0.0505524 0.714538 0.0474223 0.023471 0.675641 0.071386 0.019391 10 10.2 49487 1658 4149 1929
10.3 0.901235 0.0095461 0.0323025 0.661484 0.0288804 0.020965 0.633909 0.0301791 0.0372884 10.2 10.4 46624 887 4081 1801
10.5 0.883721 0.0232558 0.0342585 0.615385 0.032982 0.012975 0.57 0.0219702 0.0241485 10.4 10.6 41495 347 3631 1647
10.7 0.888889 0.015873 0.0730994 0.630595 0 0.0440096 0.481013 0.0201109 0.0207149 10.6 10.8 33187 152 2946 1363
10.9 0.894737 0.105263 0.037594 0.587814 0.0143798 0.0382641 0.402926 0.0307354 0.0175222 10.8 11 21783 38 1747 990
11.1 1 0 0 0.595402 0.0183908 0.0624565 0.339168 0.0106169 0.0454622 11 11.2 10998 8 682 563
11.3 1 0 1 0.654206 -0.0148613 0.142301 0.281818 0.00328821 0.0684848 11.2 11.4 3987 3 162 242
11.5 0 1 0 0.666667 0.145833 0.212121 0.206349 0.00417711 0.0986569 11.4 11.6 989 0 17 66
11.7 0 0 0 1 0 1 0 0.0833333 0 11.6 11.8 188 0 1 9
11.9 0 0 0 0 0 0 0 0 0 11.8 12 30 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
