#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.666667 0.0833333 0.666667 0.923077 -0.0897436 0.923077 0.789474 0.0928792 0.789474 8.625 8.875 26072 120 295 337
9.00 0.761905 -0.0199693 0.761905 0.774648 0.026722 0.774648 0.788235 0.0532947 0.788235 8.875 9.125 46585 428 1036 1101
9.25 0.747619 0.00639164 0.747619 0.761421 0.0434567 0.0796937 0.802682 0.0368066 0.082003 9.125 9.375 219329 2798 6646 6384
9.50 0.671642 0.114073 0.110651 0.767176 0.13605 0.113162 0.767995 0.175187 0.0871241 9.375 9.625 802851 9740 14803 13430
9.75 0.748476 0.154703 0.146605 0.792911 0.137321 0.149521 0.825294 0.121066 0.11818 9.625 9.875 2.2388e+06 31333 36628 30368
10.00 0.903209 0.0410291 0.0996503 0.916367 0.039575 0.0947247 0.921183 0.0319728 0.0851599 9.875 10.125 3.45148e+06 69180 72574 56608
10.25 0.938937 0.0166894 0.0744474 0.939573 0.0186451 0.0714011 0.946206 0.0137184 0.0721183 10.125 10.375 2.54697e+06 72247 70868 53276
10.50 0.947186 0.0112813 0.0719872 0.948836 0.0119535 0.0624965 0.951219 0.0131818 0.0536865 10.375 10.625 1.61e+06 58940 55578 40473
10.75 0.945854 0.00882757 0.0636113 0.955688 0.0060181 0.0670187 0.95127 0.00975686 0.0684081 10.625 10.875 1.00026e+06 46371 40830 28280
11.00 0.943749 0.0074057 0.0657043 0.949815 0.00910711 0.061812 0.953043 0.00586891 0.0691395 10.875 11.125 616723 35724 28447 19085
11.25 0.938756 0.00383139 0.0661991 0.951949 -0.00123316 0.0723804 0.946343 0.0069173 0.0682511 11.125 11.375 363331 25320 18578 12325
11.50 0.923739 0.000646114 0.0679554 0.930145 0.00459588 0.0581399 0.933841 0.00181299 0.0679159 11.375 11.625 213406 15145 12066 7443
11.75 0.867336 -0.00241357 0.0595987 0.88001 0.00397664 0.0549919 0.872 0.00509501 0.0572545 11.625 11.875 124825 4928 7818 4743
12.00 0.74 0.0161837 0.0511888 0.711245 0.0191614 0.0442823 0.715986 0.0204746 0.0452874 11.875 12.125 72659 551 5392 3012
12.25 0.728814 0.0311864 0.0318439 0.503311 0.0244998 0.0345747 0.470336 0.0264055 0.0371433 12.125 12.375 41880 75 3462 1814
12.50 0.444444 0.138889 0.0598291 0.278903 0.0536119 0.0306921 0.255489 0.0554729 0.0366771 12.375 12.625 23802 21 1989 1148
12.75 0.714286 0 0.142857 0.166937 0.0511211 0.0293963 0.1775 0.0366883 0.0298985 12.625 12.875 13628 7 704 861
13.00 0 0 0 0.0857143 0.073706 0.0152918 0.0846457 0.0106933 0.0124807 12.875 13.125 7547 1 75 531
13.25 1 0 1 0 0.142857 0 0.0394737 0.0181704 0.00526316 13.125 13.375 4102 1 8 386
13.50 0 0 0 1 0 0 0.0180995 0.0140105 0.00458603 13.375 13.625 2143 0 2 228
13.75 0 0 0 0 0 0 0.030303 0.0158508 0.0149184 13.625 13.875 1070 0 0 69
14.00 0 0 0 0 0 0 0.111111 0.031746 0 13.875 14.125 503 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 216 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 49 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 21 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
