#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0656093 0.0329192 0.0225744 0.217996 0.091622 0.0299958 0.226987 0.0979685 0.0328107 0.249247 0.103651 0.0283558 0.243384 0.102907 0.0326227 7.2 7.4 739882 557741 182141 23248 23920 19952
7.5 0.0676018 0.0300186 0.0218962 0.22657 0.0841477 0.0308312 0.231283 0.0878006 0.0338667 0.259565 0.0904543 0.0344117 0.253886 0.090554 0.0349332 7.4 7.6 630338 463405 166933 22172 22869 18658
7.7 0.0684589 0.0291071 0.0206169 0.237082 0.0815271 0.0311192 0.240232 0.0824006 0.0342846 0.267221 0.0917795 0.033131 0.260458 0.087377 0.0325827 7.6 7.8 523161 377701 145460 20168 20788 16805
7.9 0.0719126 0.0246146 0.0203127 0.252632 0.0750263 0.0265392 0.248088 0.0806279 0.02816 0.280484 0.0825933 0.0296497 0.275439 0.0818447 0.0236463 7.8 8 424172 300601 123571 17780 17919 14987
8.1 0.075088 0.0255328 0.0177996 0.284292 0.0714527 0.0320262 0.284154 0.0686268 0.0343737 0.306073 0.0808649 0.0327233 0.291354 0.0773322 0.0228634 8 8.2 341045 235963 105082 15569 16104 12641
8.3 0.082892 0.0221887 0.0187521 0.316113 0.0708381 0.0275142 0.306366 0.070214 0.0310753 0.324674 0.0770194 0.0210879 0.32704 0.0717564 0.0271003 8.2 8.4 276431 184119 92312 14091 14128 11176
8.5 0.0902935 0.021908 0.0186828 0.325664 0.0658106 0.0253775 0.315421 0.0634665 0.0280403 0.34634 0.0713876 0.0260237 0.337606 0.071433 0.0214355 8.4 8.6 228111 144141 83970 13138 12814 9908
8.7 0.101961 0.0186831 0.0214706 0.334181 0.0632522 0.0252414 0.319363 0.0585593 0.0249145 0.358589 0.0656306 0.0233285 0.351817 0.0666482 0.0242226 8.6 8.8 185407 114269 71138 11620 10770 8584
8.9 0.113879 0.0162924 0.0199617 0.356262 0.0552105 0.0253809 0.349951 0.043255 0.0300345 0.374987 0.0621773 0.0245097 0.370564 0.0538362 0.0225698 8.8 9 149552 92010 57542 10190 9299 7073
9.1 0.131065 0.0130464 0.0231626 0.377693 0.0483716 0.0263849 0.358491 0.0409841 0.0309617 0.400285 0.0486233 0.0248576 0.408821 0.0441631 0.0293612 9 9.2 122713 76199 46514 8851 7717 5895
9.3 0.148652 0.0124589 0.0238054 0.39926 0.0446109 0.021841 0.360779 0.0447156 0.0270511 0.425339 0.0436279 0.0240823 0.411401 0.0585805 0.00840443 9.2 9.4 102450 64049 38401 7287 6496 5175
9.5 0.170497 0.00797684 0.0256301 0.432036 0.0354077 0.025019 0.383298 0.0331702 0.0332731 0.439614 0.0437105 0.0172022 0.45034 0.0365597 0.0257224 9.4 9.6 86982 54781 32201 5724 5705 4561
9.7 0.194804 0.00590411 0.0268821 0.454109 0.0402651 0.0170863 0.378917 0.0447502 0.0232031 0.467928 0.0415552 0.017162 0.476383 0.0429457 0.0121763 9.6 9.8 74635 47571 27064 4212 5020 3959
9.9 0.22418 0.00582016 0.0276445 0.495803 0.0338529 0.018454 0.394967 0.0405873 0.0312366 0.5217 0.0348756 0.0201326 0.533333 0.0266143 0.0236968 9.8 10 64492 41382 23110 2861 4447 3720
10.1 0.260654 0.0112656 0.0326038 0.528758 0.0354922 0.0148572 0.389769 0.0561934 0.0161031 0.553295 0.0321319 0.0145842 0.56189 0.0344727 0.0150008 10 10.2 56734 37122 19612 1642 4128 3175
10.3 0.298176 0.0191035 0.0311506 0.576672 0.0334719 0.0139026 0.379518 0.0758747 0.0129621 0.599068 0.0341628 0.0140793 0.596823 0.0308625 0.0134609 10.2 10.4 50638 33611 17027 830 3861 2959
10.5 0.344166 0.0264625 0.0343065 0.619719 0.0355545 0.00886321 0.423197 0.0974922 0.0306473 0.635866 0.0337658 0.0125159 0.649746 0.0347776 0.00958711 10.4 10.6 43771 29663 14108 319 3474 2561
10.7 0.39189 0.042704 0.024879 0.648117 0.0524722 -0.000435054 0.435115 0.217059 -0.0361499 0.650593 0.0450097 0.00758034 0.689986 0.0418734 0.00575203 10.6 10.8 34944 24216 10728 131 2696 2187
10.9 0.471583 0.0498268 0.0129785 0.713313 0.041455 0.00830889 0.590909 0.13986 0.0503685 0.67732 0.0431837 0.00493813 0.750646 0.0444047 0.00538146 10.8 11 23838 17085 6753 44 1627 1548
11.1 0.585143 0.0429536 0.0137614 0.770487 0.0520989 0.00204879 0.714286 0.142857 0.0714286 0.706076 0.0597855 0.0120755 0.813466 0.0348177 0.0134658 11 11.2 12871 9625 3246 14 609 906
11.3 0.71558 0.0433773 0.0151075 0.858384 0.0417036 0.00124115 0 1 0 0.769784 0.0873587 0.015938 0.847222 0.0504813 -0.00563884 11.2 11.4 5567 4416 1151 0 139 360
11.5 0.845124 0.0282543 0.0331684 0.916376 0.0311893 0.00919068 0 0 0 1 0 0.133333 0.91 0.0455555 0.00677425 11.4 11.6 1856 1569 287 0 9 100
11.7 0.922619 0.0114016 0.0337301 1 0 0.0793651 0 0 0 0 0 0 1 0 0.142857 11.6 11.8 548 504 44 0 0 13
11.9 0.976 0.00719327 0.0252958 1 0 0 0 0 0 0 0 0 0 1 0 11.8 12 132 125 7 0 0 0
12.1 0.9375 0.0625 -0.00367647 0 1 0 0 0 0 0 0 0 0 0 0 12 12.2 16 16 0 0 0 0
12.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 1 0 0 0 0
12.5 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 1 1 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
