#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.873016 0.126984 0.113118 0.785714 0.174286 0.0760369 0 1 0 7.2 7.4 613252 32753 7753 114
7.5 0.808989 0.191011 0.03723 0.703704 0.250842 -0.00657666 0 1 0 7.4 7.6 496185 32290 7316 141
7.7 0.863636 0.0985258 0.0927113 0.822222 0.118954 0.109419 1 0 1 7.6 7.8 389888 30465 6922 116
7.9 0.853659 0.0829827 0.092972 0.788462 0.146603 0.0626551 1 0 1 7.8 8 300917 26795 6084 121
8.1 0.816514 0.125849 0.0562901 0.662791 0.247466 -0.0353225 1 0 1 8 8.2 230046 22708 5144 97
8.3 0.8375 0.0979839 0.0547509 0.775 0.113889 0.0717651 1 0 1 8.2 8.4 175970 19261 4148 61
8.5 0.849693 0.084733 0.064531 0.77037 0.131132 0.0521659 1 0 1 8.4 8.6 134187 15912 3636 58
8.7 0.894886 0.0358365 0.100145 0.763314 0.12989 0.0727059 0 1 0 8.6 8.8 102708 12684 3134 50
8.9 0.899408 0.0575295 0.0693279 0.772487 0.0915133 0.0888709 1 0 0.5 8.8 9 77991 9719 2610 38
9.1 0.876364 0.0535257 0.0543983 0.741379 0.101881 0.0697691 0 1 0 9 9.2 58806 6802 2115 23
9.3 0.86 0.0591919 0.0337452 0.727273 0.0978097 0.0835946 0.75 0.25 0.35 9.2 9.4 44057 4326 1766 27
9.5 0.866667 0.05 0.0359274 0.740351 0.0686378 0.118556 0.666667 0.133333 0.333333 9.4 9.6 33232 2547 1577 19
9.7 0.907895 0.0206767 0.0546837 0.734628 0.0552881 0.119508 0 0.6 0 9.6 9.8 24844 1279 1285 21
9.9 0.951219 0.0283723 0.0720986 0.660839 0.103867 0.043956 0.5 0.3 0.166667 9.8 10 19195 661 1057 16
10.1 0.904762 0.0452381 0.0297619 0.708197 0.0406185 0.064472 0.333333 0.416667 0 10 10.2 14756 258 937 11
10.3 1 0 0.125 0.713333 0.0471457 0.0618675 0.75 0.05 0.25 10.2 10.4 11496 118 777 20
10.5 1 0 0.2 0.746888 0.00976598 0.0818633 0.545455 0.121212 0.145455 10.4 10.6 8857 38 609 15
10.7 0.666667 0.0833333 0.666667 0.772021 0.0404793 0.0686714 0.875 -0.0568182 0.375 10.6 10.8 6434 14 464 17
10.9 0 1 0 0.771186 0.0418217 0.0362467 0.4 0.2 0.114286 10.8 11 4202 2 305 9
11.1 0 1 0 0.828125 -0.0216734 0.133681 0 0.4 0 11 11.2 2323 4 152 9
11.3 0 0 0 0.75 0.0921053 0.0833333 0 0.333333 0 11.2 11.4 947 0 48 0
11.5 0 0 0 0.5 0.3 0 1 0 1 11.4 11.6 290 0 12 1
11.7 0 0 0 1 0 1 0 0 0 11.6 11.8 48 0 4 1
11.9 0 0 0 0 1 0 0 0 0 11.8 12 8 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
