#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 7.46108e-05 0.0216585 5.35628e-05 0.00133588 0.129342 0.00114856 0.00184675 0.164013 0.00158066 0.00263304 0.172225 0.00234473 0 0.15 0 7.2 7.4 608477 442295 166182 31948 7216 76
7.5 0.000153186 0.0197187 0.000117457 0.00208354 0.126159 0.00175292 0.00349389 0.157832 0.00302357 0.00447718 0.164431 0.00373681 0 0.173333 0 7.4 7.6 492562 339457 153105 32056 6924 94
7.7 0.000308194 0.0206574 0.000244992 0.00319577 0.120879 0.00256889 0.00438846 0.145842 0.00328609 0.00647607 0.159505 0.00501389 0.0116279 0.149988 0.0116279 7.6 7.8 386191 256332 129859 29851 6331 86
7.9 0.000523584 0.0212252 0.000418649 0.00563787 0.116961 0.00426777 0.00839951 0.139365 0.00648698 0.0123077 0.151062 0.010653 0.0175439 0.116602 0.0175439 7.8 8 297823 196721 101102 26192 5525 57
8.1 0.0009254 0.0232165 0.000689462 0.00935728 0.115872 0.00678582 0.0125806 0.135226 0.00915814 0.0161702 0.153944 0.0112543 0.0196078 0.0894831 0.0196078 8 8.2 226949 151286 75663 22336 4700 51
8.3 0.00183445 0.0248935 0.00133148 0.0149613 0.11442 0.0101607 0.0183614 0.127629 0.0120843 0.0266899 0.143875 0.0163643 0 0.176471 0 8.2 8.4 173135 116656 56479 18735 4009 37
8.5 0.00364842 0.0282956 0.00257831 0.0212918 0.110805 0.0132671 0.0225214 0.120052 0.0137667 0.0353594 0.149659 0.02156 0 0.21875 0 8.4 8.6 132117 90176 41941 15452 3422 37
8.7 0.00563783 0.0303847 0.00348921 0.0320352 0.112175 0.0180577 0.0301665 0.116477 0.0170233 0.0516152 0.143033 0.0246691 0.0789474 0.0924812 0.0533063 8.6 8.8 100570 69885 30685 12431 2848 38
8.9 0.00970518 0.0327287 0.00525151 0.0492464 0.111211 0.0248863 0.0373911 0.102814 0.0198614 0.0758274 0.142002 0.0347979 0.0769231 0.173077 0.0456731 8.8 9 76600 54507 22093 9414 2387 26
9.1 0.0170715 0.0307548 0.00810771 0.068959 0.112865 0.0274934 0.044708 0.101248 0.0172295 0.10583 0.139598 0.0395589 0.157895 0.136223 0.110276 9 9.2 57586 41707 15879 6576 2041 19
9.3 0.0256111 0.0357613 0.00928342 0.0981882 0.11526 0.0371054 0.0556839 0.0916487 0.0235564 0.148721 0.132014 0.0538078 0.0434783 0.236522 -0.00414079 9.2 9.4 42981 31666 11315 4328 1681 23
9.5 0.0422195 0.0349353 0.0152473 0.123698 0.118819 0.0390843 0.0434961 0.0941911 0.011863 0.182788 0.133163 0.0477846 0.357143 0.104396 0.180672 9.4 9.6 32003 24420 7583 2437 1406 14
9.7 0.0569825 0.042262 0.0140175 0.170291 0.120687 0.0454181 0.0650155 0.0794679 0.0169674 0.230581 0.144216 0.0536119 0 0.272727 0 9.6 9.8 24309 18883 5426 1292 1223 11
9.9 0.0780525 0.044101 0.0169496 0.20481 0.110807 0.0465705 0.0642978 0.0835152 0.020582 0.288288 0.115835 0.066907 0.3125 0.0446429 0.229167 9.8 10 18306 14439 3867 591 999 16
10.1 0.104908 0.0399626 0.019701 0.236298 0.119148 0.0408199 0.0421053 0.103349 -0.00366938 0.327295 0.120301 0.0537315 0.111111 0.333333 -0.0555556 10 10.2 14451 11696 2755 285 828 9
10.3 0.143272 0.0394344 0.0214573 0.305085 0.0974576 0.061495 0.127451 0.10112 0.052263 0.414465 0.0862697 0.0860266 0.333333 0.238095 0.111111 10.2 10.4 10850 8962 1888 102 719 3
10.5 0.180382 0.037258 0.0201818 0.336323 0.102056 0.0431821 0.157895 0.160287 0.043609 0.421502 0.0994774 0.0521173 0.6 0.133333 0.1 10.4 10.6 8362 7024 1338 38 586 15
10.7 0.211276 0.0444651 0.0136404 0.375598 0.0949163 0.0521332 0.454545 0.0839161 0.329545 0.387597 0.121131 0.0397708 0.555556 0.144444 0.0555556 10.6 10.8 5962 5126 836 11 387 9
10.9 0.232159 0.0658856 0.0100301 0.391459 0.0971538 0.0555517 0.142857 0.142857 0.142857 0.384868 0.106728 0.0546797 0.714286 0.012987 0.285714 10.8 11 3939 3377 562 7 304 7
11.1 0.266529 0.0742319 0.0141551 0.452471 0.0736329 0.0899217 0.4 0.1 0.4 0.415493 0.0982057 0.0721194 0.75 0.25 0.321429 11 11.2 2199 1936 263 5 142 4
11.3 0.28626 0.0854551 0.0145759 0.393617 0.152775 0.0280256 0 0 0 0.355556 0.128315 0.00940171 1 0 0.5 11.2 11.4 880 786 94 0 45 2
11.5 0.262548 0.137452 0.0233138 0.615385 0.0989011 0.251748 0 0 0 0.8 -0.05 0.466667 0.5 0.5 0.5 11.4 11.6 272 259 13 0 5 2
11.7 0.341463 0.166229 0.0602134 0.333333 0.266667 0.333333 0 0 0 0 0 0 0 1 0 11.6 11.8 44 41 3 0 1 0
11.9 0.5 0.166667 0.166667 0 1 0 0 0 0 0 0 0 0 0 0 11.8 12 4 4 0 0 0 0
12.1 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
