#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00436806 0.02271 0.00395891 0.0341275 0.105249 0.0301449 0.0362231 0.119164 0.0323102 0.0465202 0.127525 0.0405216 0.0456991 0.119236 0.039089 7.2 7.4 697177 514187 182990 28849 24312 13567
7.5 0.00386665 0.0208801 0.00332281 0.0352749 0.106323 0.0285891 0.0364032 0.116816 0.0300857 0.0476235 0.120479 0.0377363 0.0402521 0.119203 0.0306235 7.4 7.6 566957 411209 155748 26179 21544 11900
7.7 0.00369678 0.0195582 0.00279313 0.0375708 0.108406 0.0260941 0.0385594 0.113987 0.0281093 0.0459972 0.12228 0.0302402 0.0444401 0.113193 0.0297582 7.6 7.8 461299 327312 133987 23574 18762 10306
7.9 0.00374022 0.0191205 0.0024128 0.0391065 0.108102 0.0208469 0.0382653 0.112271 0.0225119 0.0489872 0.116146 0.0253117 0.0447745 0.11308 0.0215136 7.8 8 380669 258541 122128 22344 17229 9224
8.1 0.00390173 0.0188898 0.00170683 0.0378169 0.103878 0.0139305 0.0390993 0.101494 0.0171418 0.0459184 0.117944 0.0128784 0.0468207 0.110927 0.015535 8 8.2 314040 203243 110797 21228 15484 8052
8.3 0.00412652 0.0189597 0.00060164 0.0409479 0.0944339 0.00757933 0.0380344 0.0982825 0.00599542 0.0506038 0.10946 0.00637236 0.0509965 0.101912 0.00641137 8.2 8.4 252045 158487 93558 19088 13497 6824
8.5 0.00547637 0.0182454 0.00015287 0.0471911 0.0870468 -0.00239198 0.0451132 0.0875621 0.000599355 0.0583216 0.100677 -0.00447354 0.057463 0.103148 -0.00363335 8.4 8.6 198509 123622 74887 16248 11368 5534
8.7 0.00720765 0.018326 -0.000913695 0.0599026 0.082084 -0.00898686 0.0574514 0.073684 -0.0056062 0.0761614 0.0910499 -0.00667274 0.072413 0.0945218 -0.0131245 8.6 8.8 155831 97119 58712 13890 9493 4571
8.9 0.0109456 0.018473 -0.00135606 0.0755089 0.0772699 -0.0158266 0.0642292 0.0743407 -0.0113631 0.0894947 0.089457 -0.019068 0.0924392 0.0919199 -0.0152014 8.8 9 122616 76926 45690 11241 7777 3862
9.1 0.0168907 0.0185227 -0.0010364 0.102853 0.0736728 -0.013167 0.0818471 0.0666634 -0.0128919 0.123868 0.0867619 -0.0144834 0.125346 0.0777842 -0.0135433 9 9.2 98453 61750 36703 9420 6515 3255
9.3 0.0253263 0.0210747 -0.000469329 0.142152 0.0695214 -0.00748403 0.100272 0.0648995 -0.00800554 0.164289 0.0784743 -0.0119799 0.173882 0.0634304 -0.00261103 9.2 9.4 81287 51488 29799 7350 5679 2795
9.5 0.0437284 0.02177 0.00318791 0.182172 0.0693695 0.000677437 0.113031 0.063664 -0.00252719 0.212206 0.07414 -0.000945553 0.205107 0.0744844 -0.00178914 9.4 9.6 68709 43793 24916 5786 4981 2467
9.7 0.0703229 0.0196771 0.00654851 0.240563 0.0581437 0.00755411 0.142478 0.0651935 0.00235027 0.284906 0.0533939 0.0170076 0.271171 0.0555653 0.00645024 9.6 9.8 60138 38892 21246 4141 4598 2220
9.9 0.111991 0.0191894 0.0141601 0.306495 0.0499769 0.0158337 0.164773 0.0647111 0.00809506 0.353679 0.046843 0.0203454 0.361731 0.040714 0.0257312 9.8 10 55242 36351 18891 2816 4227 2195
10.1 0.174359 0.0199989 0.0190277 0.378175 0.0451784 0.0131241 0.184302 0.0611989 0.0112143 0.425 0.0399538 0.0159966 0.426906 0.0561528 0.000741184 10 10.2 51149 34297 16852 1720 4200 2059
10.3 0.243168 0.0163562 0.0205806 0.451125 0.0418088 0.00694877 0.186099 0.0821229 -0.00846657 0.496958 0.0374561 0.0163793 0.518444 0.0320449 0.0146462 10.2 10.4 47994 33191 14803 892 4109 1979
10.5 0.311509 0.0232272 0.0124789 0.528493 0.0417359 0.0110281 0.224747 0.0899378 0.00348935 0.567172 0.0303069 0.0233766 0.613636 0.0161389 0.0279813 10.4 10.6 42687 30333 12354 396 3692 1804
10.7 0.383323 0.0330418 0.00456607 0.588603 0.0558822 0.000636041 0.339286 0.126061 -0.0107143 0.603337 0.0499409 0.00427842 0.634718 0.0585742 -0.00502509 10.6 10.8 34271 25005 9266 168 2937 1492
10.9 0.462274 0.0562204 0.0090676 0.656824 0.0620386 0.00756729 0.382979 0.162476 0.0274232 0.60826 0.0716396 0.00561053 0.753817 0.0356569 0.0187308 10.8 11 22280 16726 5554 47 1695 1048
11.1 0.562435 0.0810615 0.00788343 0.725719 0.0795602 0.00318772 0.454545 0.245455 0.0378788 0.653237 0.0687056 0.0115262 0.832504 0.038995 0.0163425 11 11.2 11279 8705 2574 11 695 603
11.3 0.694502 0.0786558 0.0121091 0.814408 0.0787081 0.011319 0.75 0.25 0.25 0.662921 0.118329 0.00687039 0.859649 0.0519975 0.00890285 11.2 11.4 4184 3365 819 4 178 228
11.5 0.838745 0.0524642 0.0211345 0.924138 0.0406508 0.0164456 1 0 1 0.866667 0.0833333 0.2 0.928571 0.0535715 0.0119047 11.4 11.6 1069 924 145 1 15 56
11.7 0.932367 0.0257167 0.0396336 0.896552 0.103448 0.0141988 0 0 0 0 0 0 0.8125 0.1875 -0.0110294 11.6 11.8 236 207 29 0 0 16
11.9 0.96875 0.00852275 0.06875 1 0 0 0 0 0 0 0 0 1 0 1 11.8 12 34 32 2 0 0 2
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
