#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.42117e-05 0.0218009 6.98282e-06 0.000324625 0.124633 0.0002743 0.000408616 0.155903 0.000346723 0.00068173 0.166375 0.000578038 0 0.153527 0 7.2 7.4 626833 454326 172507 34262 10268 269
7.5 2.86456e-05 0.0201088 5.49694e-06 0.0005339 0.123228 0.000429593 0.000784109 0.146864 0.000689873 0.00122762 0.165954 0.000900966 0 0.157143 0 7.4 7.6 510173 349094 161079 34434 9775 292
7.7 0.00010189 0.019257 6.43643e-05 0.000989218 0.116328 0.000787391 0.00132934 0.13817 0.00105644 0.002079 0.153354 0.00171173 0 0.133333 0 7.6 7.8 405506 264991 140515 32347 9139 255
7.9 0.000206288 0.0187412 0.000143054 0.00205254 0.114107 0.00145117 0.00263223 0.132758 0.00176993 0.00487866 0.147477 0.00364189 0 0.148472 0 7.8 8 315168 203599 111569 28493 7994 234
8.1 0.000322261 0.0197297 0.000176751 0.00388887 0.110202 0.0026018 0.00494087 0.125684 0.00318683 0.00689756 0.153269 0.00457353 0.00970874 0.152791 0.00970874 8 8.2 243886 158257 85629 24692 6814 206
8.3 0.000868986 0.0203326 0.000558712 0.00719614 0.110879 0.00452344 0.00759346 0.125174 0.00443398 0.0125087 0.146644 0.00789175 0.013986 0.155711 0.00883137 8.2 8.4 187611 123132 64479 20544 5756 143
8.5 0.00189652 0.0212121 0.00108527 0.0118433 0.112314 0.006642 0.0126274 0.116125 0.00735262 0.0206882 0.142275 0.0119041 0.0285714 0.167081 0.0206349 8.4 8.6 144178 95965 48213 17264 4737 140
8.7 0.00315639 0.0249466 0.00156057 0.0202619 0.112118 0.0102968 0.0185558 0.106832 0.00999694 0.0351408 0.134423 0.0173849 0.047619 0.126984 0.0203463 8.6 8.8 111044 74769 36275 13904 4297 126
8.9 0.00637281 0.0257292 0.00281599 0.0380837 0.105296 0.0176192 0.025066 0.098812 0.0117622 0.0614671 0.128003 0.0273286 0.0808081 0.106692 0.04855 8.8 9 84736 58373 26363 10612 3449 99
9.1 0.0119922 0.0284166 0.00433693 0.0546374 0.102927 0.0198219 0.0294392 0.0890956 0.0118597 0.0841819 0.123896 0.0284875 0.060241 0.153092 0.0131821 9 9.2 64794 45613 19181 7507 2946 83
9.3 0.0206206 0.0294654 0.00661038 0.0801691 0.11112 0.0256842 0.0345039 0.0860947 0.0100484 0.124848 0.131171 0.0329255 0.0983607 0.170296 0.031694 9.2 9.4 49408 35450 13958 4898 2459 61
9.5 0.0352946 0.0311424 0.00985231 0.113782 0.109913 0.0296937 0.0488323 0.0754324 0.0154172 0.154258 0.146627 0.0297387 0.1875 0.145833 0.0570652 9.4 9.6 37089 27228 9861 2826 2055 48
9.7 0.0560669 0.0312541 0.0154284 0.156688 0.111137 0.0372937 0.0500642 0.0817817 0.0107893 0.231257 0.115616 0.0629014 0.181818 0.100233 0.0627706 9.6 9.8 28361 21296 7065 1558 1734 44
9.9 0.0817249 0.0345837 0.0170589 0.202085 0.110402 0.0391079 0.0517928 0.0792313 0.0130088 0.272727 0.121795 0.0488862 0.25 0.0928572 0.111111 9.8 10 22434 17253 5181 753 1485 36
10.1 0.115793 0.0378918 0.0181891 0.267652 0.100389 0.0480554 0.0955224 0.068412 0.0328265 0.35303 0.0926304 0.0600137 0.4 0.0857143 0.130769 10 10.2 18138 14215 3923 335 1320 30
10.3 0.158803 0.0337931 0.0229489 0.316926 0.0943324 0.0421739 0.104 0.124571 0.0276111 0.398165 0.0872717 0.0525275 0.461538 0.131054 -0.0051282 10.2 10.4 14587 11763 2824 125 1090 26
