#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 0 1 0.666667 0.22807 0.666667 1 -0.176471 1 8.625 8.875 29335 231 446 257
9.00 0.928571 -0.210623 0.928571 0.947368 -0.129187 0.947368 1 -0.0961539 1 8.875 9.125 52658 811 1480 1024
9.25 0.813333 -0.025098 0.813333 0.864865 -0.00258946 0.864865 0.842105 -0.0139571 0.842105 9.125 9.375 250858 5190 9709 6229
9.50 0.890063 -0.0997714 0.55673 0.90069 -0.0467214 0.40069 0.89819 -0.0363837 0.89819 9.375 9.625 1.00633e+06 19123 24320 14061
9.75 0.915184 -0.0660219 0.415184 0.935532 -0.0507303 0.506961 0.942292 -0.0334382 0.496138 9.625 9.875 2.84502e+06 51227 50367 26847
10.00 0.948418 -0.0157428 0.348418 0.952548 -0.00936586 0.327548 0.954007 -0.0125436 0.28734 9.875 10.125 3.81988e+06 85883 78247 40184
10.25 0.955459 -0.00198293 0.142777 0.963861 -0.00641459 0.14307 0.961915 0.019217 0.125713 10.125 10.375 2.71077e+06 85247 72881 35336
10.50 0.968143 -0.0195057 0.137252 0.968373 0.000376523 0.111833 0.947644 0.0160506 0.10869 10.375 10.625 1.69747e+06 71609 56569 26491
10.75 0.963883 -0.00933719 0.117574 0.955716 0.0058009 0.0973015 0.961446 -0.00311249 0.104303 10.625 10.875 1.05402e+06 58516 41129 18696
11.00 0.955204 -0.00594783 0.112708 0.948652 0.00788218 0.106108 0.962209 -0.00766385 0.127158 10.875 11.125 637934 44238 28397 12179
11.25 0.952539 -0.00188404 0.113323 0.955 -0.00354367 0.100168 0.948546 0.000312567 0.121781 11.125 11.375 368289 30403 18269 7794
11.50 0.951496 -0.0136424 0.120254 0.951401 -0.00657326 0.103487 0.917397 0.00922441 0.104274 11.375 11.625 212947 17410 12196 4830
11.75 0.908275 -0.00025171 0.0835574 0.906179 -0.0102097 0.10152 0.889982 0.000629425 0.0956206 11.625 11.875 122775 5506 8113 3135
12.00 0.858209 -0.025591 0.0953224 0.772405 0.0121542 0.0760576 0.742782 0.020422 0.0615436 11.875 12.125 70082 607 5619 1892
12.25 0.736111 0.0210317 0.0396825 0.561557 0.0259189 0.0493396 0.535044 0.0212326 0.0553358 12.125 12.375 39684 87 3674 1235
12.50 0.666667 0 0.121212 0.322894 0.0557823 0.0492044 0.303191 0.0521456 0.0599832 12.375 12.625 22089 16 2060 806
12.75 0.333333 0.333333 0.333333 0.205457 0.0607541 0.0527243 0.208054 0.0467793 0.0307962 12.625 12.875 12098 4 653 613
13.00 0 0 0 0.175676 0.0298038 0.0540541 0.126005 0.0141045 0.0179721 12.875 13.125 6427 3 77 379
13.25 1 0 1 0 0 0 0.044 0.0163448 0.00431746 13.125 13.375 3296 1 6 254
13.50 0 0 0 0 0 0 0.0373134 0.0149254 0.0065442 13.375 13.625 1599 0 0 135
13.75 0 0 0 0 0 0 0.08 0.00510638 0.0211765 13.625 13.875 734 0 0 51
14.00 0 0 0 0 0 0 0.166667 0.166667 0 13.875 14.125 300 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 102 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 20 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 4 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
