#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00665927 0.020598 0.00665927 0 0.25 0 0 0 0 0 0 0 0 0 0 7.2 7.4 905 901 4 0 0 0
7.5 0.00414938 0.0277655 0.00414938 0 0.25 0 0 0 0 0 0 0 0 0 0 7.4 7.6 728 723 5 0 0 0
7.7 0.00184502 0.0327532 0.00184502 0.333333 -0.047619 0.333333 0 0 0 0 0 0 0 0 0 7.6 7.8 548 542 6 0 0 0
7.9 0.0071599 0.0298771 0.0071599 0.2 0 0.2 0 0 0 0 0 0 0 0 0 7.8 8 424 419 5 0 0 0
8.1 0.0159236 0.0240764 0.0159236 0 0 0 0 0 0 0 0 0 0 0 0 8 8.2 315 314 1 0 0 0
8.3 0.00518135 0.0454853 0.00518135 0 0 0 0 0 0 0 0 0 0 0 0 8.2 8.4 194 193 1 0 0 0
8.5 0.0141844 0.0531557 0.0141844 0 0 0 0 0 0 0 0 0 0 0 0 8.4 8.6 142 141 1 0 0 0
8.7 0 0.0740741 0 0 0 0 0 0 0 0 0 0 0 0 0 8.6 8.8 86 85 1 0 0 0
8.9 0.0285714 0.0857143 0.0285714 0 0 0 0 0 0 0 0 0 0 0 0 8.8 9 35 35 0 0 0 0
9.1 0.0384615 0.0758242 0.0384615 0 0 0 0 0 0 0 0 0 0 0 0 9 9.2 26 26 0 0 0 0
9.3 0 0.105263 0 0 0 0 0 0 0 0 0 0 0 0 0 9.2 9.4 15 15 0 0 0 0
9.5 0.2 -0.075 0.2 0 0 0 0 0 0 0 0 0 0 0 0 9.4 9.6 5 5 0 0 0 0
9.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.6 9.8 1 1 0 0 0 0
9.9 1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 1 1 0 0 0 0
10.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 1 1 0 0 0 0
10.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 0 0 0 0 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 0 0 0 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 0 0 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 0 0 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
