#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 5.24235e-05 0.024369 -2.62102e-06 3.37583e-05 0.130503 -4.64995e-05 0 0.147746 -4.87829e-05 4.51651e-05 0.159687 -9.568e-05 0 0.153941 0 7.2 7.4 673695 495961 177734 31638 22141 8002
7.5 2.06657e-05 0.0218485 -1.75872e-05 3.2514e-05 0.133091 -9.23014e-05 0 0.142886 -0.000107828 0 0.161008 -0.000108725 0 0.145494 -0.00014988 7.4 7.6 540895 387115 153780 28956 19652 7125
7.7 1.98916e-05 0.0203669 -3.21983e-05 4.98334e-05 0.129502 -0.000216531 3.60607e-05 0.139711 -0.000239997 5.57911e-05 0.156083 -0.000468807 0 0.147498 -0.000172176 7.6 7.8 442103 301635 140468 27731 17924 6336
7.9 1.26735e-05 0.019526 -3.78394e-05 8.47053e-05 0.122357 -0.000643319 7.39754e-05 0.12768 -0.000331951 6.13874e-05 0.152313 -0.00104994 0.000171999 0.142663 -0.000628386 7.8 8 366576 236714 129862 27036 16290 5814
8.1 2.68226e-05 0.0194648 -9.68616e-05 0.000251722 0.116612 -0.00119729 0.000323729 0.121858 -0.000800838 0.000206413 0.142362 -0.00205453 0.00040992 0.131164 -0.00204051 8 8.2 297644 186410 111234 24712 14534 4879
8.3 5.45208e-05 0.0194113 -0.000172788 0.000814287 0.116172 -0.00262082 0.000748713 0.116495 -0.00220626 0.00138594 0.141137 -0.00411406 0.000727626 0.137854 -0.00405706 8.2 8.4 236382 146733 89649 21370 12266 4123
8.5 0.000199571 0.0197036 -0.000376484 0.0020467 0.116336 -0.00414432 0.00110436 0.113811 -0.00397087 0.0030185 0.141468 -0.00675252 0.0026393 0.137223 -0.00544938 8.4 8.6 184627 115247 69380 18110 10270 3410
8.7 0.000573894 0.0200648 -0.000673838 0.00516358 0.11473 -0.007222 0.00416336 0.106543 -0.00574459 0.00602196 0.1373 -0.0110331 0.00766551 0.129438 -0.0116234 8.6 8.8 144254 90609 53645 15132 8469 2870
8.9 0.00145398 0.0210306 -0.000960055 0.0119392 0.110361 -0.0112321 0.007614 0.0993232 -0.00865224 0.0163719 0.127836 -0.0131303 0.0189845 0.12464 -0.00878099 8.8 9 111965 70840 41125 12083 6841 2265
9.1 0.00409997 0.0208926 -0.000746728 0.0270968 0.102215 -0.00699201 0.0174537 0.0887429 -0.00700366 0.034083 0.117282 -0.0108736 0.0437302 0.105682 -0.00668555 9 9.2 87629 55854 31775 9339 5780 1898
9.3 0.00938801 0.0211951 -9.9523e-05 0.050002 0.095785 -0.00439842 0.0251921 0.0748974 -0.00681504 0.0645948 0.117938 -0.000359602 0.0689655 0.10248 -0.00454526 9.2 9.4 70343 45164 25179 7026 4923 1624
9.5 0.0215455 0.0219883 0.00232318 0.0913393 0.083934 0.00186948 0.0428031 0.0676168 0 0.120389 0.0969914 0.00352019 0.126545 0.0947278 0.00903049 9.4 9.6 58554 38059 20495 5023 4419 1375
9.7 0.0461131 0.0206253 0.00696325 0.142219 0.0806919 0.0070347 0.0497331 0.0824461 0.00118938 0.188194 0.0816903 0.0135745 0.193146 0.0706623 0.0215046 9.6 9.8 50095 32854 17241 3559 3964 1284
9.9 0.0903936 0.0211441 0.0145452 0.214575 0.0756889 0.0249753 0.0699589 0.0765509 0.00781443 0.27566 0.0681906 0.0321101 0.270292 0.0664338 0.0202922 9.8 10 45154 30334 14820 2187 3751 1232
10.1 0.152857 0.0205236 0.0198114 0.302894 0.0627655 0.0264674 0.10546 0.0746948 0.0150555 0.364928 0.0562876 0.0292745 0.388605 0.0385256 0.0383908 10 10.2 41882 28785 13097 1337 3661 1176
10.3 0.22658 0.0220522 0.0185416 0.390805 0.0512309 0.0233653 0.119424 0.0835215 0.00866497 0.46338 0.0373766 0.0314343 0.473118 0.0304468 0.0260823 10.2 10.4 39570 27999 11571 695 3550 1116
10.5 0.307287 0.024126 0.0184025 0.47151 0.0575506 0.0154401 0.181818 0.0980326 0.0120069 0.52891 0.0475644 0.0202321 0.565647 0.0412716 0.0205448 10.4 10.6 35447 26005 9442 308 3165 1013
10.7 0.388443 0.0286447 0.013817 0.551407 0.0565019 0.0162387 0.276423 0.121951 0.0197856 0.56991 0.0544131 0.0171443 0.675737 0.0397008 0.0164449 10.6 10.8 28039 21182 6857 123 2446 882
10.9 0.456513 0.0476376 0.0053345 0.620706 0.0682827 0.0119703 0.5 0.0555556 0.141509 0.612484 0.0544024 0.014527 0.739726 0.0410548 0.019605 10.8 11 18743 14464 4279 38 1538 657
11.1 0.541005 0.0746106 0 0.702944 0.0741986 0.0188417 0.8 0.075 0.157143 0.640867 0.0656968 0.016225 0.778976 0.0734416 -0.00200409 11 11.2 9401 7499 1902 10 646 371
11.3 0.653664 0.0944998 0.00953078 0.763158 0.0872486 0.00997317 0.333333 0.666667 0.333333 0.657143 0.115271 0.018845 0.877419 0.0288306 0.0358893 11.2 11.4 3389 2743 646 3 175 155
11.5 0.762319 0.0952863 0.0100933 0.867925 0.0726696 0.0399675 0 0 0 0.666667 0.270833 0 0.902439 0.0531166 0.027439 11.4 11.6 796 690 106 0 18 41
11.7 0.849206 0.0534486 0.0396825 0.833333 0.166667 0.0555555 0 0 0 0.5 0.5 0.5 1 0 0.142857 11.6 11.8 138 126 12 0 2 6
11.9 0.9375 0.0625 0.0486111 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 16 16 0 0 0 0
12.1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
