#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.684211 0 0 0.666667 0 0 0 0 8.625 8.875 137595 155 56 0
9.00 0 0.608696 0 0 0.612903 0 0 0 0 8.875 9.125 227611 532 222 1
9.25 0 0.615385 0 0 0.557971 0 0 0.666667 0 9.125 9.375 863226 5406 2350 21
9.50 0 0.687124 0 0 0.714752 0 0 0.5 0 9.375 9.625 2.68081e+06 35518 12827 124
9.75 0.4 0.343119 0.310448 1 -0.251107 1 0 0.611111 0 9.625 9.875 4.76965e+06 82220 23861 270
10.00 0.818182 0.027972 0.318182 1 -0.0833333 1 0 0.769231 0 9.875 10.125 3.99935e+06 91935 24697 275
10.25 0.863636 0 0.273848 0.875 0.125 0.201761 0 0.90625 0 10.125 10.375 2.57691e+06 87254 21779 252
10.50 0.866667 0.000889778 0.2 0.85 0.0630435 0.190523 1 0 1 10.375 10.625 1.60116e+06 79930 18156 219
10.75 0.805825 0.071912 0.132761 0.759615 0.0860989 0.125017 0 0.9 0 10.625 10.875 928197 59553 12515 139
11.00 0.805 0.0498387 0.142879 0.755435 0.0859113 0.0995985 0.666667 0.333333 0.0416667 10.875 11.125 502420 40297 8198 91
11.25 0.761562 0.0788891 0.106793 0.723684 0.104273 0.114805 0.5 0.5 0 11.125 11.375 266581 25409 5514 57
11.50 0.755603 0.074799 0.104088 0.716698 0.101821 0.107217 0.4 0.418182 0.0666667 11.375 11.625 139487 12421 3629 49
11.75 0.733634 0.0634671 0.109831 0.724924 0.0582618 0.116425 0.625 0.0416667 0.196429 11.625 11.875 71363 3389 2468 25
12.00 0.643678 0.11948 0.0186782 0.668142 0.0652969 0.112705 0.5 0.5 0.166667 11.875 12.125 35293 345 1600 15
12.25 0.714286 0 0.314286 0.62087 0.0621493 0.0724321 0.583333 0.116667 0.0378788 12.125 12.375 16686 11 980 15
12.50 0 0 0 0.515625 0.0301266 0.0856576 0.4 0 0.4 12.375 12.625 7559 0 505 7
12.75 0 0 0 0.510417 0.03125 0.138988 0.5 0.166667 0.25 12.625 12.875 3065 0 136 4
13.00 0 0 0 0.333333 0.266667 0 0.5 0 0.25 12.875 13.125 1146 0 12 10
13.25 0 0 0 0 0 0 0.5 0 0.5 13.125 13.375 366 0 0 2
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 106 0 0 1
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 19 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
