#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00124499 9.27532e-06 0 0 0.0181454 0 0.0741395 0 0 0 0.0609203 8.625 8.875 109509 1696 159 101 2
9 0.000253678 0.00254399 0.000626257 0 0.0127246 5.50782e-06 0 0.00469165 0.002636 0 0 0.0766083 8.875 9.125 185502 3942 688 392 15
9.25 -1.42048e-06 0.0222181 0 -1.42048e-06 0.0353767 0 -1.42048e-06 0.0364828 0 -1.42048e-06 0.0239595 0 9.125 9.375 735893 31904 6118 3704 105
9.5 1.24556e-05 0.0474431 7.84843e-06 2.56173e-05 0.0778268 2.6528e-05 5.32252e-05 0.0972044 5.45911e-05 -1.36595e-06 0.0903475 2.73191e-06 9.375 9.625 2.41332e+06 217052 37060 18318 479
9.75 1.21982e-05 0.0605992 5.77127e-07 1.70288e-05 0.110274 -2.48263e-06 6.90997e-05 0.138628 2.98946e-05 -1.76381e-05 0.123515 7.70113e-06 9.625 9.875 4.59516e+06 569777 86538 34587 863
10 -2.88914e-06 0.0737344 -1.67837e-06 1.32048e-05 0.119357 7.92371e-07 -1.70338e-05 0.14786 -9.23868e-06 -1.70338e-05 0.13078 6.06288e-06 9.875 10.125 4.09998e+06 636282 99211 36420 915
10.25 3.66294e-05 0.085375 2.17322e-05 6.79709e-05 0.124275 3.63561e-05 0.000243579 0.139837 0.00014898 -6.55345e-06 0.123013 9.83017e-06 10.125 10.375 2.69206e+06 555776 93929 31983 852
