#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0652155 0 0 0.0623261 0 0 0.0576923 0 0 0.060241 0 0 0 0 8.625 8.875 118257 116460 1797 156 83 2
9.00 5.12658e-06 0.103398 5.12658e-06 0.000255624 0.106084 0.000255624 0 0.10574 0 0 0.0929577 0 0 0 0 8.875 9.125 198974 195062 3912 662 355 7
9.25 2.67833e-06 0.0862691 0 0 0.105966 0 0 0.117177 0 0 0.121651 0 0 0.166667 0 9.125 9.375 777356 746733 30623 5880 3173 78
9.50 4.37793e-07 0.0573453 -4.37793e-07 9.20929e-06 0.103001 4.60465e-06 0 0.132009 0 6.10687e-05 0.155969 6.10687e-05 0 0.146341 0 9.375 9.625 2.50135e+06 2.28418e+06 217172 36899 16375 369
9.75 1.07524e-05 0.0667476 7.33119e-07 2.11046e-05 0.122451 1.7562e-06 1.16787e-05 0.174842 -1.16787e-05 6.45161e-05 0.200413 1.45665e-08 0 0.208759 0 9.625 9.875 4.6607e+06 4.0921e+06 568596 85626 31000 685
10.00 1.36527e-05 0.0525288 2.90483e-06 1.90943e-05 0.126577 6.33536e-06 6.19074e-05 0.172705 2.05462e-05 0 0.199409 0 0 0.181326 0 9.875 10.125 4.07101e+06 3.44255e+06 628461 96919 32461 739
10.25 3.78981e-06 0.0405922 9.47452e-07 6.76522e-05 0.130471 4.72765e-05 0.000119369 0.170595 6.34265e-05 0.0002106 0.185067 0.000103166 0 0.174326 0 10.125 10.375 2.65784e+06 2.11092e+06 546915 92151 28490 634
10.50 1.83139e-05 0.0343502 1.74814e-05 0.000240611 0.138028 0.000213285 0.000376139 0.167088 0.000313061 0.000550381 0.180608 0.000509678 0.00174825 0.194513 0.00174825 10.375 10.625 1.65844e+06 1.20127e+06 457170 85075 23620 572
10.75 3.19551e-05 0.0306173 2.75976e-05 0.00138432 0.140405 0.00116111 0.00186176 0.155962 0.00153856 0.00321465 0.173132 0.00253329 0 0.16 0 10.625 10.875 978139 688466 289673 64455 16487 403
11.00 0.000149528 0.031125 0.000123747 0.00686968 0.145419 0.00475513 0.00751347 0.160039 0.00542673 0.0144687 0.18433 0.00950925 0.0159363 0.167042 0.011821 10.875 11.125 534182 387887 146295 43788 10851 251
11.25 0.00106261 0.035713 0.000688387 0.0276745 0.15724 0.0161111 0.0220367 0.163845 0.0135793 0.0442094 0.165495 0.0238489 0.0731707 0.152439 0.0347092 11.125 11.375 287199 216448 70751 27908 7374 164
11.50 0.00551747 0.0421372 0.00270888 0.0874473 0.154368 0.0412107 0.058493 0.135079 0.0283116 0.129134 0.174644 0.0550021 0.122449 0.179634 0.0171858 11.375 11.625 152856 120345 32511 13882 4778 98
11.75 0.0261403 0.0520957 0.00871856 0.199867 0.148679 0.0586471 0.119835 0.118657 0.0386111 0.262178 0.153058 0.0727941 0.254545 0.236364 0.0508417 11.625 11.875 79924 64919 15005 3872 3223 55
12.00 0.0894652 0.0635001 0.0207305 0.356298 0.116825 0.0635789 0.221333 0.088 0.0478916 0.410089 0.130207 0.0724451 0.272727 0.166297 0.0454545 11.875 12.125 40386 33622 6764 375 2141 44
12.25 0.222543 0.0653776 0.0462772 0.531737 0.0838966 0.0579948 0.666667 0.0606061 0.0833334 0.587102 0.0813116 0.0714885 0.548387 0.129032 0 12.125 12.375 19720 16963 2757 12 1349 31
12.50 0.43198 0.0789668 0.0589176 0.674506 0.0427814 0.0496295 0 0 0 0.665693 0.0464506 0.0524004 0.777778 0.111111 0.0555556 12.375 12.625 9193 8130 1063 0 685 18
12.75 0.648066 0.0991713 0.078453 0.818452 0.0532582 0.0565476 0 0 0 0.767442 0.079617 0.0523256 0.947368 0 0.105263 12.625 12.875 3956 3620 336 0 172 19
13.00 0.826087 0.078125 0.131793 0.905172 0.0344828 0.0603448 0 0 0 0.884615 0.0384616 0.0769231 0.909091 0.0909091 0 12.875 13.125 1588 1472 116 1 26 11
13.25 0.89603 0.0510397 0.0869565 0.956522 0 0 0 0 0 0 0 0 1 0 0 13.125 13.375 552 529 23 0 0 6
13.50 0.954839 0.0322581 0.0451612 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 163 155 8 0 0 3
13.75 0.970588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 34 34 0 0 0 0
