#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.9 0.0333334 0.9 0.657143 0.342857 0.00408167 0.72 0.103529 0.72 8.625 8.875 29106 103 351 398
9.00 0.66 0.34 0.0393104 0.735043 0.14731 0.0329151 0.779412 0.123814 0.0278966 8.875 9.125 49345 408 1067 1242
9.25 0.670588 0.169412 0.0192412 0.751189 0.0968114 0.0257963 0.765896 0.157181 0.0374065 9.125 9.375 220813 2289 5565 6117
9.50 0.653846 0.162579 0.061694 0.72129 0.161538 0.0870535 0.734011 0.16783 0.0521706 9.375 9.625 756186 6944 11048 11138
9.75 0.673583 0.175275 0.101036 0.718458 0.154795 0.105282 0.778031 0.123809 0.099563 9.625 9.875 2.05008e+06 23463 28366 26032
10.00 0.882247 0.0564635 0.07858 0.895145 0.0507029 0.0689062 0.914546 0.0372793 0.0688071 9.875 10.125 3.21761e+06 59408 64788 56486
10.25 0.928665 0.0261394 0.0523461 0.942268 0.0149386 0.0586985 0.944449 0.0153171 0.0574743 10.125 10.375 2.44285e+06 63880 66705 54770
10.50 0.930551 0.0219373 0.0494728 0.949284 0.0109184 0.0500782 0.948307 0.0124328 0.0484054 10.375 10.625 1.55637e+06 52159 53204 42109
10.75 0.934839 0.0150768 0.0466172 0.952083 0.00760651 0.0495853 0.948092 0.0112604 0.0458648 10.625 10.875 968080 40127 39292 30267
11.00 0.935142 0.00890511 0.0453833 0.950742 0.00738072 0.0467171 0.9503 0.00654632 0.0484197 10.875 11.125 598941 30872 27569 20546
11.25 0.919494 0.00951165 0.0430908 0.942429 0.00226319 0.0501617 0.941922 0.00680548 0.0454557 11.125 11.375 357515 22457 17730 13192
11.50 0.883691 0.0053122 0.0482191 0.910247 0 0.0479353 0.922228 0.00539452 0.0462639 11.375 11.625 211283 13643 11415 8069
11.75 0.816216 0.010591 0.0364081 0.830394 0.0111102 0.0402632 0.860275 -0.00146347 0.0496663 11.625 11.875 124650 4573 7340 5223
12.00 0.718654 0.0250164 0.0355269 0.679078 0.0206547 0.039682 0.704955 0.0156872 0.0389281 11.875 12.125 72834 535 5021 3313
12.25 0.590164 0.0192111 0.0684248 0.483489 0.0181865 0.0362995 0.46436 0.02709 0.0321065 12.125 12.375 42215 79 3226 1959
12.50 0.461538 0.121795 0.0448718 0.281515 0.048817 0.019642 0.257485 0.0457678 0.0300739 12.375 12.625 24448 13 1912 1247
12.75 0.666667 0 0.666667 0.173835 0.0567812 0.0165913 0.159184 0.0452059 0.0202584 12.625 12.875 14153 4 677 858
13.00 0 0 0 0.0983607 0.0714507 0.0163934 0.0923695 0.0192008 0.0160643 12.875 13.125 7901 0 68 536
13.25 0 0 0 0 0.285714 0 0.0569801 0.0271321 0.00966145 13.125 13.375 4400 0 8 378
13.50 0 0 0 0 0 0 0.0230415 0.0306171 0.000720046 13.375 13.625 2362 0 1 226
13.75 0 0 0 0 0 0 0.025974 0.0273593 0 13.625 13.875 1220 0 0 79
14.00 0 0 0 0 0 0 0.166667 0.233333 0 13.875 14.125 592 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 276 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 89 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 34 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
