#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000950164 0.024422 0.000826471 0.0106879 0.124737 0.0101867 0.0116115 0.139224 0.0111616 0.0152759 0.151617 0.0145124 0.0167038 0.138307 0.0158821 7.2 7.4 686034 505176 180858 30401 23501 10776
7.5 0.000838909 0.0221251 0.000724562 0.0110796 0.125269 0.0101795 0.0119976 0.138127 0.011127 0.0160527 0.146221 0.0144402 0.0124865 0.137878 0.0112392 7.4 7.6 553034 399328 153706 27172 20931 9290
7.7 0.000771444 0.0209941 0.000637733 0.0104536 0.126858 0.00902186 0.00964252 0.138069 0.00839532 0.0144257 0.1425 0.0120559 0.0138176 0.134014 0.0114609 7.6 7.8 448718 312401 136317 25512 18578 8178
7.9 0.000681743 0.0199068 0.000506945 0.0103775 0.120362 0.00751879 0.0093975 0.126313 0.00721005 0.0142355 0.139408 0.0101536 0.0150497 0.128875 0.00994333 7.8 8 372372 246427 125945 24581 17070 7442
8.1 0.000769139 0.0199285 0.00043118 0.00970804 0.112712 0.00451623 0.00899859 0.11673 0.0040835 0.0129173 0.134892 0.00609542 0.0129687 0.124076 0.00556477 8 8.2 305692 193723 111969 23337 15096 6400
8.3 0.000828288 0.0199486 0.000140579 0.0112128 0.107386 0.00127877 0.0103521 0.111413 0.00206683 0.0147953 0.130915 0.00149242 0.0138992 0.118413 0.00162171 8.2 8.4 244872 152121 92751 20479 13315 5396
8.5 0.00103321 0.0198571 -0.00022062 0.0149455 0.102552 -0.00358467 0.0137042 0.105649 -0.00176851 0.0193995 0.12541 -0.00618476 0.0212393 0.117212 -0.00289051 8.4 8.6 191643 119046 72597 17221 10825 4567
8.7 0.00206166 0.0193294 -0.000474693 0.0193032 0.104111 -0.00938831 0.0171029 0.0993524 -0.00736773 0.0241364 0.126885 -0.0125384 0.0214811 0.118223 -0.0117802 8.6 8.8 149356 93614 55742 14442 9032 3538
8.9 0.0032674 0.0196394 -0.00133232 0.0304635 0.100193 -0.0135243 0.0228268 0.0903128 -0.0102863 0.0402759 0.117447 -0.0170519 0.0364399 0.112842 -0.0196257 8.8 9 116882 73453 43429 11872 7250 3101
9.1 0.00642033 0.0203508 -0.00137702 0.0501895 0.0943799 -0.0163752 0.0356465 0.0751934 -0.0121926 0.0641908 0.10913 -0.0170084 0.0656127 0.10859 -0.0189294 9 9.2 92874 58564 34310 9482 6247 2530
9.3 0.0129694 0.0208679 -0.00129519 0.079636 0.0883792 -0.0152434 0.047316 0.0709603 -0.0121884 0.0957663 0.103059 -0.0169312 0.105747 0.0989773 -0.0125532 9.2 9.4 75280 47805 27475 7228 5409 2175
9.5 0.0269832 0.0213648 0.00139987 0.127026 0.0799865 -0.00386134 0.0675301 0.0658969 -0.00625801 0.165086 0.0902822 -0.000131175 0.163686 0.0786129 0 9.4 9.6 63315 40729 22586 5405 4640 1845
9.7 0.0512405 0.0219482 0.00510904 0.181233 0.0753044 0.00832674 0.0934343 0.0676198 0.00267527 0.227592 0.075987 0.0122225 0.221287 0.0789583 0.00628977 9.6 9.8 55358 35792 19566 3960 4407 1663
9.9 0.096337 0.0197469 0.0131148 0.25121 0.066452 0.0147768 0.111406 0.0732496 0.00844627 0.310635 0.0572156 0.0223565 0.320597 0.0595421 0.0155525 9.8 10 50131 32978 17153 2639 4156 1675
10.1 0.159129 0.0207889 0.0204807 0.336781 0.0535918 0.0157067 0.125079 0.0761147 0.00417905 0.394045 0.0491314 0.0248398 0.393201 0.0534964 0.00424516 10 10.2 46813 31729 15084 1575 4030 1559
10.3 0.232734 0.0212314 0.0185083 0.424167 0.0399324 0.0167343 0.161589 0.0781165 0.0154355 0.48228 0.0338404 0.0246671 0.500954 0.0279776 0.0187508 10.2 10.4 44300 31001 13299 755 3894 1573
10.5 0.31598 0.021652 0.0171655 0.497691 0.0463582 0.0105693 0.194301 0.0928282 0.00501481 0.537156 0.0433186 0.0134878 0.589379 0.0265681 0.0246334 10.4 10.6 39798 28755 11043 386 3593 1337
10.7 0.384874 0.0287886 0.00728893 0.568156 0.0585198 0.00619042 0.328244 0.166901 0.0275907 0.582347 0.0556376 0.00801063 0.656116 0.0528324 0.0113997 10.6 10.8 31547 23470 8077 131 2787 1169
10.9 0.465852 0.0537422 0.00252745 0.641128 0.0719565 0.00847083 0.512821 0.0809295 0.0897436 0.646635 0.0533653 0.0155427 0.721709 0.0691253 0.00198585 10.8 11 20798 15799 4999 39 1664 866
11.1 0.560804 0.0756693 0.0026561 0.735702 0.059776 0.0153422 0.428571 0.321429 0 0.659763 0.047667 0.026995 0.857426 0.0310283 0.0266565 11 11.2 10416 8108 2308 7 676 505
11.3 0.664937 0.108351 -0.00655717 0.799718 0.0636262 0.0192301 0.666667 0.333333 0.166667 0.652695 0.0814095 0.03391 0.924242 0.0359566 0.0106061 11.2 11.4 3792 3083 709 6 167 198
11.5 0.805378 0.0663379 0.0186776 0.861111 0.0791063 0.0277778 0 0 0 0.692308 0.182692 0.162896 0.964286 0.0357143 0.0188312 11.4 11.6 925 781 144 0 13 56
11.7 0.887324 0.0460094 0.0174052 0.875 0.0694444 0.0328947 0 0 0 0 1 0 0.875 0.125 0.0178571 11.6 11.8 158 142 16 0 0 8
11.9 0.916667 0.0833333 0.0595238 1 0 1 0 0 0 0 0 0 0 1 0 11.8 12 25 24 1 0 0 0
12.1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
