#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.970625 0.0125397 0.0546371 0.980359 0.00798965 0.050973 0.981044 0.00668007 0.0522835 7.2 7.4 734845 23920 24090 19870
7.5 0.971132 0.0132842 0.0533969 0.982529 0.00622845 0.0513739 0.978346 0.0100827 0.0492534 7.4 7.6 624504 22560 23060 18373
7.7 0.971147 0.0121434 0.0547231 0.978715 0.0108168 0.0464843 0.981262 0.00642258 0.0466383 7.6 7.8 516389 20481 20370 16470
7.9 0.961793 0.0179878 0.0433223 0.983085 0.00631076 0.0468608 0.977541 0.00963002 0.0463229 7.8 8 418392 17919 17754 14318
8.1 0.963409 0.0104179 0.0449463 0.98469 0.00278068 0.0494948 0.981515 0.0050022 0.0485923 8 8.2 336273 15810 15784 12397
8.3 0.967774 0.00657469 0.050239 0.975294 0.00728285 0.0442596 0.983175 0.00204706 0.0467677 8.2 8.4 273133 14468 14186 10830
8.5 0.96235 0.00649542 0.0475385 0.974585 0.0034042 0.0469349 0.979798 0.00439048 0.0437313 8.4 8.6 225357 13443 12748 9748
8.7 0.948227 0.0120751 0.0414999 0.973785 0.00201643 0.0458622 0.974688 0.00505865 0.0398335 8.6 8.8 181873 11776 10622 8161
8.9 0.950253 0.00471485 0.0408393 0.968826 -0.000184357 0.0459285 0.975783 0.000427127 0.0431781 8.8 9 147420 10452 9101 6944
9.1 0.932565 0.0112189 0.0272419 0.955787 0.00373751 0.0401077 0.958904 0.00702858 0.0403796 9 9.2 120683 8842 7557 5792
9.3 0.926752 0.00300372 0.0337407 0.941933 0.00623041 0.0437981 0.949949 0.00849736 0.0453058 9.2 9.4 100237 7335 6508 4843
9.5 0.912805 0.00357622 0.0333409 0.90796 0.012548 0.0344103 0.932808 0.00856119 0.04627 9.4 9.6 85758 5707 5681 4360
9.7 0.90583 0.00569689 0.0264266 0.878707 0.0190629 0.0318199 0.892513 0.0197762 0.0277231 9.6 9.8 73412 4333 4976 3959
9.9 0.89 0.00615698 0.0345312 0.832585 0.0232247 0.0257565 0.850613 0.0209981 0.0314011 9.8 10 64040 2933 4436 3507
10.1 0.89913 0.00961477 0.0335526 0.740953 0.048096 0.00550574 0.771892 0.0347466 0.0152572 10 10.2 57315 1676 4237 3264
10.3 0.865574 0.00818038 0.0322405 0.687274 0.0212127 0.0222118 0.708633 0.0298285 0.0196165 10.2 10.4 50674 826 3806 2851
10.5 0.86014 0.0231935 0.0399151 0.601778 0.0288842 0.0181043 0.632519 0.015368 0.0228051 10.4 10.6 43901 334 3594 2624
10.7 0.75 0.101064 -0.00757575 0.57297 0.0125735 0.0383545 0.527758 0.019481 0.0256485 10.6 10.8 35061 116 2694 2076
10.9 0.863636 0.0187166 0.126794 0.530499 0.0154107 0.0465705 0.413369 0.0175755 0.0257434 10.8 11 23723 44 1634 1540
11.1 0.6 0.4 0 0.534368 0.00249827 0.0726195 0.28447 0.0331442 0.0296838 11 11.2 12813 7 650 868
11.3 1 0 1 0.495726 0.0299145 0.117086 0.237342 0.00508247 0.0635713 11.2 11.4 5525 1 152 368
11.5 0 0 0 0.625 0 0.425 0.135417 0.0423611 0.0426332 11.4 11.6 1795 0 10 105
11.7 0 0 0 0 0 0 0.117647 0.00735294 0.117647 11.6 11.8 494 0 0 19
11.9 0 0 0 0 0 0 0 0 0 11.8 12 121 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 14 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
