#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0.00142289 0 0.00765073 0 0 0 0.0145192 0 0 0.0483708 8.625 8.875 101841 1698 162 108 2
9 -5.93014e-06 0.00140157 0.00173184 -5.93014e-06 5.93014e-06 0.00878919 -5.93014e-06 0.0221318 0 -5.93014e-06 0.0289895 0 8.875 9.125 172634 4004 692 445 28
9.25 -1.50906e-06 0.0232236 0 -1.50906e-06 0.0321297 0 -1.50906e-06 0.0384646 0 -1.50906e-06 0.0668876 0 9.125 9.375 695870 33208 6360 4163 174
9.5 -9.47108e-07 0.0507516 -9.47108e-07 -9.47108e-07 0.0801291 0 -9.47108e-07 0.100438 9.47108e-07 -9.47108e-07 0.102034 8.05042e-06 9.375 9.625 2.32734e+06 215645 37039 19456 743
9.75 2.09303e-05 0.0632236 1.48721e-05 6.27995e-05 0.113204 3.8798e-05 3.58442e-05 0.140606 1.81642e-05 0.000756891 0.129087 0.000768018 9.625 9.875 4.52386e+06 569474 86955 37351 1291
10 -4.94627e-06 0.0752449 -1.74609e-06 2.07479e-05 0.119388 9.416e-06 -1.89536e-05 0.147409 -1.00511e-05 -1.89536e-05 0.123197 -1.43588e-06 9.875 10.125 4.12472e+06 642523 100752 39559 1410
10.25 2.33163e-05 0.0849487 9.92757e-06 4.74714e-05 0.1244 1.71346e-05 8.13862e-05 0.142671 2.56096e-05 -5.09654e-06 0.125793 2.77993e-06 10.125 10.375 2.72145e+06 563126 95115 34689 1313
