#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0179309 0.0653387 0.0178544 0.0195297 0.0777202 0.0195297 0.0248963 0.0746888 0.0248963 0.019802 0.0752475 0.019802 0.0275229 0.0550459 0.0275229 8.625 8.875 28665 26156 2509 241 505 327
9.00 0.0240765 0.0850028 0.0240535 0.0284308 0.101422 0.0284308 0.0304636 0.0953642 0.0304636 0.0334001 0.109552 0.0334001 0.0248889 0.102222 0.0248889 8.875 9.125 50844 43528 7316 755 1497 1125
9.25 0.0161298 0.0661187 0.0161248 0.0267481 0.103841 0.0267265 0.0295159 0.101141 0.0295159 0.0257667 0.109013 0.0257667 0.0309475 0.107216 0.0309475 9.125 9.375 243905 197584 46321 5082 9586 6818
9.50 0.010617 0.0530838 0.0105925 0.0377379 0.117868 0.03768 0.0362697 0.121377 0.036155 0.0450224 0.134979 0.0449784 0.0471792 0.147452 0.0471792 9.375 9.625 952396 814259 138137 17425 22722 15049
9.75 0.0132731 0.0650784 0.0130029 0.0454253 0.137525 0.045043 0.0511159 0.158779 0.0508214 0.0623642 0.180745 0.0618262 0.0696316 0.186417 0.0692879 9.625 9.875 2.71206e+06 2.3354e+06 376662 47539 48329 29096
10.00 0.00893698 0.0515648 0.00872926 0.0386849 0.131868 0.0382089 0.0435934 0.144113 0.0431821 0.0536372 0.160777 0.052916 0.055845 0.1641 0.0550208 9.875 10.125 3.75183e+06 3.13394e+06 617890 82673 77670 44910
10.25 0.00602077 0.0413378 0.00594186 0.0332202 0.123894 0.0324427 0.0369822 0.139511 0.0361515 0.0461616 0.149171 0.044727 0.0440026 0.149112 0.0426658 10.125 10.375 2.68275e+06 2.10388e+06 578865 83148 72961 39634
10.50 0.0041168 0.0310757 0.00398716 0.0283189 0.115191 0.0252231 0.0302541 0.130201 0.0273758 0.0392775 0.142038 0.0336905 0.035858 0.140244 0.0303751 10.375 10.625 1.68229e+06 1.23421e+06 448076 69313 56419 30063
10.75 0.00317153 0.0250486 0.00270606 0.0291795 0.117273 0.0168919 0.0290479 0.12113 0.0198172 0.0390556 0.133911 0.0201366 0.0352572 0.126452 0.0164462 10.625 10.875 1.04435e+06 726147 318203 55942 41044 21017
11.00 0.00312928 0.0244121 0.00166134 0.0360556 0.117636 0.00217187 0.0309718 0.117036 0.00473281 0.0475858 0.125664 0 0.0486197 0.121561 -0.000935704 10.875 11.125 635409 429172 206237 42910 28664 13801
11.25 0.004855 0.0252231 -0.000193568 0.0669219 0.103941 -0.0139605 0.0508148 0.0987163 -0.0111306 0.0826686 0.114368 -0.0191363 0.0907238 0.101751 -0.0178746 11.125 11.375 368066 253141 114925 29578 18302 8829
11.50 0.0141697 0.0276763 -0.00360707 0.156229 0.0948749 -0.0155977 0.10105 0.0897846 -0.0188345 0.188031 0.0984705 -0.0133747 0.206624 0.0952891 -0.0109314 11.375 11.625 213710 150815 62895 17140 12131 5435
11.75 0.0548742 0.0388519 -0.00113641 0.329161 0.0828066 0.00622049 0.217171 0.0790737 -0.00113632 0.365009 0.077634 0.0147486 0.388857 0.0775906 0.00797409 11.625 11.875 123312 88876 34436 5323 8145 3518
12.00 0.17707 0.0411282 0.0146503 0.564035 0.042603 0.0207318 0.480541 0.0473331 0.0227492 0.584848 0.0407479 0.0206748 0.612511 0.0306879 0.018407 11.875 12.125 70805 52081 18724 591 5557 2222
12.25 0.422538 0.0319027 0.0323289 0.769013 0.0248972 0.0286401 0.727273 0.0313479 0.0328283 0.774944 0.0250561 0.0293619 0.810282 0.0141621 0.0364814 12.125 12.375 40374 30499 9875 88 3568 1381
12.50 0.691622 0.0447933 0.0712437 0.906349 0.0160924 0.0287895 0.944444 0.0555556 0.0353535 0.894559 0.0160551 0.033021 0.925325 0.0151515 0.024766 12.375 12.625 22463 17391 5072 18 2077 924
12.75 0.874924 0.037594 0.0747816 0.954181 0.00845641 0.0296527 1 0 0.166667 0.929099 0.0107837 0.0336232 0.951219 0.0118575 0.0203439 12.625 12.875 12461 9842 2619 7 677 656
13.00 0.946095 0.0161349 0.0379538 0.97518 0.00721985 0.0150208 1 0 0 0.955882 0.027451 0.0193744 0.982801 0.00491405 0.0207756 12.875 13.125 6703 5454 1249 1 68 407
