#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.818182 0.00534761 0.818182 0.578947 0.135338 0.578947 0.956522 -0.0474308 0.956522 8.625 8.875 26237 128 301 349
9.00 0.735294 -0.0111562 0.735294 0.761364 0.0136364 0.761364 0.710744 0.0490602 0.710744 8.875 9.125 46416 417 998 1150
9.25 0.741803 0.00194669 0.741803 0.741259 0.258741 0.0467842 0.809107 0.190893 0.0591068 9.125 9.375 216571 2547 6268 6092
9.50 0.658057 0.260311 0.0714177 0.741979 0.174688 0.0966476 0.76535 0.15965 0.0912685 9.375 9.625 781682 8628 13385 12685
9.75 0.712109 0.177891 0.125335 0.764695 0.158382 0.127157 0.804927 0.125566 0.1137 9.625 9.875 2.16946e+06 28644 33789 28703
10.00 0.892599 0.0544305 0.0864149 0.912696 0.0397198 0.0875864 0.923321 0.0333683 0.0839785 9.875 10.125 3.37989e+06 66252 69931 56498
10.25 0.934073 0.0204945 0.0706552 0.94329 0.0173143 0.0673847 0.937566 0.0179864 0.0622276 10.125 10.375 2.51558e+06 69397 69451 53819
10.50 0.945632 0.0101416 0.0683178 0.945256 0.0149811 0.0528291 0.954815 0.00627327 0.0581236 10.375 10.625 1.59327e+06 56831 54681 40746
10.75 0.937061 0.0142757 0.0560667 0.946311 0.0138431 0.0517118 0.947935 0.0122831 0.0515138 10.625 10.875 990591 44358 40398 28796
11.00 0.943912 0.00512028 0.0657825 0.950922 0.00544709 0.058223 0.947998 0.0109944 0.0599253 10.875 11.125 611142 34101 28188 19404
11.25 0.926221 0.00935209 0.0540785 0.945045 0.00573361 0.0589169 0.945441 0.00829661 0.0545573 11.125 11.375 362110 24406 18347 12619
11.50 0.902886 0.0063107 0.0541188 0.919365 0.00340307 0.0541664 0.925651 0.00573444 0.0602136 11.375 11.625 212968 14783 11864 7636
11.75 0.853827 0.00523633 0.0492523 0.869393 0.00421762 0.0550035 0.866843 0.00834817 0.0476723 11.625 11.875 124808 4903 7717 4835
12.00 0.751724 0.0213022 0.0397241 0.704718 0.0163794 0.0489941 0.721353 0.0140423 0.0485441 11.875 12.125 72780 553 5308 3052
12.25 0.625 0.0480769 0.025 0.498421 0.0232313 0.0378341 0.459986 0.029641 0.0318146 12.125 12.375 42039 100 3395 1836
12.50 0.652174 0.0537084 0.102174 0.273716 0.0478986 0.0264512 0.249487 0.0505134 0.0333483 12.375 12.625 24120 25 1999 1173
12.75 0.363636 0.136364 0 0.174917 0.0612634 0.0196828 0.183099 0.0374285 0.0303761 12.625 12.875 13733 11 689 849
13.00 0 0 0 0.0895522 0.0979478 0.00131694 0.079922 0.0106129 0.0136452 12.875 13.125 7705 2 71 538
13.25 0 0 0 0 0.166667 0 0.0407609 0.0189406 0.00533853 13.125 13.375 4194 0 7 383
13.50 0 0 0 1 0 0 0.0137615 0.0248859 -6.34165e-05 13.375 13.625 2215 0 1 222
13.75 0 0 0 0 0 0 0.0131579 0.0146199 0 13.625 13.875 1129 0 0 78
14.00 0 0 0 0 0 0 0.125 0.0178571 0 13.875 14.125 521 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 234 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 61 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 25 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
