#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0112504 0.0730671 0.00976956 0.0731342 0.188819 0.0606636 0.171329 0.255245 0.132638 0 0 0 0 0 0 7.2 7.4 158400 141062 17338 286 0 0
7.5 0.0123354 0.073761 0.0108382 0.0796863 0.184952 0.065589 0.219331 0.213102 0.168483 0 0 0 0 0 0 7.4 7.6 116831 102550 14281 269 0 0
7.7 0.0138349 0.0721692 0.0119706 0.0815962 0.184597 0.0652931 0.177165 0.249191 0.136256 0 0 0 0 0 0 7.6 7.8 83220 72570 10650 254 0 0
7.9 0.015586 0.0741087 0.0132965 0.0866819 0.181365 0.0676024 0.143969 0.280762 0.100907 0 0 0 0 0 0 7.8 8 57935 50494 7441 257 0 0
8.1 0.0160445 0.0724123 0.0133943 0.0922829 0.180982 0.0715065 0.162437 0.255234 0.119426 0 0 0 0 0 0 8 8.2 39679 34716 4963 197 0 0
8.3 0.0204213 0.0670183 0.0169777 0.0894855 0.189804 0.0649319 0.181818 0.247712 0.126263 0 0 0 0 0 0 8.2 8.4 26389 23260 3129 176 0 0
8.5 0.0219858 0.0645822 0.0182735 0.109902 0.16002 0.0767915 0.204819 0.215563 0.138782 0 0 0 0 0 0 8.4 8.6 17439 15510 1929 166 0 0
8.7 0.0242204 0.0646317 0.0191301 0.101576 0.185977 0.0658619 0.157895 0.283547 0.0953947 0 0 0 0 0 0 8.6 8.8 11340 10198 1142 114 0 0
8.9 0.0213497 0.070182 0.0160272 0.140173 0.154054 0.106298 0.247788 0.213751 0.187788 0 0 0 0 0 0 8.8 9 7390 6698 692 113 0 0
9.1 0.03419 0.0613607 0.0265148 0.0995025 0.171526 0.0659829 0.253333 0.233153 0.181905 0 0 0 0 0 0 9 9.2 4760 4358 402 75 0 0
9.3 0.031927 0.0734737 0.0204504 0.135458 0.177847 0.0932641 0.241935 0.198065 0.16129 0 0 0 0 0 0 9.2 9.4 2882 2631 251 62 0 0
9.5 0.050505 0.0637158 0.0371122 0.15 0.140909 0.0969027 0.266667 0.104762 0.183333 0 0 0 0 0 0 9.4 9.6 1803 1683 120 30 0 0
9.7 0.0426639 0.0731982 0.0296164 0.155844 0.154967 0.0917416 0.2 0.151351 0.116667 0 0 0 0 0 0 9.6 9.8 1038 961 77 40 0 0
9.9 0.0440613 0.0670498 0.0263764 0.146341 0.164003 0.102863 0.117647 0.215686 0.117647 0 0 0 0 0 0 9.8 10 563 522 41 17 0 0
10.1 0.0438871 0.0749247 0.02862 0.0434783 0.26087 0 0 0.230769 0 0 0 0 0 0 0 10 10.2 342 319 23 15 0 0
10.3 0.0518135 0.0481865 0.0400488 0.285714 0.0142857 0.285714 0.142857 0.0879121 0.142857 0 0 0 0 0 0 10.2 10.4 207 193 14 7 0 0
10.5 0.00980392 0.107843 -0.00632511 0.142857 0.214286 0.142857 0.166667 0.119048 0.166667 0 0 0 0 0 0 10.4 10.6 109 102 7 6 0 0
10.7 0.0961538 0.0576923 0.0961538 0 0.166667 0 0 0.166667 0 0 0 0 0 0 0 10.6 10.8 55 52 3 3 0 0
10.9 0.0588235 0.122995 0.0588235 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 18 17 1 1 0 0
11.1 0 0.142857 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 6 6 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 5 4 1 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
