#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 0 1 0.846154 0.010989 0.846154 0.666667 0.166667 0.666667 8.625 8.875 27152 172 402 342
9.00 0.826087 -0.0518934 0.826087 0.703704 0.0962963 0.703704 0.911111 -0.0490422 0.911111 8.875 9.125 48573 543 1288 1162
9.25 0.820106 0.179894 0.118242 0.786241 0.00567365 0.786241 0.839895 -0.00871497 0.839895 9.125 9.375 229554 3723 7786 6689
9.50 0.745516 0.01016 0.157829 0.79958 0.113464 0.14691 0.827613 0.140258 0.12467 9.375 9.625 853096 12457 17961 14495
9.75 0.795954 0.0750135 0.185053 0.827187 0.0711185 0.179557 0.854249 0.0767856 0.151546 9.625 9.875 2.40018e+06 36613 41173 30472
10.00 0.915728 0.0348898 0.117 0.930802 0.0209447 0.117874 0.934203 0.0192854 0.105465 9.875 10.125 3.57136e+06 73790 74525 52208
10.25 0.939926 0.0145418 0.0894095 0.95098 0.0084399 0.0853274 0.948292 0.0139821 0.0806381 10.125 10.375 2.60075e+06 76155 72102 48099
10.50 0.947796 0.00987613 0.0774881 0.951933 0.00980139 0.0698604 0.95667 0.00563353 0.0743834 10.375 10.625 1.63905e+06 62576 55923 36441
10.75 0.952224 0.00684822 0.0741605 0.954316 0.007254 0.0761788 0.953887 0.00965631 0.0727635 10.625 10.875 1.01863e+06 49854 41109 25695
11.00 0.950617 0.00421059 0.0833582 0.950771 0.00628865 0.0781518 0.957787 0.00306141 0.0858151 10.875 11.125 625386 38537 28661 17176
11.25 0.950014 -0.000338137 0.0859323 0.95698 -0.00175595 0.0830886 0.949952 0.00272655 0.0886824 11.125 11.375 365453 26883 18530 10983
11.50 0.936591 -0.00454992 0.0841704 0.935431 0.00086683 0.0715832 0.939309 -0.00424415 0.0854807 11.375 11.625 214051 15817 12193 6836
11.75 0.882883 -0.00395912 0.0715621 0.902391 -0.00359344 0.0746656 0.893399 -0.000593841 0.0762103 11.625 11.875 124408 5093 7986 4251
12.00 0.810897 -0.00842828 0.0807387 0.734092 0.0168747 0.0559565 0.728902 0.0219775 0.0435991 11.875 12.125 72167 591 5483 2736
12.25 0.629032 0.0440447 0.032258 0.521434 0.0211035 0.0430139 0.488654 0.0277282 0.0362018 12.125 12.375 41540 75 3586 1688
12.50 0.681818 0.00568181 0.126263 0.288018 0.054675 0.0393078 0.266736 0.0542773 0.0463771 12.375 12.625 23275 23 2026 1065
12.75 0.2 0.4 0 0.183642 0.050229 0.0328727 0.190608 0.0434016 0.0304281 12.625 12.875 13239 5 703 769
13.00 0 0 0 0.0833333 0.0773809 0 0.0683761 0.021021 0.00301659 12.875 13.125 7270 1 63 485
13.25 0.5 0 0.5 0 0.181818 0 0.0463768 0.0157701 0.00289855 13.125 13.375 3862 2 11 350
13.50 0 0 0 0.5 0.5 0 0.0351759 0.00670894 0.00992335 13.375 13.625 1971 0 2 200
13.75 0 0 0 0 0 0 0.0491803 0.0153358 0.0169223 13.625 13.875 992 0 0 62
14.00 0 0 0 0 0 0 0.142857 0.0238095 0 13.875 14.125 430 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 179 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 38 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 10 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
