#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.10322 0.0350471 0.030447 0.285158 0.0944104 0.0390219 0.292218 0.0969263 0.0430328 0.320555 0.101174 0.0370085 0.307843 0.105857 0.031168 7.2 7.4 749709 570752 178957 21768 23007 20387
7.5 0.103084 0.0336958 0.031367 0.292182 0.0836135 0.0417825 0.296267 0.0896267 0.0413629 0.332856 0.0906416 0.0424854 0.323954 0.0950434 0.041012 7.4 7.6 647321 480377 166944 21241 22346 19512
7.7 0.10448 0.0298668 0.0299773 0.303833 0.0861573 0.0395427 0.303087 0.0897512 0.0400178 0.333463 0.0957259 0.0380083 0.336628 0.0838404 0.0453789 7.6 7.8 540218 392410 147808 19209 20587 17910
7.9 0.106192 0.0262081 0.0281679 0.316235 0.0795985 0.0397145 0.313655 0.0814919 0.0413356 0.349407 0.0866949 0.0372817 0.341259 0.085472 0.0367254 7.8 8 440211 313299 126912 17312 18208 15771
8.1 0.108792 0.024563 0.0272754 0.34378 0.0733783 0.0396612 0.331106 0.0759432 0.040271 0.36753 0.0859882 0.0344818 0.356475 0.0795839 0.0356688 8 8.2 353625 246571 107054 14968 15947 13799
8.3 0.114744 0.0218839 0.0290129 0.378009 0.0711249 0.0422938 0.35866 0.0671769 0.0421751 0.398313 0.0763219 0.0396424 0.388509 0.077886 0.0362 8.2 8.4 284560 192115 92445 13280 14107 11853
8.5 0.124662 0.0198197 0.0295594 0.394456 0.0672627 0.0369198 0.382125 0.0673109 0.0421963 0.41426 0.0703063 0.0395915 0.409224 0.0737983 0.0361268 8.4 8.6 233530 150479 83051 12017 12567 10625
8.7 0.134017 0.0180607 0.0295187 0.398601 0.0598425 0.0358101 0.389814 0.0614399 0.0387806 0.42016 0.0636083 0.0361306 0.415196 0.0598986 0.0322375 8.6 8.8 192463 120007 72456 11172 10853 9068
8.9 0.149992 0.0140598 0.0336823 0.409334 0.0576246 0.033496 0.401168 0.0553792 0.0392037 0.424782 0.0636415 0.0289504 0.425723 0.058064 0.0288061 8.8 9 156762 97065 59697 9764 9273 7775
9.1 0.164669 0.0126174 0.0332858 0.42941 0.0494325 0.0298512 0.418897 0.0391589 0.0446908 0.452399 0.0536889 0.0307109 0.457773 0.0458863 0.0328562 9 9.2 127543 79335 48208 8446 7836 6619
9.3 0.18242 0.00999691 0.0349585 0.44951 0.0466361 0.0298769 0.419588 0.0452728 0.0374984 0.457034 0.049514 0.0264383 0.47012 0.0549912 0.0246701 9.2 9.4 106505 66873 39632 7045 6540 5522
9.5 0.207295 0.00765894 0.0374186 0.475768 0.0399495 0.0281796 0.425474 0.0437206 0.0333239 0.488335 0.041804 0.0295621 0.499175 0.0380338 0.0278939 9.4 9.6 89473 56480 32993 5488 5658 4846
9.7 0.223225 0.0115247 0.0351079 0.495936 0.0419551 0.0270003 0.425738 0.0449812 0.0330115 0.515447 0.0457652 0.0275835 0.530092 0.0316364 0.0329222 9.6 9.8 76211 48655 27556 4134 4920 4237
9.9 0.254842 0.0091565 0.0401931 0.524098 0.0459046 0.0213808 0.443096 0.0494268 0.0357616 0.535135 0.0493876 0.0190138 0.55259 0.0389705 0.0233345 9.8 10 64783 41669 23114 2636 4255 3784
10.1 0.284267 0.0130284 0.0399772 0.559794 0.0414302 0.0205692 0.446965 0.0537972 0.039018 0.568193 0.0380232 0.0197569 0.589436 0.0443954 0.012035 10 10.2 56988 37011 19977 1631 4018 3332
