#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.000159994 0.00567321 0.000228418 -0.00271798 0.00258113 0.0593698 -0.00271798 0.00258113 0.0593698 -0.00271798 0.00258113 0.0593698 8.625 8.875 268275 5212 0 0 0
9 0.000759312 0.00902661 0.000759312 -0.00401989 0.190081 0.0116029 -0.00401989 0.00381228 0.074403 -0.00401989 0.00381228 0.074403 8.875 9.125 390565 5231 4 0 0
9.25 0.00393713 0.0221479 0.0039153 0.0173395 0.0725939 0.0179671 -0.00439967 0.00408688 0.0684114 -0.00439967 0.00408688 0.0684114 9.125 9.375 987067 11995 46 0 0
9.5 0.00463347 0.0291902 0.00411452 0.0233524 0.0955787 0.0212932 -0.00695066 0.00631773 0.0748004 -0.00695066 0.00631773 0.0748004 9.375 9.625 1.78944e+06 45148 396 0 0
9.75 0.0149971 0.0583945 0.0132035 0.037239 0.13842 0.0318346 -0.00927267 0.00839283 0.0820781 -0.00927267 0.00839283 0.0820781 9.625 9.875 1.68171e+06 79152 860 0 0
10 0.0441051 0.108528 0.0377003 0.110681 0.199558 0.0911733 -0.00974749 0.00896278 0.0845691 -0.00974749 0.00896278 0.0845691 9.875 10.125 1.00566e+06 77935 1121 0 0
10.25 0.0744648 0.141446 0.0595681 0.15511 0.19645 0.118289 -0.0123229 0.0112725 0.0875433 -0.0123229 0.0112725 0.0875433 10.125 10.375 492988 57946 1087 0 0
10.5 0.0884701 0.133686 0.069525 0.157132 0.200623 0.124018 -0.0173016 0.0157056 0.0885973 -0.0173016 0.0157056 0.0885973 10.375 10.625 211777 23182 751 0 0
10.75 0.0990943 0.102755 0.0718037 0.192686 0.170883 0.137907 -0.0247057 0.0216144 0.0927542 -0.0247057 0.0216144 0.0927542 10.625 10.875 86950 8021 506 0 0
11 0.0885665 0.0841418 0.0580878 0.199164 0.155655 0.14067 -0.0375965 0.0309422 0.104838 -0.0375965 0.0309422 0.104838 10.875 11.125 32743 2687 321 0 0
11.25 0.133368 0.049814 0.0893536 0.245985 0.0629931 0.138125 -0.0478744 0.037149 0.118467 -0.0478744 0.037149 0.118467 11.125 11.375 11045 789 228 0 0
11.5 0.129455 0.0479962 0.0745521 0.154132 0.0790221 0.0880676 -0.0788779 0.0557756 0.123102 -0.0788779 0.0557756 0.123102 11.375 11.625 3198 168 103 0 0
11.75 0.0563227 0.0573749 0.0225883 -0.00239114 0.0568001 0.0157731 -0.105839 0.0596107 0.122871 -0.105839 0.0596107 0.122871 11.625 11.875 859 37 29 0 0
12 0.201258 0.0377358 0.121593 -0.132075 0.0880503 0.0754717 -0.132075 0.0691824 0.0880503 -0.132075 0.0691824 0.0880503 11.875 12.125 168 9 4 0 0
12.25 -0.1 0.1 0.133333 -0.1 0.1 0.133333 -0.1 0.1 0.133333 -0.1 0.1 0.133333 12.125 12.375 31 1 0 0 0
12.5 -0.142857 0.142857 0.285714 -0.142857 0.142857 0.285714 -0.142857 0.142857 0.285714 -0.142857 0.142857 0.285714 12.375 12.625 7 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
