#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.032889 0.00867414 0.0330685 -0.00484682 0.00466731 0.0409885 -0.00484682 0.00466731 0.0409885 -0.00484682 0.00466731 0.0409885 8.625 8.875 16818 106 0 0 0
9 0.0211019 0.0730838 0.0218051 -0.00487217 0.00472148 0.0446029 -0.00487217 0.00472148 0.0446029 -0.00487217 0.00472148 0.0446029 8.875 9.125 19986 77 0 0 0
9.25 -0.00405258 0.0225835 -0.00206871 -0.00405258 0.00368889 0.0409934 -0.00405258 0.00368889 0.0409934 -0.00405258 0.00368889 0.0409934 9.125 9.375 38652 158 0 0 0
9.5 0.00497031 0.0195865 0.00545966 -0.0059786 0.00557435 0.0531478 -0.0059786 0.00557435 0.0531478 -0.0059786 0.00557435 0.0531478 9.375 9.625 47275 274 0 0 0
9.75 0.025581 0.0921355 0.00963749 -0.00981727 0.00874239 0.0726621 -0.00981727 0.00874239 0.0726621 -0.00981727 0.00874239 0.0726621 9.625 9.875 28249 339 0 0 0
10 0.0719052 0.0904168 0.0681944 -0.0143892 0.0126037 0.0977838 -0.0143892 0.0126037 0.0977838 -0.0143892 0.0126037 0.0977838 9.875 10.125 9718 197 0 0 0
10.25 0.0377561 0.131722 0.0377561 -0.02676 0.0238781 0.116509 -0.02676 0.0238781 0.116509 -0.02676 0.0238781 0.116509 10.125 10.375 2491 62 0 0 0
10.5 0.192702 0.359881 0.196392 -0.0295203 0.0258303 0.108856 -0.0295203 0.0258303 0.108856 -0.0295203 0.0258303 0.108856 10.375 10.625 551 9 0 0 0
10.75 -0.0537634 0.0537634 0.0537634 -0.0537634 0.0537634 0.0752688 -0.0537634 0.0537634 0.0752688 -0.0537634 0.0537634 0.0752688 10.625 10.875 96 3 0 0 0
11 0 0 0.153846 0 0 0.153846 0 0 0.153846 0 0 0.153846 10.875 11.125 13 0 0 0 0
11.25 0 0 0 0 0 0 0 0 0 0 0 0 11.125 11.375 1 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
