#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.951601 0.0173721 0.0472394 0.962958 0.0130214 0.0411834 0.964486 0.0121912 0.0412589 7.2 7.4 752650 21574 22773 20690
7.5 0.95347 0.0151618 0.0414735 0.968919 0.0105776 0.0415037 0.973122 0.00623304 0.0419918 7.4 7.6 650118 21128 22317 19508
7.7 0.955578 0.0147765 0.0424335 0.967769 0.0116341 0.0357249 0.97008 0.0104663 0.0366964 7.6 7.8 542927 18947 20323 18143
7.9 0.949439 0.0173382 0.0414037 0.971761 0.00761038 0.0383447 0.971533 0.00987196 0.035839 7.8 8 442928 17204 18440 16093
8.1 0.937671 0.0218144 0.0289582 0.968094 0.0100062 0.0353259 0.9671 0.0120619 0.0299285 8 8.2 356954 14935 16057 13979
8.3 0.947707 0.00961798 0.0387352 0.964067 0.0108315 0.0309568 0.970931 0.00732452 0.0359012 8.2 8.4 285509 12983 13892 12047
8.5 0.93857 0.0161508 0.0367252 0.971444 0.00321275 0.0395279 0.968449 0.00747967 0.035888 8.4 8.6 234848 11910 12724 10713
8.7 0.926076 0.018594 0.0325361 0.956326 0.00991529 0.0348905 0.963953 0.00731963 0.0329278 8.6 8.8 193732 10857 10861 9284
8.9 0.921504 0.0112365 0.0355965 0.952713 0.00709707 0.0325781 0.966408 0.00333118 0.0347744 8.8 9 157684 9685 9230 7823
9.1 0.893333 0.0225054 0.0215805 0.942181 0.00607389 0.0327946 0.952507 0.00716221 0.0316713 9 9.2 129004 8441 7869 6667
9.3 0.894989 0.00767666 0.0317831 0.924381 0.00891584 0.0341604 0.942483 0.00593114 0.0388923 9.2 9.4 106977 7108 6545 5626
9.5 0.87468 0.0115756 0.0277365 0.901862 0.0112502 0.0272459 0.926094 0.0101928 0.0356493 9.4 9.6 89770 5371 5676 4890
9.7 0.865776 0.0136242 0.0261706 0.863292 0.0249321 0.0171383 0.903253 0.0116147 0.032609 9.6 9.8 76281 4004 4852 4356
9.9 0.87144 0.00289136 0.0381069 0.811288 0.0318566 0.0182708 0.853038 0.0247445 0.0207801 9.8 10 65014 2735 4234 3839
10.1 0.8602 0.01185 0.0264335 0.737786 0.0434381 0.00632101 0.790853 0.0237231 0.025101 10 10.2 56727 1521 3927 3333
10.3 0.862069 0.00585556 0.0415561 0.679909 0.020834 0.0218664 0.712249 0.0306943 0.017334 10.2 10.4 49682 715 3554 3010
10.5 0.84874 0.00921506 0.0788983 0.578797 0.0409927 0.00982261 0.626638 0.0213025 0.0253498 10.4 10.6 42823 278 3201 2730
10.7 0.826087 0.000579715 0.11877 0.54769 0.0325494 0.0276905 0.534298 0.0219412 0.0188885 10.6 10.8 34386 114 2521 2274
10.9 0.666667 0.145833 0.0266667 0.55709 0.00693417 0.0673642 0.436688 0.0376799 0.0185221 10.8 11 23711 50 1504 1572
11.1 0.75 0.107143 0.25 0.543624 0.0288396 0.0881586 0.352345 0.0319926 0.0568902 11 11.2 13300 5 610 943
11.3 0 1 0 0.526786 -0.0329586 0.17123 0.270115 0.0109501 0.0782413 11.2 11.4 5860 1 131 390
11.5 0 0 0 0.416667 0.0833333 0.416667 0.163793 0.034554 0.042581 11.4 11.6 2179 1 12 125
11.7 0 0 0 0 0 0 0.153846 0.0734266 0.0586081 11.6 11.8 693 0 0 27
11.9 0 0 0 0 0 0 0 0 0 11.8 12 160 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 32 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 5 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
