#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.117695 0.0907913 0.0888713 0.141602 0.0986328 0.105469 0.0877193 0.105263 0.0877193 0.14557 0.0822785 0.107595 0.186047 0.106977 0.153488 8.625 8.875 42691 41667 1024 57 158 215
9.00 0.166859 0.115111 0.122178 0.166432 0.120248 0.129823 0.168831 0.142857 0.142857 0.184874 0.112605 0.137815 0.168707 0.131973 0.138776 8.875 9.125 66664 63113 3551 231 595 735
9.25 0.141487 0.110001 0.0980595 0.159182 0.12374 0.108495 0.150235 0.122736 0.103286 0.149294 0.121834 0.0967742 0.170398 0.119539 0.117148 9.125 9.375 266213 243189 23024 1491 3751 4601
9.50 0.0907533 0.0743772 0.0583426 0.161394 0.108829 0.0881635 0.157345 0.108901 0.0894053 0.171436 0.115075 0.0926545 0.179324 0.114076 0.0946311 9.375 9.625 771161 714641 56520 5078 8073 9257
9.75 0.145465 0.0881642 0.0559175 0.245126 0.114946 0.0692763 0.249529 0.126204 0.0719584 0.28949 0.136368 0.0779058 0.293153 0.138462 0.075405 9.625 9.875 1.93965e+06 1.75466e+06 184995 18066 22740 23046
10.00 0.125843 0.0594284 0.0456878 0.271851 0.0964356 0.0572632 0.276765 0.101334 0.0597789 0.305064 0.104427 0.0509246 0.30907 0.103091 0.0503795 9.875 10.125 3.02604e+06 2.55738e+06 468664 50505 57801 55379
10.25 0.114577 0.0453166 0.0398071 0.297798 0.0929908 0.0454403 0.302505 0.095877 0.0473822 0.335363 0.0975677 0.0424536 0.33108 0.0968032 0.04272 10.125 10.375 2.33994e+06 1.8548e+06 485144 56019 62073 56654
10.50 0.114898 0.0382731 0.0367724 0.327558 0.0843402 0.0416052 0.329591 0.0860613 0.0419405 0.36911 0.0904142 0.0438295 0.365492 0.0869712 0.0422363 10.375 10.625 1.49933e+06 1.12217e+06 377158 45432 49912 44685
10.75 0.121421 0.0328054 0.0368969 0.37963 0.0769922 0.0404128 0.368063 0.0768537 0.0417071 0.415944 0.0821312 0.0407448 0.412111 0.0803998 0.0395417 10.625 10.875 932790 669676 263114 33804 37029 32319
11.00 0.137573 0.0249571 0.0363286 0.442534 0.07129 0.0406052 0.421308 0.0675765 0.0466802 0.469632 0.0676188 0.034639 0.464726 0.0694193 0.0356011 10.875 11.125 577277 398364 178913 25962 25767 22056
11.25 0.171884 0.0216765 0.0412637 0.493654 0.0568837 0.0343602 0.465645 0.0541792 0.0404285 0.50629 0.0530681 0.0329563 0.516308 0.0515751 0.0284457 11.125 11.375 348581 238830 109751 19386 16692 14226
11.50 0.221976 0.0203513 0.0422521 0.548662 0.0447167 0.0318886 0.502843 0.0411527 0.0412835 0.556748 0.0485246 0.0291273 0.582836 0.0366005 0.0319799 11.375 11.625 207711 144561 63150 12133 10714 8879
11.75 0.274867 0.020429 0.0453647 0.606198 0.0392236 0.0238521 0.562354 0.0329285 0.0365619 0.610107 0.0395948 0.0237601 0.627824 0.0336046 0.0209836 11.625 11.875 123157 86984 36173 4282 6748 5621
12.00 0.337502 0.0366296 0.0417825 0.668693 0.0344847 0.0152383 0.636364 0.0473971 0.020202 0.66812 0.0361581 0.0192848 0.67381 0.0326118 0.0157834 11.875 12.125 72383 51816 20567 495 4586 3593
12.25 0.427122 0.0514511 0.0391377 0.726975 0.039314 0.0152469 0.75 0.0809859 0.0147059 0.727677 0.039848 0.0186862 0.734601 0.0414426 0.0103197 12.125 12.375 42256 30942 11314 72 2923 2208
12.50 0.528558 0.070496 0.0332599 0.792089 0.0442808 0.0167141 0.823529 0.0431373 0.0542986 0.79329 0.0458404 0.0238911 0.805041 0.0393201 0.0215966 12.375 12.625 24830 18611 6219 17 1848 1349
12.75 0.620812 0.0981568 0.0463089 0.849188 0.0378115 0.0258064 1 0 0 0.831699 0.0460595 0.0219433 0.840934 0.0459637 0.0220862 12.625 12.875 14461 11013 3448 5 612 899
13.00 0.703848 0.115906 0.0568624 0.87738 0.0424981 0.0220868 1 0 0 0.883117 0.0286478 0.0587926 0.870629 0.0487255 0.0271511 12.875 13.125 8205 6419 1786 2 77 572
13.25 0.778235 0.0956689 0.0707237 0.912759 0.0342374 0.0308228 0 0 0 1 0 0.111111 0.934783 0.0239195 0.0321277 13.125 13.375 4565 3648 917 0 9 368
