#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000897632 0.0981863 0.000815439 0.00165168 0.131387 0.00143638 0.00191459 0.141209 0.00172985 -3.35432e-05 0.118416 3.9595e-05 7.2 7.4 616863 169678 33230 8213 110
7.5 0.00124455 0.0943155 0.0010404 0.00188757 0.124061 0.00152559 0.00316194 0.126961 0.00304452 -0.000116744 0.123479 -7.77925e-05 7.4 7.6 499099 156469 32929 7930 151
7.7 0.00195469 0.0915212 0.00164302 0.00332889 0.113327 0.00276435 0.00409673 0.131691 0.00369368 0.0127674 0.114666 0.0127831 7.6 7.8 392924 133376 30999 7182 154
7.9 0.00317975 0.0889728 0.00239519 0.00472736 0.110685 0.00363912 0.0058607 0.126853 0.00441548 0.00825862 0.122707 0.00829994 7.8 8 304168 105313 27115 6428 116
8.1 0.0061071 0.0858923 0.00423375 0.00812637 0.104324 0.00577698 0.0131036 0.124715 0.00898396 -0.000689534 0.127366 -0.000446574 8 8.2 233031 79304 23140 5365 95
8.3 0.0105812 0.087741 0.00771571 0.0128113 0.0992159 0.00860089 0.0213384 0.115023 0.0160681 -0.00130071 0.173174 -0.000839182 8.2 8.4 178584 59418 19487 4638 66
8.5 0.0143615 0.0865879 0.00880384 0.0158144 0.0940208 0.00936261 0.0291192 0.113715 0.0179996 0.0244125 0.183054 0.0125791 8.4 8.6 136417 44239 16116 3876 74
8.7 0.024413 0.0764264 0.0137874 0.0205125 0.078683 0.0124922 0.0394705 0.107669 0.0175648 0.0952901 0.114984 0.0688089 8.6 8.8 104459 32483 12925 3282 60
8.9 0.0353027 0.0832409 0.0197043 0.0227911 0.0803657 0.0128284 0.0656706 0.108357 0.0333102 0.0467773 0.218398 0.0339808 8.8 9 79413 23593 9883 2767 36
9.1 0.0505491 0.0858902 0.0240436 0.0267384 0.0674083 0.0132808 0.0894145 0.113603 0.0407343 0.136736 0.106828 0.110887 9 9.2 60164 17129 6961 2361 33
9.3 0.0729452 0.0869108 0.030053 0.0239323 0.0735709 0.0157641 0.117524 0.109014 0.0451891 0.169358 0.114981 0.0921523 9.2 9.4 45615 12107 4458 1858 26
9.5 0.082012 0.0993675 0.029909 0.00954244 0.0835334 0.00805138 0.144419 0.0953233 0.0454749 0.0718074 0.139793 0.0202506 9.4 9.6 33874 8482 2600 1671 36
9.7 0.107208 0.0962687 0.036763 0.00809557 0.0640515 0.0193439 0.171789 0.115135 0.0439968 0.00360975 0.17895 0.0476914 9.6 9.8 25435 5929 1390 1348 17
9.9 0.121276 0.0844404 0.0455359 -0.0265578 0.0657775 0.00669159 0.203562 0.0903135 0.0596577 0.06919 0.179406 0.0812273 9.8 10 19870 4315 682 1171 20
10.1 0.143208 0.0749565 0.0548119 -0.0241116 0.0621077 0.0341387 0.231059 0.0675159 0.0745341 0.444031 0.0405856 0.241895 10 10.2 15385 3011 286 937 9
10.3 0.120807 0.102468 0.03633 -0.059344 0.0934061 0.0223661 0.192356 0.102204 0.0332748 0.134497 0.122389 0.0558106 10.2 10.4 12185 2234 92 844 24
10.5 0.159079 0.0794564 0.0569507 -0.059252 0.0814251 0.0514319 0.234866 0.0638261 0.0693811 0.172891 0.140852 0.113468 10.4 10.6 9187 1567 48 680 14
10.7 0.160124 0.0785837 0.0384328 -0.0157849 0.141826 0.202041 0.187576 0.0932216 0.0379642 0.245754 0.0687442 0.114675 10.6 10.8 6728 963 10 476 13
10.9 0.122544 0.0752576 0.0285838 -0.256501 0.269814 0.0252286 0.108484 0.0785294 0.0382233 0.457785 -0.0338119 0.243122 10.8 11 4610 649 9 337 14
11.1 0.178458 0.0438015 0.0897994 -0.273771 0.849275 0.0454075 0.141001 0.0177097 0.085713 0.1548 0.337894 0.0237412 11 11.2 2491 314 1 176 7
11.3 0.163842 0.0448773 0.0769833 -0.293785 0.938645 0.0842885 0.109441 0.0489555 0.0736665 0.206215 0.19862 0.212433 11.2 11.4 1003 118 1 62 6
11.5 0.0120597 0.153011 0.0364017 -0.335766 0.0435854 0.111908 0.0278699 0.193231 0.113309 -0.335766 0.893459 0.0383076 11.4 11.6 297 23 0 11 0
11.7 -0.0277778 0.208629 0.248818 -0.277778 0.0185185 0.21453 -0.277778 0.255051 0.168651 -0.277778 0.0316239 0.209722 11.6 11.8 58 4 0 2 0
11.9 -0.666667 0.471014 0.0833333 -0.666667 0.291667 0.0833333 -0.666667 0.291667 0.0833333 -0.666667 0.291667 0.0833333 11.8 12 9 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
