#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.000231983 0.00026594 0.00176765 -0.000110014 0.000110014 0.0400276 -0.000110014 0.000110014 0.0700748 -0.000110014 0.000110014 0.0742773 8.625 8.875 230167 2924 34 3 0
9 -0.000161031 0.0209498 -0.000158301 -0.000161031 0.000161031 0.00577527 -0.000161031 0.00514889 0.0173654 -0.000161031 0.000161031 0.0983269 8.875 9.125 370070 3680 118 12 0
9.25 -6.70023e-06 0.0252225 -6.70023e-06 0.000249809 0.0477434 0.000273382 -0.000304822 0.0212575 -0.000160133 -0.000304822 0.000299132 0.0823962 9.125 9.375 1.25035e+06 20126 1803 146 0
9.5 0.000756426 0.0284766 0.000742215 0.00236995 0.0789333 0.00225947 0.0084678 0.0776428 0.0084678 -0.000647969 0.000629554 0.0654118 9.375 9.625 3.37332e+06 169468 15905 1097 0
9.75 0.0025028 0.0472098 0.00237805 0.00877384 0.116788 0.00835989 0.012808 0.132504 0.0113049 -0.00140999 0.00134933 0.070494 9.625 9.875 4.39954e+06 393837 34270 1899 0
10 0.00705313 0.0713188 0.00646628 0.019096 0.13725 0.0174863 0.0247958 0.16673 0.0225063 -0.00133581 0.00126239 0.068852 9.875 10.125 3.24494e+06 412209 39644 2143 0
10.25 0.018827 0.11567 0.016794 0.034945 0.170502 0.0302878 0.0469101 0.182483 0.0402026 -0.0017076 0.00159087 0.0595346 10.125 10.375 1.89095e+06 349020 39697 2098 0
10.5 0.0319219 0.13428 0.0274763 0.050948 0.16869 0.0424072 0.064106 0.181971 0.0551519 -0.00248215 0.00235847 0.0531182 10.375 10.625 1.04605e+06 237472 32360 1697 0
10.75 0.050849 0.123545 0.0403583 0.0726963 0.163368 0.0550335 0.0875227 0.196817 0.0680236 -0.00513466 0.00483645 0.0569821 10.625 10.875 536182 106942 21945 1144 0
11 0.0804918 0.1317 0.0579146 0.107182 0.163903 0.0751057 0.129219 0.184013 0.0771353 -0.0111083 0.00987958 0.0654165 10.875 11.125 267652 47096 14270 734 0
11.25 0.119038 0.116243 0.0753144 0.137721 0.133156 0.0849387 0.234102 0.132536 0.128896 -0.02242 0.0180065 0.0797126 11.125 11.375 126845 18995 8480 460 0
11.5 0.15654 0.0930349 0.0746594 0.136188 0.0957152 0.0718469 0.278203 0.118314 0.116857 -0.0421564 0.0288904 0.0840965 11.375 11.625 57787 6905 4082 334 0
11.75 0.182602 0.0783496 0.079852 0.0937008 0.0482727 0.0523319 0.319354 0.134974 0.114341 -0.0758844 0.0446935 0.0929427 11.625 11.875 24663 2445 1085 210 0
12 0.189319 0.0647299 0.0799549 0.055021 0.0270354 0.0508733 0.299268 0.132691 0.10159 -0.12355 0.0524548 0.0980817 11.875 12.125 10074 847 112 149 0
12.25 0.132494 0.0322535 0.0745833 0.80379 -0.00758016 0.226968 0.218076 0.112138 0.102332 -0.19621 0.0603499 0.093586 12.125 12.375 3646 216 4 70 0
12.5 0.277873 0.0276119 0.0867549 -0.26311 0.0551537 0.106691 0.308318 0.0527426 0.0714286 -0.26311 0.0551537 0.106691 12.375 12.625 1167 61 0 42 0
12.75 0.0335366 0.108014 0.0627178 -0.341463 0.0557491 0.121951 0.0335366 0.108014 0.0627178 -0.341463 0.0557491 0.121951 12.625 12.875 295 8 0 8 0
13 0.557143 0.0571429 0.942857 -0.442857 0.128571 0.114286 -0.442857 0.128571 0.114286 -0.442857 0.128571 0.114286 12.875 13.125 71 1 0 0 0
13.25 0.375 0.125 0.125 -0.625 0.125 0.125 0.375 0.125 0.125 -0.625 0.125 0.125 13.125 13.375 9 1 0 1 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
