#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.866197 0.0523422 0.145194 0.777778 0.135266 0.132617 0 0 0 7.2 7.4 463925 14594 688 0
7.5 0.858268 0.0665533 0.127685 0.840909 0.0590909 0.179685 0 0 0 7.4 7.6 358098 14260 716 0
7.7 0.865613 0.0657827 0.12341 0.954545 -0.0227273 0.278683 0 0 0 7.6 7.8 269031 12722 661 0
7.9 0.835897 0.0916388 0.0961812 0.818182 0.101818 0.138182 0 0 0 7.8 8 198667 11020 598 0
8.1 0.837596 0.083039 0.108366 0.658537 0.241463 0.00615567 0 0 0 8 8.2 145986 9347 510 0
8.3 0.829096 0.0891732 0.0950483 0.75 0.107143 0.0929952 0 0 0 8.2 8.4 106172 7754 424 0
8.5 0.827389 0.0899038 0.0776725 0.714286 0.105386 0.0704501 0 0 0 8.4 8.6 77127 6220 351 0
8.7 0.837696 0.0681651 0.0728238 0.813559 0.0435836 0.154645 0 0 0 8.6 8.8 55345 4905 273 0
8.9 0.895787 0.0293337 0.104179 0.74 0.148889 0.0861539 0 0 0 8.8 9 40153 3774 235 0
9.1 0.87541 0.0505161 0.0705739 0.758065 0.103047 0.0815939 0 0 0 9 9.2 28362 2687 215 0
9.3 0.936364 0.00859052 0.127511 0.689655 0.173981 0.0438219 0 0 0 9.2 9.4 19898 1855 155 0
9.5 0.918033 0.0257173 0.0809287 0.745455 0.100699 0.120455 0 0 0 9.4 9.6 13955 1193 159 0
9.7 0.946667 0.0162963 0.0788981 0.84 0.0100001 0.173333 0 0 0 9.6 9.8 9657 638 118 0
9.9 0.921053 0.0486444 0.0561877 0.837838 0.0660083 0.126299 0 0 0 9.8 10 6597 319 109 0
10.1 0.8 0.2 -0.0297872 0.884615 0.0244756 0.226079 0 0 0 10 10.2 4602 142 73 0
10.3 1 0 0.153846 0.807692 0.025641 0.171329 0 0 0 10.2 10.4 3070 61 61 0
10.5 1 0 0.5 0.636364 0.20979 0 0 0 0 10.4 10.6 1913 29 60 0
10.7 0.5 0.5 0.5 0.769231 0.0944056 0.0817308 0 0 0 10.6 10.8 1212 9 35 0
10.9 0 1 0 0.888889 0.111111 0.111111 0 0 0 10.8 11 728 2 31 0
11.1 0 0 0 1 0 0.25 0 0 0 11 11.2 372 0 10 0
11.3 0 0 0 1 0 0.333333 0 0 0 11.2 11.4 147 0 11 0
11.5 0 0 0 0 1 0 0 0 0 11.4 11.6 35 0 1 0
11.7 0 0 0 0 1 0 0 0 0 11.6 11.8 12 0 1 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 2 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
