#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0321712 0.00987591 0.0260641 -0.0233693 0.0231181 0.0137205 0.0604097 -0.0150833 0.0558285 0.0690677 0.00216149 0.0484388 8.625 8.875 40056 866 51 121 189
9 0.00250432 0.00281782 0.00755689 0.00598425 0.0154644 0.0230533 0.00461353 0.00731687 0.0104045 0.0108986 0.00346342 0.0198394 8.875 9.125 64196 3138 225 535 662
9.25 0.012036 0.0114251 0.00578041 0.00992535 0.0127438 0.00792427 0.00435731 0.0095211 0.000853226 0.0194514 0.0138221 0.00821005 9.125 9.375 260291 21163 1369 3477 4229
9.5 0.0710381 0.0318886 0.0262736 0.0636293 0.0364144 0.0303333 0.0855215 0.0342871 0.0380647 0.0928354 0.0369149 0.034164 9.375 9.625 765692 53979 4802 7818 8757
9.75 0.101646 0.0332285 0.0141879 0.108913 0.0366935 0.0196962 0.146059 0.0475232 0.0207868 0.151137 0.0481463 0.0232338 9.625 9.875 1.93385e+06 181649 17784 22401 22636
10 0.147852 0.0460224 0.015715 0.155633 0.0498066 0.0193762 0.181191 0.0507737 0.015028 0.185102 0.0499456 0.0151791 9.875 10.125 3.01756e+06 464926 50038 57519 55010
10.25 0.184481 0.05309 0.0167233 0.189358 0.0576276 0.0176673 0.220986 0.0600005 0.0193527 0.217427 0.0597517 0.0191228 10.125 10.375 2.3343e+06 481511 55472 61720 56352
