#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.086193 0.0760204 0.0247014 0.0925061 0.0819005 0.0293345 0.110081 0.0926275 0.0281927 0.103835 0.0888414 0.0238305 7.2 7.4 719764 185113 25632 24581 18443
7.5 0.0868906 0.0729399 0.0148547 0.0902731 0.0791229 0.0178008 0.107336 0.0880542 0.0152886 0.105294 0.0845931 0.015906 7.4 7.6 601275 163114 24075 22471 16961
7.7 0.0970524 0.0682548 0.0119919 0.100217 0.0719054 0.0157117 0.122437 0.0786157 0.0152189 0.107526 0.0807278 0.00718162 7.6 7.8 491858 138665 21397 19744 14559
7.9 0.113578 0.063599 0.0100081 0.110185 0.0670823 0.011051 0.13214 0.07109 0.0074811 0.126056 0.0667944 0.00699547 7.8 8 398986 117880 18709 17434 12643
8.1 0.131733 0.0620557 0.00495262 0.124672 0.0636284 0.0072347 0.149801 0.0685509 0.00444259 0.139975 0.0696503 0.00372021 8 8.2 324600 105027 17348 15465 11017
8.3 0.133039 0.0626151 -0.000871822 0.129009 0.0586714 0.00328682 0.151968 0.0717265 -0.00322108 0.14896 0.0656267 -0.000630632 8.2 8.4 266616 95414 16420 14028 9746
8.5 0.141789 0.0555239 0.000729337 0.137461 0.0542033 0.00257228 0.160722 0.0672332 -0.0012918 0.16999 0.0541879 0.00769016 8.4 8.6 215069 81409 14535 12231 8414
8.7 0.153336 0.0556419 0.000852644 0.143412 0.0486438 0.00252999 0.180021 0.0554284 0.00472496 0.175519 0.0618764 -0.0028844 8.6 8.8 170623 65329 12432 10272 6929
8.9 0.17258 0.0515193 0.00184445 0.159119 0.040544 0.0119772 0.197136 0.0545626 0.00264189 0.202184 0.0574683 0.00251237 8.8 9 136820 52359 10884 8557 5832
9.1 0.189409 0.0509656 0.00356671 0.157328 0.0460584 0.00646724 0.220592 0.0524206 0.010378 0.218811 0.0547305 0.00388364 9 9.2 111853 42216 9045 7275 4942
9.3 0.201659 0.0499329 0.00314371 0.164953 0.0429929 0.0113176 0.224792 0.0598873 0.00250775 0.229307 0.0556319 0.00492778 9.2 9.4 93315 35149 7401 6222 4230
9.5 0.222332 0.046706 0.0102541 0.157191 0.0441692 0.0125304 0.23302 0.0555281 0.00300983 0.256038 0.0448712 0.0181979 9.4 9.6 80246 29370 5787 5586 3845
9.7 0.234929 0.0470533 0.00853266 0.135981 0.0629196 0.00112875 0.26844 0.0442157 0.0198841 0.260595 0.0482763 0.00578785 9.6 9.8 69542 25070 4484 4971 3387
9.9 0.23705 0.0515598 0.00551483 0.107044 0.0719797 0.00394771 0.277413 0.0479653 0.0092926 0.276285 0.0558473 0.00468037 9.8 10 61807 21802 3040 4538 3146
