#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0203423 0.0311856 0.0102673 0.102789 0.107975 0.035433 0.10903 0.113038 0.0395954 0.124919 0.127527 0.0392842 0.123156 0.124023 0.0394668 7.2 7.4 718856 533174 185682 26112 24696 18570
7.5 0.0197757 0.0289257 0.00846197 0.104139 0.101535 0.0251102 0.105824 0.109061 0.0269788 0.126291 0.118204 0.0286337 0.117924 0.11953 0.0238905 7.4 7.6 599294 437002 162292 23936 22559 16782
7.7 0.0200368 0.0258217 0.007007 0.11149 0.0963553 0.0175112 0.114765 0.101769 0.0233859 0.134099 0.105236 0.0171124 0.126296 0.100846 0.015756 7.6 7.8 491512 353150 138362 21653 19687 14656
7.9 0.0205561 0.0239558 0.00522859 0.129486 0.0904425 0.0132186 0.125736 0.0903415 0.0165537 0.153076 0.0996516 0.0178529 0.139618 0.0947004 0.0105827 7.8 8 396389 278847 117542 18849 17390 12656
8.1 0.0238622 0.021983 0.00471374 0.14554 0.0854905 0.00645231 0.144995 0.0820537 0.0104902 0.15704 0.0908754 0.00372463 0.154437 0.0877881 0.00227761 8 8.2 324596 219175 105421 17573 15391 10943
8.3 0.0279779 0.0208123 0.00370866 0.151797 0.0793475 -0.00131504 0.150191 0.0777952 0.00305182 0.170011 0.0857622 -0.00308335 0.169099 0.0813124 0 8.2 8.4 265511 170206 95305 16459 13952 9592
8.5 0.0320289 0.0201677 0.00325832 0.164715 0.0719497 -0.004971 0.155723 0.0749679 -0.00140917 0.189406 0.0791557 -0.00692607 0.188555 0.0727051 -0.00350931 8.4 8.6 214092 133286 80806 14590 12101 8353
8.7 0.0404901 0.0193372 0.00398385 0.187523 0.0686639 -0.00495483 0.183475 0.0572961 0.00354157 0.207387 0.0749531 -0.00598992 0.212143 0.0683917 -0.0051548 8.6 8.8 169431 104223 65208 12672 10396 6967
8.9 0.0504358 0.0181647 0.0037289 0.217108 0.0610968 0.00162055 0.201737 0.0541893 0.00378866 0.243514 0.06279 -0.000473306 0.24526 0.0654932 -0.00110339 8.8 9 136514 84563 51951 10707 8480 5802
9.1 0.0629202 0.0171522 0.00594581 0.245932 0.058718 -0.000634179 0.218598 0.0502887 0.00518107 0.266894 0.065996 -0.000773638 0.285278 0.0589363 0.00625789 9 9.2 111101 69008 42093 9076 7325 4911
9.3 0.0786191 0.0161305 0.00793551 0.277977 0.0568326 0.00203225 0.231401 0.0535481 0.00181119 0.307975 0.0561544 0.00467277 0.300999 0.064239 0.00104672 9.2 9.4 92661 57874 34787 7433 6257 4206
9.5 0.0999624 0.0138516 0.00970172 0.31622 0.0510592 0.00589103 0.259005 0.0472779 0.00931258 0.330537 0.0582804 0.00147262 0.344883 0.0521952 0.00795302 9.4 9.6 79813 50479 29334 5969 5603 3723
9.7 0.129788 0.0108624 0.0139481 0.361675 0.0457538 0.0103579 0.263121 0.0545878 0.00566798 0.393662 0.0409085 0.0134849 0.393375 0.0435278 0.0145331 9.6 9.8 68758 44095 24663 4230 4923 3381
9.9 0.165758 0.0104969 0.0171359 0.405315 0.045153 0.00902864 0.270016 0.0669641 0.000770986 0.447167 0.0397818 0.0141148 0.43734 0.0444749 0.00895017 9.8 10 61805 39980 21825 3085 4571 3128
10.1 0.211444 0.011488 0.0204406 0.463811 0.0372665 0.0134886 0.28382 0.0557461 0.00419384 0.498365 0.0360105 0.0153641 0.500337 0.0368649 0.0101072 10 10.2 56354 37329 19025 1885 4282 2968
10.3 0.267153 0.0162138 0.0202165 0.520524 0.0342683 0.00741589 0.304679 0.0764773 0.00897348 0.547706 0.0307581 0.0112835 0.556445 0.0301338 0.0108263 10.2 10.4 50861 34441 16420 919 4119 2622
10.5 0.322875 0.0266846 0.0206355 0.572593 0.0394887 0.00314283 0.33687 0.108474 0.00874501 0.594725 0.0381759 0.00442499 0.612219 0.0399726 -0.000294685 10.4 10.6 44774 30916 13858 377 3716 2406
10.7 0.380258 0.0440294 0.0219689 0.618007 0.0524601 -0.00148094 0.454545 0.1 0.0460948 0.624136 0.0453259 0.00600278 0.671127 0.0367498 0.00259924 10.6 10.8 35240 25033 10207 132 2892 1943
10.9 0.455145 0.067 0.0279784 0.667395 0.0610388 0.00619251 0.5 0.196429 0 0.631459 0.0656187 0.0104367 0.716872 0.0555084 0.00641793 10.8 11 23699 17289 6410 48 1761 1381
11.1 0.562212 0.0743093 0.0270388 0.737364 0.0686448 0.00875324 0.777778 0.222222 0.111111 0.632267 0.0761438 0.0046472 0.821208 0.0370913 0.0185056 11 11.2 12358 9331 3027 9 688 811
11.3 0.701576 0.0667379 0.0240101 0.826962 0.057855 0.0140783 0 1 -0.333333 0.72 0.0509923 0.0836364 0.884984 0.0346301 0.0231419 11.2 11.4 4928 3934 994 0 150 313
11.5 0.847134 0.042369 0.0288839 0.92228 0.0173754 0.037324 1 0 1 0.833333 0.0238096 0.201754 0.95 0.018254 0.0304598 11.4 11.6 1449 1256 193 1 12 80
11.7 0.925566 0.0262855 0.0287054 1 0 0.0434783 0 0 0 0 0 0 1 0 0.0625 11.6 11.8 346 309 37 0 0 17
11.9 0.986111 -0.000396848 0.0406566 1 0 0 0 0 0 0 0 0 1 0 1 11.8 12 74 72 2 0 0 1
12.1 1 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 7 7 0 0 0 0
12.3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
