#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0765114 0.0615883 0.0682854 0.0943476 0.0696983 0.0849979 0.0952381 0.0634921 0.0952381 0.0979381 0.0953608 0.0902062 0.0844156 0.0670996 0.0779221 8.625 8.875 35054 32701 2353 126 388 462
9.00 0.124529 0.101787 0.110042 0.114599 0.104679 0.104975 0.110215 0.077957 0.0967742 0.112054 0.102716 0.103565 0.128967 0.101283 0.118163 8.875 9.125 56662 49908 6754 372 1178 1481
9.25 0.106538 0.0999006 0.0937629 0.121773 0.111195 0.105424 0.121542 0.103101 0.107293 0.115191 0.117963 0.0987355 0.125292 0.111751 0.108949 9.125 9.375 239540 206265 33275 2386 5773 6425
9.50 0.0598105 0.0627629 0.046873 0.12716 0.0996963 0.0853429 0.113499 0.0977603 0.0827785 0.13955 0.109545 0.0920175 0.150605 0.110565 0.0991901 9.375 9.625 759711 688926 70785 6608 10498 10989
9.75 0.101559 0.0871449 0.0576796 0.190175 0.125346 0.0809602 0.193802 0.132707 0.0853764 0.232893 0.146261 0.0950363 0.244156 0.144212 0.0978226 9.625 9.875 1.99812e+06 1.78722e+06 210906 21104 26145 24984
10.00 0.0801634 0.062711 0.0388477 0.201114 0.112209 0.0566891 0.2058 0.117553 0.0583664 0.234074 0.122364 0.0597219 0.240435 0.12532 0.0564852 9.875 10.125 3.13052e+06 2.63053e+06 499991 55651 62352 56639
10.25 0.0695188 0.0465021 0.0313811 0.219841 0.0964929 0.0434204 0.226884 0.105888 0.0447479 0.254779 0.105221 0.0454475 0.250741 0.104843 0.0426012 10.125 10.375 2.39942e+06 1.89254e+06 506876 60630 65547 55671
10.50 0.0699075 0.0368973 0.0259985 0.244194 0.0862042 0.0375819 0.24905 0.0877146 0.0396084 0.280721 0.0925301 0.0369891 0.278771 0.089794 0.0385584 10.375 10.625 1.53325e+06 1.14095e+06 392299 49472 52472 43290
10.75 0.0772218 0.0311142 0.0242599 0.294812 0.0712812 0.0323777 0.290258 0.0726151 0.0343875 0.32809 0.0788878 0.029562 0.323613 0.0773593 0.0284097 10.625 10.875 954013 680300 273713 37825 38776 31136
11.00 0.0930199 0.026404 0.0240846 0.359523 0.0666069 0.0280826 0.337802 0.0622063 0.0311222 0.39175 0.068537 0.0253841 0.381988 0.0632003 0.0245149 10.875 11.125 590752 404408 186344 29168 27030 21286
11.25 0.123545 0.0263901 0.0251468 0.42416 0.0486482 0.0277627 0.393012 0.0493087 0.0320064 0.443371 0.0500045 0.0221872 0.45287 0.047801 0.0211517 11.125 11.375 354268 242098 112170 21381 17491 13622
11.50 0.175142 0.0191835 0.0255324 0.49489 0.0406254 0.0238961 0.445717 0.0363413 0.0319869 0.509237 0.045176 0.0210363 0.53312 0.0441222 0.0194362 11.375 11.625 210062 146167 63895 13006 11313 8454
11.75 0.236515 0.0150677 0.0307149 0.577486 0.0319165 0.0227196 0.507849 0.0285652 0.0314605 0.593928 0.0329607 0.0223917 0.601453 0.027597 0.017696 11.625 11.875 124274 88003 36271 4523 7181 5367
12.00 0.313558 0.0242813 0.0352377 0.657595 0.0260398 0.0156031 0.611615 0.0233593 0.0255417 0.665779 0.0275733 0.0172866 0.674041 0.0239041 0.0159391 11.875 12.125 72657 51933 20724 551 4883 3390
12.25 0.41031 0.0385575 0.0440932 0.727494 0.0250223 0.0180055 0.7625 0.0287088 0.0625 0.73103 0.0256664 0.0214064 0.732475 0.0270852 0.0183259 12.125 12.375 42360 31252 11108 80 3097 2097
12.50 0.5195 0.0534368 0.0562918 0.802398 0.028622 0.0230117 0.882353 0 0.0698529 0.804574 0.0263332 0.0280902 0.80246 0.0290621 0.0188429 12.375 12.625 24652 18564 6088 17 1924 1301
12.75 0.626399 0.063404 0.0612208 0.851488 0.0245656 0.0308543 1 0 0 0.812779 0.0383842 0.0358555 0.872483 0.0167983 0.042208 12.625 12.875 14353 10993 3360 6 673 894
13.00 0.717593 0.0558748 0.0668902 0.895436 0.0249286 0.0217458 1 0 0 0.869565 0.0569054 0.00845408 0.898576 0.0167388 0.0193819 12.875 13.125 7995 6264 1731 2 69 562
13.25 0.785558 0.0557987 0.0683807 0.924804 0.0215208 0.0244639 1 0 1 0.833333 0.0833334 0 0.928947 0.0214443 0.0255531 13.125 13.375 4547 3656 891 1 12 380
