#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.00338743 0.0356862 0.0031511 0 0.0384615 0 0 0 0 0 0 0 0 0 0 8.625 8.875 12772 12694 78 0 0 0
9.00 0.00624788 0.0478098 0.00590832 0.016129 0.0645161 0.016129 0 0 0 0 0 0 0 0 0 8.875 9.125 14787 14725 62 0 0 0
9.25 0.00471852 0.0407608 0.00431926 0.0119048 0.0357143 0.0119048 0 0 0 0 0 0 0 0 0 9.125 9.375 27635 27551 84 0 0 0
9.50 0.00543278 0.0485574 0.00497238 0 0.0777778 0 0 0 0 0 0 0 0 0 0 9.375 9.625 32760 32580 180 0 0 0
9.75 0.00938056 0.0708394 0.00797887 0.0374332 0.128342 0.0212169 0 0 0 0 0 0 0 0 0 9.625 9.875 18736 18549 187 0 0 0
10.00 0.0124069 0.0924731 0.0110835 0.0462963 0.175926 0.037037 0 0 0 0 0 0 0 0 0 9.875 10.125 6153 6045 108 0 0 0
10.25 0.0203528 0.102442 0.0169607 0.107143 0.214286 0.107143 0 0 0 0 0 0 0 0 0 10.125 10.375 1502 1474 28 0 0 0
10.50 0.0282132 0.115987 0.0250784 0 0.333333 0 0 0 0 0 0 0 0 0 0 10.375 10.625 325 319 6 0 0 0
10.75 0.0851064 0.12766 0.0851064 0 0 0 0 0 0 0 0 0 0 0 0 10.625 10.875 48 47 1 0 0 0
11.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.875 11.125 3 3 0 0 0 0
11.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.125 11.375 1 1 0 0 0 0
11.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.375 11.625 0 0 0 0 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 0 0 0 0 0 0
12.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0 0
12.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0 0
13.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
