#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.36284e-05 0.0209727 9.31279e-06 1.72082e-05 0.125891 -9.68392e-07 0 0.148431 0 0 0.161722 -4.2398e-05 0 0.147237 0 7.2 7.4 650123 475788 174335 33811 17470 2616
7.5 1.08866e-05 0.0197058 -1.02222e-06 1.23841e-05 0.121635 -1.82483e-05 0 0.142644 -2.90554e-05 0 0.157761 -6.18009e-05 0 0.142439 0 7.4 7.6 528923 367425 161498 33442 15914 2398
7.7 7.0956e-06 0.0189187 -7.99373e-06 5.34599e-05 0.117884 1.66632e-06 9.11993e-05 0.133256 5.81381e-05 0.000134726 0.150867 5.00515e-05 0 0.14376 0 7.6 7.8 431510 281865 149645 32895 14845 2145
7.9 2.28945e-05 0.0175994 7.9054e-07 0.000124293 0.111869 -2.31155e-05 0.000131389 0.122089 -1.38629e-05 0.000377302 0.146852 6.06955e-05 0.000532198 0.141799 0.000532198 7.8 8 347121 218393 128728 30444 13252 1879
8.1 4.66054e-05 0.0180482 0 0.000391386 0.107944 9.02832e-05 0.000571015 0.116043 0.000161263 0.000780302 0.141783 6.58246e-05 0 0.138749 -0.00049456 8 8.2 273855 171654 102201 26269 11534 1625
8.3 0.000110922 0.018305 -8.5617e-06 0.000976391 0.107517 6.6069e-05 0.00123571 0.113515 5.88723e-05 0.00112578 0.140572 -0.000101213 0.00441501 0.126653 0.00219443 8.2 8.4 215116 135230 79886 22659 9771 1359
8.5 0.000298624 0.0185291 1.29782e-05 0.00269201 0.108229 0.000492114 0.00205037 0.110922 0.000212428 0.00520898 0.136843 0.00143183 0.00587248 0.133337 0.00113315 8.4 8.6 168079 107158 60921 19021 8063 1192
8.7 0.000783606 0.0193078 2.12612e-05 0.00539164 0.10893 0.000345623 0.00395686 0.101452 0.00041101 0.00944905 0.141801 0.00163904 0.011988 0.12603 0.00225565 8.6 8.8 130965 84226 46739 15669 6879 1001
8.9 0.00196953 0.0201065 0 0.0123079 0.110282 0.00241816 0.00693342 0.0930304 0.00071312 0.019434 0.132421 0.00392456 0.0126422 0.123539 -0.00587629 8.8 9 100760 65498 35262 11971 5866 791
9.1 0.00534469 0.0198204 0.000366984 0.0248487 0.103958 0.00240797 0.0106622 0.0835147 0 0.0346042 0.125365 0.00214255 0.0397456 0.104773 0.00567408 9 9.2 78080 51640 26440 8910 4826 629
9.3 0.0113283 0.0237286 0.00122781 0.0492773 0.0979073 0.00894672 0.0190989 0.0779 0.000600958 0.0762881 0.109991 0.0146034 0.0799256 0.0890639 0.0240698 9.2 9.4 60304 40518 19786 6126 3998 538
9.5 0.0259804 0.0220645 0.00483841 0.0853499 0.0953674 0.0135463 0.0342379 0.0733467 0.00622361 0.120275 0.10261 0.0181861 0.105991 0.0953667 0.0150817 9.4 9.6 47699 32409 15290 3943 3492 434
