#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000366658 0.0273037 0.00031367 0.00626469 0.134288 0.00550207 0.0105504 0.177671 0.00932828 0.0104948 0.186218 0.00876913 0 0 0 7.2 7.4 572292 420010 152282 27487 4002 0
7.5 0.000734797 0.0256347 0.00063993 0.00745999 0.135689 0.00630684 0.0122711 0.170284 0.0103886 0.0161611 0.182822 0.0138026 0 0 0 7.4 7.6 456566 321177 135389 27137 4022 0
7.7 0.00115056 0.0283311 0.000990967 0.010019 0.130162 0.00818683 0.0151588 0.162566 0.012321 0.0185434 0.179725 0.0145071 0 0 0 7.6 7.8 353479 242490 110989 24936 3721 0
7.9 0.00163483 0.0288925 0.00139547 0.0151395 0.120336 0.0119134 0.0225878 0.150302 0.0177068 0.0256987 0.16762 0.0192884 0 0 0 7.8 8 268118 183505 84613 22003 3113 0
8.1 0.00275781 0.0316392 0.00236562 0.0209919 0.121233 0.0153924 0.0292462 0.141072 0.0214536 0.0361141 0.161057 0.0264129 0 0 0 8 8.2 201503 139241 62262 18293 2769 0
8.3 0.00424055 0.0342753 0.0034711 0.0288983 0.114081 0.0198212 0.0372866 0.130645 0.0255603 0.0458716 0.150714 0.0298486 0 0 0 8.2 8.4 152302 106590 45712 15582 2289 0
8.5 0.00694163 0.0372507 0.00549067 0.0407976 0.118406 0.0248093 0.0483601 0.131443 0.0298728 0.0709546 0.140738 0.0424483 0 0 0 8.4 8.6 114186 81537 32649 12531 1959 0
8.7 0.0112383 0.0374993 0.00840024 0.0515796 0.122277 0.0305622 0.0519956 0.130031 0.0309531 0.082404 0.144635 0.0471098 0 0 0 8.6 8.8 85723 62109 23614 10097 1614 0
8.9 0.0158972 0.0376659 0.0100579 0.0682466 0.124941 0.038532 0.0628238 0.122698 0.0354153 0.115985 0.143968 0.0668048 0 0 0 8.8 9 64077 47241 16836 7720 1345 0
9.1 0.0226364 0.0364298 0.0126647 0.0927152 0.136778 0.0509351 0.0698656 0.128469 0.0392221 0.140765 0.157756 0.0758407 0 0 0 9 9.2 47259 35783 11476 5210 1229 0
