#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0492228 0.0598733 0.0492228 0.0518814 0.0724059 0.0518814 0.075 0.1 0.075 0.0440678 0.105085 0.0440678 0.0563798 0.0652819 0.0563798 8.625 8.875 26072 24318 1754 120 295 337
9.00 0.0690168 0.0825132 0.0689924 0.0727831 0.0995124 0.0727831 0.0981308 0.126168 0.0981308 0.0685328 0.0926641 0.0685328 0.0772025 0.0971844 0.0772025 8.875 9.125 46585 41048 5537 428 1036 1101
9.25 0.0519927 0.0729642 0.0519604 0.081102 0.104282 0.0809534 0.0750536 0.100429 0.0750536 0.0889257 0.100512 0.0887752 0.0817669 0.110119 0.0814536 9.125 9.375 219329 185680 33649 2798 6646 6384
9.50 0.0330777 0.0510921 0.0327849 0.094713 0.10789 0.092596 0.089425 0.103285 0.0879877 0.106195 0.119976 0.104033 0.11586 0.120402 0.112807 9.375 9.625 802851 710266 92585 9740 14803 13430
9.75 0.0457077 0.0685475 0.043714 0.113506 0.120019 0.102162 0.120416 0.128866 0.110649 0.151742 0.146145 0.135032 0.162474 0.152891 0.143375 9.625 9.875 2.2388e+06 1.95361e+06 285193 31333 36628 30368
10.00 0.0320977 0.0535261 0.0289689 0.104391 0.118832 0.0789258 0.109916 0.127264 0.0847145 0.130322 0.137047 0.0938691 0.135599 0.141853 0.0976677 9.875 10.125 3.45148e+06 2.88295e+06 568536 69180 72574 56608
10.25 0.0235924 0.0416318 0.0191708 0.0993282 0.116061 0.0582341 0.104724 0.123287 0.0637525 0.124231 0.13072 0.0675822 0.12073 0.130529 0.0658207 10.125 10.375 2.54697e+06 1.9959e+06 551072 72247 70868 53276
10.50 0.0191836 0.0319252 0.0126289 0.0982313 0.106618 0.0359645 0.102799 0.112102 0.0390626 0.121325 0.116752 0.0358893 0.119536 0.11464 0.0326185 10.375 10.625 1.61e+06 1.18799e+06 422004 58940 55578 40473
10.75 0.0183164 0.0275406 0.00837157 0.118466 0.0930161 0.0150809 0.114705 0.0960265 0.0167226 0.144257 0.0980668 0.0123418 0.137871 0.0949038 0.0104039 10.625 10.875 1.00026e+06 704886 295375 46371 40830 28280
11.00 0.0240838 0.0237275 0.00514629 0.161938 0.0806041 -9.41306e-05 0.149787 0.0808412 0.0018623 0.189827 0.0821826 -0.00245161 0.188577 0.0810164 -0.0042112 10.875 11.125 616723 418165 198558 35724 28447 19085
11.25 0.03958 0.0214569 0.00331779 0.233751 0.0682171 -0.00637257 0.202488 0.0654388 -0.00106245 0.261008 0.0711096 -0.00844535 0.270669 0.0686163 -0.00277576 11.125 11.375 363331 248358 114973 25320 18578 12325
11.50 0.0744719 0.0223114 0.00426128 0.343668 0.058857 0.00302917 0.276197 0.0551294 0.00427037 0.372534 0.0568009 0.00305048 0.387881 0.0621325 0.00218257 11.375 11.625 213406 149251 64155 15145 12066 7443
11.75 0.144985 0.0228658 0.0146601 0.480078 0.0401919 0.0117253 0.383929 0.0416673 0.0137395 0.497826 0.0442975 0.0118526 0.527093 0.0371237 0.0115895 11.625 11.875 124825 89085 35740 4928 7818 4743
12.00 0.25785 0.0209582 0.0224035 0.622522 0.0277705 0.0159445 0.544465 0.0357042 0.0259461 0.644844 0.0290092 0.0141864 0.641766 0.02213 0.0240498 11.875 12.125 72659 52581 20078 551 5392 3012
12.25 0.416883 0.0240454 0.0379597 0.751333 0.0193628 0.0266549 0.786667 0.0266666 0.0498246 0.741479 0.0201791 0.0238941 0.771224 0.0199607 0.0253584 12.125 12.375 41880 31191 10689 75 3462 1814
12.50 0.59043 0.032523 0.0644397 0.849673 0.0133898 0.0314589 0.857143 0.0761905 0.0571429 0.84364 0.0153543 0.029392 0.872822 0.00596559 0.0331342 12.375 12.625 23802 18141 5661 21 1989 1148
12.75 0.74745 0.0388175 0.0678126 0.912171 0.0185677 0.0282651 1 0 0 0.87642 0.0330503 0.0299355 0.929152 0.0105642 0.0343531 12.625 12.875 13628 10588 3040 7 704 861
13.00 0.85472 0.0300638 0.0646624 0.951664 0.010987 0.0275595 1 0 1 0.933333 0.0266666 0.04 0.956685 0.0073145 0.025579 12.875 13.125 7547 5954 1593 1 75 531
13.25 0.919195 0.0171223 0.0537699 0.97542 0.00352693 0.0186141 1 0 1 0.875 0.125 0 0.984456 0.00255704 0.0117784 13.125 13.375 4102 3329 773 1 8 386
