#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.972165 0.0115162 0.0556883 0.979473 0.00748211 0.0508234 0.977609 0.00986195 0.0504183 7.2 7.4 735401 23784 24204 20053
7.5 0.972609 0.0119334 0.0528355 0.979163 0.00797409 0.049154 0.979534 0.00771338 0.0493813 7.4 7.6 626110 22546 22856 18713
7.7 0.966644 0.015385 0.0482056 0.978602 0.00886518 0.0471353 0.980793 0.00679493 0.0499251 7.6 7.8 518144 20468 20305 16536
7.9 0.96418 0.0137382 0.0469511 0.984463 0.00444943 0.0473558 0.977862 0.00883448 0.0478511 7.8 8 419787 17780 17895 14794
8.1 0.962456 0.012493 0.0434982 0.977478 0.00772285 0.0428783 0.978229 0.00690234 0.0418622 8 8.2 337546 15747 15812 12466
8.3 0.963587 0.00925207 0.0436799 0.977924 0.00304538 0.0447487 0.982007 0.0029698 0.0500391 8.2 8.4 273724 14219 14101 11001
8.5 0.962055 0.00451201 0.0469991 0.977821 0.0034827 0.0441518 0.979056 0.00430053 0.0447087 8.4 8.6 226001 13496 12619 9855
8.7 0.949506 0.0103254 0.0391822 0.974059 0.00128025 0.0469967 0.978929 0.000943661 0.0445889 8.6 8.8 183248 11819 10887 8371
8.9 0.943229 0.00934261 0.0390706 0.963659 0.003923 0.0417598 0.972488 0.00298882 0.0399367 8.8 9 147408 10286 9055 6993
9.1 0.932596 0.0083257 0.0331282 0.958647 -0.000139117 0.0456177 0.960669 0.00522995 0.0422311 9 9.2 121057 8796 7676 5822
9.3 0.925256 0.00259054 0.0342696 0.938309 0.00809467 0.0376284 0.947652 0.00759244 0.0407158 9.2 9.4 101263 7369 6476 4972
9.5 0.911877 0.00695527 0.0299118 0.906996 0.0153137 0.0309751 0.930981 0.0122483 0.0397891 9.4 9.6 86076 5783 5626 4415
9.7 0.889539 0.00896192 0.024154 0.883752 0.011426 0.0376672 0.903109 0.0117454 0.0404238 9.6 9.8 73699 4273 4922 3946
9.9 0.900834 0.000549972 0.0395861 0.81488 0.0350738 0.0198168 0.843983 0.0264455 0.0262746 9.8 10 64157 2919 4465 3572
10.1 0.89491 0.0050903 0.042602 0.753114 0.0413376 0.0103636 0.801205 0.00979519 0.0328054 10 10.2 56954 1692 4118 3310
10.3 0.866221 0.0184978 0.0191619 0.666961 0.0365509 0.00736368 0.690559 0.0443803 0.00906062 10.2 10.4 50656 792 3832 2858
10.5 0.852113 0.0163084 0.0415066 0.613709 0.0203928 0.0278638 0.625148 0.020737 0.0279586 10.4 10.6 44147 335 3586 2630
10.7 0.814815 0.0488216 0.0217113 0.563889 0.016933 0.0333865 0.518268 0.0139902 0.0234726 10.6 10.8 34954 123 2697 2115
10.9 0.666667 0.156863 0.0238096 0.551789 0.00766343 0.0512366 0.413884 0.0268535 0.0216579 10.8 11 23797 37 1655 1575
11.1 1 0 0.666667 0.507692 0.0141372 0.0791209 0.290801 0.0235224 0.0318192 11 11.2 12841 6 652 847
11.3 0 0.5 0 0.524752 0.00716239 0.137656 0.192073 0.0380856 0.0368493 11.2 11.4 5495 3 126 378
11.5 0 0 0 0.444444 0.180556 0.244444 0.173469 0.0184498 0.0788748 11.4 11.6 1815 0 9 105
11.7 0 0 0 0 0 0 0.05 0.0409091 0.05 11.6 11.8 502 0 0 22
11.9 0 0 0 0 0 0 0 0 0 11.8 12 115 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 15 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 2 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
