#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.995215 0.00257427 0.091882 0.993811 0.00158095 0.0805889 0.998387 0 0.0803543 7.2 7.4 697177 28849 24312 13567
7.5 0.986359 0.00672072 0.0830018 0.993177 0.00304544 0.0811865 0.995825 0.00038749 0.0760165 7.4 7.6 566957 26179 21544 11900
7.7 0.994499 0.00163954 0.0890591 0.995365 0.0017252 0.0882943 0.995633 0.000200152 0.0852462 7.6 7.8 461299 23574 18762 10306
7.9 0.992982 0.00187176 0.0867894 0.992891 0.00270373 0.0821442 0.992736 0.00105274 0.081845 7.8 8 380669 22344 17229 9224
8.1 0.992771 -0.000178516 0.0872467 0.995781 -5.06639e-06 0.0818391 0.98939 0.0058254 0.0847425 8 8.2 314040 21228 15484 8052
8.3 0.993113 -0.001221 0.0876067 0.992679 -9.59039e-05 0.0847428 0.988506 0.00550628 0.0882903 8.2 8.4 252045 19088 13497 6824
8.5 0.995907 -0.00634569 0.0899598 0.99095 0.000568688 0.0797452 0.981132 0.00451386 0.0867321 8.4 8.6 198509 16248 11368 5534
8.7 0.986216 -0.00175381 0.0799103 0.984786 0.00320476 0.0762286 0.975831 0.0060969 0.0861987 8.6 8.8 155831 13890 9493 4571
8.9 0.98615 -0.0029968 0.0787784 0.982759 -0.00304848 0.0977625 0.963585 0.0129885 0.0960454 8.8 9 122616 11241 7777 3862
9.1 0.971466 0.000697076 0.0612692 0.949195 0.0167918 0.0686799 0.906863 0.0469123 0.0662587 9 9.2 98453 9420 6515 3255
9.3 0.975577 -0.00508761 0.0546905 0.933548 0.0175526 0.0583295 0.91358 0.0182766 0.081613 9.2 9.4 81287 7350 5679 2795
9.5 0.972477 -0.00974417 0.0578145 0.901608 0.0274123 0.0646106 0.867589 0.0356368 0.0737745 9.4 9.6 68709 5786 4981 2467
9.7 0.938983 0.00793481 0.0405939 0.850382 0.0278906 0.0577699 0.817276 0.0423269 0.0488934 9.6 9.8 60138 4141 4598 2220
9.9 0.93319 -0.000373065 0.0409591 0.810033 0.0162193 0.0551588 0.768262 0.0419117 0.0444965 9.8 10 55242 2816 4227 2195
10.1 0.921136 -0.00212157 0.0417853 0.72605 0.0387801 0.021332 0.720137 0.0383805 0.0334909 10 10.2 51149 1720 4200 2059
10.3 0.849398 0.0459512 -0.00134867 0.670421 0.030853 0.0175002 0.636452 0.0385718 0.0294484 10.2 10.4 47994 892 4109 1979
10.5 0.831461 0.0412666 0.0166458 0.625597 0.0220618 0.0243955 0.557362 0.0370563 0.0116424 10.4 10.6 42687 396 3692 1804
10.7 0.842105 -0.0175439 0.105263 0.604402 0.00740665 0.0302114 0.49736 0.00692257 0.0351217 10.6 10.8 34271 168 2937 1492
10.9 0.777778 0.0858586 0.111111 0.590689 0.0196353 0.0454991 0.401266 0.0258947 0.0254178 10.8 11 22280 47 1695 1048
11.1 1 0 0.333333 0.60793 -0.00977713 0.0884787 0.322709 0.0313054 0.0191377 11 11.2 11279 11 695 603
11.3 0.666667 0.0833333 0.666667 0.516949 0.0503585 0.0757727 0.255102 0.00262991 0.0638452 11.2 11.4 4184 4 178 228
11.5 1 0 1 0.769231 -0.0192308 0.40081 0.192308 -0.0048077 0.106101 11.4 11.6 1069 1 15 56
11.7 0 0 0 0 0 0 0.0769231 0.0659341 0.0769231 11.6 11.8 236 0 0 16
11.9 0 0 0 0 0 0 0 0 0 11.8 12 34 0 0 2
12.1 0 0 0 0 0 0 0 0 0 12 12.2 2 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
